ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Gene.ID
10012676248	4.17e-06	9.47e-09	1.14e+01	10.49771	9.10e-01			
10012687969	4.17e-06	9.70e-09	1.14e+01	10.47503	7.52e-01	DGKG	diacylglycerol kinase, gamma 90kDa	1608
10012673118	4.17e-06	1.00e-08	1.13e+01	10.44484	1.30	CRISP3	cysteine-rich secretory protein 3	10321
10012665545	4.17e-06	1.00e-08	1.13e+01	10.44223	1.27	LTF	lactotransferrin	4057
10012679854	4.27e-06	1.08e-08	1.13e+01	10.37174	1.14	CKAP4	cytoskeleton-associated protein 4	10970
10012687935	4.27e-06	1.09e-08	1.13e+01	10.36402	1.31	ORM1	orosomucoid 1	5004
10012675620	4.27e-06	1.13e-08	1.12e+01	10.33103	5.04e-01	CAP1	CAP, adenylate cyclase-associated protein 1 (yeast)	10487
10012665314	4.27e-06	1.13e-08	1.12e+01	10.32729	1.21	SULF2	sulfatase 2	55959
10012687819	4.27e-06	1.14e-08	1.12e+01	10.32114	1.39	FPR1	formyl peptide receptor 1	2357
10012673479	4.42e-06	1.20e-08	1.12e+01	10.27031	1.43	MGAM	maltase-glucoamylase (alpha-glucosidase)	8972
10012673914	4.49e-06	1.24e-08	1.12e+01	10.23607	6.46e-01	NCF4	neutrophil cytosolic factor 4, 40kDa	4689
10012675004	4.84e-06	1.38e-08	1.11e+01	10.13749	1.44	PTGES	prostaglandin E synthase	9536
10012686916	4.84e-06	1.39e-08	1.11e+01	10.1293	1.34	PADI2	peptidyl arginine deiminase, type II	11240
10012676543	4.87e-06	1.42e-08	1.10e+01	10.10567	1.16	TSPAN2	tetraspanin 2	10100
10012681593	4.87e-06	1.45e-08	1.10e+01	10.08901	8.87e-01	FAM107B	family with sequence similarity 107, member B	83641
10012667216	5.81e-06	1.76e-08	1.09e+01	9.90116	1.22	COL9A3	collagen, type IX, alpha 3	1299
10012668857	5.85e-06	1.80e-08	1.08e+01	9.87875	1.28	DYSF	dysferlin, limb girdle muscular dystrophy 2B (autosomal recessive)	8291
10012667194	6.09e-06	1.90e-08	1.08e+01	9.82426	1.04			
10012671155	6.26e-06	1.99e-08	1.08e+01	9.77889	1.02	RETN	resistin	56729
10012685897	6.26e-06	2.02e-08	1.08e+01	9.76574	6.97e-01	LST1	leukocyte specific transcript 1	7940
10012676437	6.36e-06	2.09e-08	1.07e+01	9.735	8.20e-01	LST1	leukocyte specific transcript 1	7940
10012685272	6.66e-06	2.22e-08	1.07e+01	9.67572	8.37e-01	FAM49A	family with sequence similarity 49, member A	81553
10012674884	7.75e-06	2.64e-08	1.05e+01	9.50589	1.33	LCN2	lipocalin 2	3934
10012678412	7.75e-06	2.66e-08	1.05e+01	9.49898	1.05	FGL2	fibrinogen-like 2	10875
10012672817	7.76e-06	2.70e-08	1.05e+01	9.48292	4.83e-01	VCL	vinculin	7414
10012683053	7.94e-06	2.82e-08	1.05e+01	9.44282	1.14	DGAT2	diacylglycerol O-acyltransferase homolog 2 (mouse)	84649
10012687205	7.94e-06	2.86e-08	1.05e+01	9.42702	6.54e-01	CD68	CD68 molecule	968
10012679923	7.94e-06	2.89e-08	1.05e+01	9.41939	1.11			
10012672781	7.95e-06	2.93e-08	1.05e+01	9.40468	9.24e-01	HLX	H2.0-like homeobox	3142
10012670561	8.06e-06	3.05e-08	1.04e+01	9.36714	6.11e-01	OSTF1	osteoclast stimulating factor 1	26578
10012688433	8.06e-06	3.08e-08	1.04e+01	9.35542	1.16	AQP9	aquaporin 9	366
10012683497	8.06e-06	3.16e-08	1.04e+01	9.33089	9.68e-01	CHD7	chromodomain helicase DNA binding protein 7	55636
10012668964	8.06e-06	3.18e-08	1.04e+01	9.32613	5.96e-01	EEPD1	endonuclease/exonuclease/phosphatase family domain containing 1	80820
10012689534	8.06e-06	3.18e-08	1.04e+01	9.3255	1.05	IGF2R	insulin-like growth factor 2 receptor	3482
10012667536	8.36e-06	3.34e-08	1.04e+01	9.2774	9.57e-01	CMTM2	CKLF-like MARVEL transmembrane domain containing 2	146225
10012687933	8.41e-06	3.41e-08	1.03e+01	9.25872	5.89e-01	GLRX	glutaredoxin (thioltransferase)	2745
10012668693	9.38e-06	3.84e-08	1.02e+01	9.14044	9.26e-01	GCA	grancalcin, EF-hand calcium binding protein	25801
10012683536	1.12e-05	4.65e-08	1.01e+01	8.95552	7.10e-01	CPNE2	copine II	221184
10012675542	1.16e-05	4.89e-08	1.01e+01	8.90523	9.46e-01	S100A11	S100 calcium binding protein A11	6282
10012665591	1.22e-05	5.19e-08	1.00e+01	8.84652	1.03	MARCKS	myristoylated alanine-rich protein kinase C substrate	4082
10012685912	1.29e-05	5.54e-08	9.96	8.7827	1.45	CYBB	cytochrome b-245, beta polypeptide (chronic granulomatous disease)	1536
10012681882	1.29e-05	5.61e-08	9.95	8.77136	1.34	C19orf59	chromosome 19 open reading frame 59	199675
10012667484	1.31e-05	5.79e-08	9.93	8.7407	7.47e-01	FAM105A	family with sequence similarity 105, member A	54491
10012685627	1.31e-05	5.86e-08	9.92	8.7291	9.18e-01	TNFRSF1B	tumor necrosis factor receptor superfamily, member 1B	7133
10012684394	1.40e-05	6.30e-08	9.87	8.65785	5.17e-01	MYH9	myosin, heavy chain 9, non-muscle	4627
10012674492	1.44e-05	6.60e-08	9.83	8.61141	8.02e-01	FAM101B	family with sequence similarity 101, member B	359845
10012676935	1.44e-05	6.65e-08	9.83	8.60492	9.08e-01	LGALS12	lectin, galactoside-binding, soluble, 12 (galectin 12)	85329
10012687763	1.46e-05	6.80e-08	9.81	8.58208	1.31	FCN1	ficolin (collagen/fibrinogen domain containing) 1	2219
10012672555	1.47e-05	6.91e-08	9.80	8.56638	4.61e-01	SLC15A4	solute carrier family 15, member 4	121260
10012667827	1.49e-05	7.10e-08	9.78	8.54078	9.19e-01	UGCG	UDP-glucose ceramide glucosyltransferase	7357
10012667912	1.59e-05	7.64e-08	9.72	8.46816	5.57e-01	VCL	vinculin	7414
10012667805	1.59e-05	7.73e-08	9.71	8.45676	8.45e-01	CFP	complement factor properdin	5199
10012686960	1.64e-05	8.05e-08	9.68	8.41723	9.51e-01	TNFRSF10C	tumor necrosis factor receptor superfamily, member 10c, decoy without an intracellular domain	8794
10012684905	1.67e-05	8.30e-08	9.66	8.38739	9.78e-01	NCF1	neutrophil cytosolic factor 1, (chronic granulomatous disease, autosomal 1)	653361
10012673503	1.77e-05	9.02e-08	9.60	8.30514	4.99e-01	ATP6V0E1	ATPase, H+ transporting, lysosomal 9kDa, V0 subunit e1	8992
10012666568	1.77e-05	9.07e-08	9.59	8.30052	7.84e-01	ENTPD1	ectonucleoside triphosphate diphosphohydrolase 1	953
10012673467	1.77e-05	9.14e-08	9.59	8.29305	8.61e-01	LIN7A	lin-7 homolog A (C. elegans)	8825
10012672247	1.77e-05	9.24e-08	9.58	8.28161	1.06	FGR	Gardner-Rasheed feline sarcoma viral (v-fgr) oncogene homolog	2268
10012682071	1.77e-05	9.25e-08	9.58	8.28043	1.12	SLC15A3	solute carrier family 15, member 3	51296
10012682178	1.83e-05	9.77e-08	9.54	8.2272	1.33	GALNAC4S-6ST	B cell RAG associated protein	51363
10012671308	1.83e-05	9.78e-08	9.54	8.22627	5.40e-01	NPTN	neuroplastin	27020
10012668503	1.87e-05	1.01e-07	9.52	8.19858	6.31e-01	GYG1	glycogenin 1	2992
10012666564	1.88e-05	1.02e-07	9.51	8.18473	5.48e-01	CD33	CD33 molecule	945
10012679020	2.01e-05	1.10e-07	9.45	8.10888	7.90e-01	RASSF2	Ras association (RalGDS/AF-6) domain family member 2	9770
10012684690	2.10e-05	1.16e-07	9.41	8.05497	1.10	KCNQ1	potassium voltage-gated channel, KQT-like subfamily, member 1	3784
10012667786	2.13e-05	1.19e-07	9.39	8.03376	6.82e-01	CTSS	cathepsin S	1520
10012669316	2.15e-05	1.21e-07	-9.38	8.01526	-6.32e-01	KLF4	Kruppel-like factor 4 (gut)	9314
10012669654	2.15e-05	1.23e-07	9.37	8.00157	6.72e-01	PYGL	phosphorylase, glycogen; liver (Hers disease, glycogen storage disease type VI)	5836
10012688183	2.15e-05	1.23e-07	9.37	7.99777	1.20	ALOX5	arachidonate 5-lipoxygenase	240
10012686632	2.43e-05	1.42e-07	9.27	7.86201	7.65e-01	TMEM55A	transmembrane protein 55A	55529
10012681774	2.43e-05	1.42e-07	9.27	7.86104	8.39e-01	SUSD3	sushi domain containing 3	203328
10012675265	2.56e-05	1.51e-07	9.22	7.80063	5.73e-01	TLE4	transducin-like enhancer of split 4 (E(sp1) homolog, Drosophila)	7091
10012670545	2.62e-05	1.56e-07	9.20	7.76789	9.71e-01	CLEC5A	C-type lectin domain family 5, member A	23601
10012675774	2.73e-05	1.64e-07	9.16	7.71705	1.33	AQP9	aquaporin 9	366
10012688968	2.73e-05	1.65e-07	9.16	7.7097	6.74e-01	PLEKHO2	pleckstrin homology domain containing, family O member 2	80301
10012683700	2.77e-05	1.70e-07	9.14	7.67967	6.79e-01			
10012689180	2.77e-05	1.71e-07	9.13	7.67821	1.27	KCNJ15	potassium inwardly-rectifying channel, subfamily J, member 15	3772
10012683948	2.77e-05	1.72e-07	9.13	7.67187	5.47e-01	MX2	myxovirus (influenza virus) resistance 2 (mouse)	4600
10012670131	2.97e-05	1.86e-07	9.07	7.59395	7.09e-01	SERPINB10	serpin peptidase inhibitor, clade B (ovalbumin), member 10	5273
10012668301	2.99e-05	1.89e-07	9.06	7.57835	6.20e-01	DUSP16	dual specificity phosphatase 16	80824
10012675709	3.09e-05	1.96e-07	9.03	7.53996	6.08e-01	FGD3	FYVE, RhoGEF and PH domain containing 3	89846
10012684022	3.13e-05	2.01e-07	9.02	7.51767	9.89e-01	F5	coagulation factor V (proaccelerin, labile factor)	2153
10012677602	3.17e-05	2.06e-07	9.00	7.48932	6.42e-01	RGS19	regulator of G-protein signaling 19	10287
10012671743	3.17e-05	2.07e-07	9.00	7.48746	6.45e-01	ACSL1	acyl-CoA synthetase long-chain family member 1	2180
10012686386	3.17e-05	2.08e-07	8.99	7.48276	7.57e-01	ANPEP	alanyl (membrane) aminopeptidase (aminopeptidase N, aminopeptidase M, microsomal aminopeptidase, CD13, p150)	290
10012678764	3.25e-05	2.15e-07	8.97	7.44898	4.63e-01	CYFIP2	cytoplasmic FMR1 interacting protein 2	26999
10012687229	3.36e-05	2.24e-07	8.94	7.41071	9.23e-01	TREM1	triggering receptor expressed on myeloid cells 1	54210
10012677428	3.46e-05	2.32e-07	8.92	7.37405	1.08	MME	membrane metallo-endopeptidase	4311
10012668406	3.47e-05	2.34e-07	8.91	7.36378	1.13	FCN2	ficolin (collagen/fibrinogen domain containing lectin) 2 (hucolin)	2220
10012673593	3.57e-05	2.43e-07	8.88	7.32813	5.81e-01	PSTPIP1	proline-serine-threonine phosphatase interacting protein 1	9051
10012666507	3.59e-05	2.47e-07	8.87	7.31184	9.82e-01	CEACAM6	carcinoembryonic antigen-related cell adhesion molecule 6 (non-specific cross reacting antigen)	4680
10012682327	3.59e-05	2.48e-07	8.87	7.30628	7.77e-01	CENTD3	centaurin, delta 3	64411
10012669349	3.62e-05	2.52e-07	8.86	7.29142	5.88e-01	RASSF5	Ras association (RalGDS/AF-6) domain family member 5	83593
10012685203	3.70e-05	2.61e-07	8.83	7.25564	5.32e-01			
10012687821	3.70e-05	2.62e-07	-8.83	7.25482	-5.82e-01	HSPA5	heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa)	3309
10012685915	3.71e-05	2.64e-07	8.83	7.24555	8.79e-01	CHD7	chromodomain helicase DNA binding protein 7	55636
10012667506	3.71e-05	2.67e-07	8.82	7.23584	4.28e-01			
10012668165	3.71e-05	2.68e-07	8.81	7.23003	6.34e-01	ACSL1	acyl-CoA synthetase long-chain family member 1	2180
10012665204	3.92e-05	2.85e-07	8.77	7.16995	1.10	LRRK2	leucine-rich repeat kinase 2	120892
10012684857	3.96e-05	2.90e-07	8.76	7.15347	9.48e-01	CUEDC1	CUE domain containing 1	404093
10012674759	3.99e-05	2.95e-07	8.75	7.1372	4.86e-01	IFNGR2	interferon gamma receptor 2 (interferon gamma transducer 1)	3460
10012684680	4.21e-05	3.13e-07	8.71	7.07758	7.68e-01	ITGB2	integrin, beta 2 (complement component 3 receptor 3 and 4 subunit)	3689
10012667055	4.23e-05	3.16e-07	8.70	7.06752	1.28	OLR1	oxidized low density lipoprotein (lectin-like) receptor 1	4973
10012667060	4.28e-05	3.22e-07	8.69	7.04816	9.19e-01	CEACAM8	carcinoembryonic antigen-related cell adhesion molecule 8	1088
10012674068	4.33e-05	3.28e-07	8.67	7.02977	7.30e-01	MPZL3	myelin protein zero-like 3	196264
10012685788	4.33e-05	3.31e-07	8.67	7.0222	7.08e-01	ACPP	acid phosphatase, prostate	55
10012680017	4.34e-05	3.34e-07	8.66	7.01181	7.41e-01	ABTB1	ankyrin repeat and BTB (POZ) domain containing 1	80325
10012675627	4.34e-05	3.36e-07	8.66	7.00679	1.20	CLTCL1	clathrin, heavy chain-like 1	8218
10012667513	4.38e-05	3.41e-07	8.65	6.99105	5.98e-01	MTF1	metal-regulatory transcription factor 1	4520
10012672224	4.38e-05	3.43e-07	8.64	6.98539	5.12e-01	IL16	interleukin 16 (lymphocyte chemoattractant factor)	3603
10012687328	4.39e-05	3.46e-07	8.64	6.97698	1.11	CHI3L1	chitinase 3-like 1 (cartilage glycoprotein-39)	1116
10012685360	4.51e-05	3.58e-07	8.61	6.94437	7.28e-01	CORO2A	coronin, actin binding protein, 2A	7464
10012682575	4.63e-05	3.71e-07	8.59	6.90918	5.68e-01	XKR8	XK, Kell blood group complex subunit-related family, member 8	55113
10012684874	4.63e-05	3.73e-07	8.59	6.90469	9.24e-01	CSGALNACT1	chondroitin sulfate N-acetylgalactosaminyltransferase 1	55790
10012667145	4.78e-05	3.87e-07	8.56	6.86789	1.18			
10012672148	5.07e-05	4.16e-07	-8.51	6.79594	-4.49e-01			
10012674970	5.07e-05	4.16e-07	8.51	6.79528	6.35e-01	LITAF	lipopolysaccharide-induced TNF factor	9516
10012666305	5.18e-05	4.30e-07	8.49	6.76199	7.59e-01	BCL6	B-cell CLL/lymphoma 6 (zinc finger protein 51)	604
10012680330	5.18e-05	4.31e-07	8.49	6.75931	8.48e-01	COL23A1	collagen, type XXIII, alpha 1	91522
10012673076	5.18e-05	4.32e-07	8.49	6.75692	5.08e-01	RTN3	reticulon 3	10313
10012682027	5.27e-05	4.43e-07	8.47	6.73293	1.12			
10012683542	5.36e-05	4.53e-07	8.45	6.71067	3.46e-01	WDR1	WD repeat domain 1	9948
10012678420	5.58e-05	4.81e-07	8.41	6.65028	5.39e-01	MTF1	metal-regulatory transcription factor 1	4520
10012674015	5.58e-05	4.81e-07	8.41	6.64996	8.65e-01	PILRA	paired immunoglobin-like type 2 receptor alpha	29992
10012671353	5.58e-05	4.82e-07	8.41	6.64786	4.91e-01	UNC119	unc-119 homolog (C. elegans)	9094
10012686942	5.58e-05	4.83e-07	8.41	6.64657	4.53e-01	MAP3K1	mitogen-activated protein kinase kinase kinase 1	4214
10012681090	5.68e-05	4.97e-07	8.39	6.61935	4.95e-01			
10012674246	5.68e-05	4.98e-07	8.39	6.61704	6.46e-01	CCPG1	cell cycle progression 1	9236
10012684548	5.79e-05	5.10e-07	8.37	6.59242	6.87e-01	FAM105A	family with sequence similarity 105, member A	54491
10012680510	5.81e-05	5.15e-07	8.37	6.58256	6.91e-01	GHRL	ghrelin/obestatin preprohormone	51738
10012674720	5.91e-05	5.27e-07	8.35	6.5595	5.42e-01	PRKCD	protein kinase C, delta	5580
10012677845	6.27e-05	5.62e-07	8.31	6.49634	5.39e-01	PAK1	p21 protein (Cdc42/Rac)-activated kinase 1	5058
10012681739	6.29e-05	5.67e-07	8.30	6.48719	7.56e-01	ADAM19	ADAM metallopeptidase domain 19 (meltrin beta)	8728
10012683845	6.46e-05	5.86e-07	8.28	6.45534	1.16			
10012667121	6.66e-05	6.08e-07	8.26	6.41854	1.12	PIP3-E	phosphoinositide-binding protein PIP3-E	26034
10012687469	6.69e-05	6.13e-07	8.25	6.40907	6.20e-01	APOB48R	apolipoprotein B48 receptor	55911
10012674678	6.69e-05	6.17e-07	8.25	6.40296	4.85e-01	HLA-B	major histocompatibility complex, class I, B	3106
10012672533	6.95e-05	6.48e-07	8.21	6.35511	1.14	IL18RAP	interleukin 18 receptor accessory protein	8807
10012672498	6.95e-05	6.49e-07	8.21	6.3537	1.02	TNFRSF10C	tumor necrosis factor receptor superfamily, member 10c, decoy without an intracellular domain	8794
10012667369	7.04e-05	6.60e-07	8.20	6.33586	5.93e-01	PFKFB4	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4	5210
10012683351	7.08e-05	6.67e-07	8.19	6.32497	7.75e-01	DMXL2	Dmx-like 2	23312
10012667543	7.18e-05	6.81e-07	8.18	6.30556	8.83e-01	SYK	spleen tyrosine kinase	6850
10012674878	7.20e-05	6.86e-07	8.18	6.29815	9.71e-01	TNFAIP2	tumor necrosis factor, alpha-induced protein 2	7127
10012689402	7.77e-05	7.44e-07	8.12	6.21642	4.44e-01	LCP1	lymphocyte cytosolic protein 1 (L-plastin)	3936
10012667189	7.91e-05	7.62e-07	8.11	6.19374	4.86e-01	PAK1	p21 protein (Cdc42/Rac)-activated kinase 1	5058
10012680228	8.37e-05	8.11e-07	8.07	6.13116	4.97e-01			
10012681561	8.37e-05	8.14e-07	8.06	6.12686	5.36e-01	TGFBR1	transforming growth factor, beta receptor I (activin A receptor type II-like kinase, 53kDa)	7046
10012672180	8.50e-05	8.32e-07	8.05	6.10538	8.78e-01	CLEC5A	C-type lectin domain family 5, member A	23601
10012669062	8.59e-05	8.45e-07	-8.04	6.08974	-6.05e-01	HSPA5	heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa)	3309
10012670251	8.63e-05	8.54e-07	8.03	6.07975	4.73e-01	ARRB2	arrestin, beta 2	409
10012670554	8.74e-05	8.68e-07	8.02	6.06286	8.69e-01	PGLYRP1	peptidoglycan recognition protein 1	8993
10012670650	8.88e-05	8.87e-07	8.01	6.04137	7.70e-01	RGS2	regulator of G-protein signaling 2, 24kDa	5997
10012675516	8.96e-05	9.00e-07	8.00	6.02696	7.46e-01	CORO1A	coronin, actin binding protein, 1A	11151
10012686251	9.12e-05	9.20e-07	7.98	6.00489	9.87e-01	CR1	complement component (3b/4b) receptor 1 (Knops blood group)	1378
10012680515	9.12e-05	9.26e-07	7.98	5.99927	1.23	DUSP13	dual specificity phosphatase 13	51207
10012679163	9.14e-05	9.32e-07	7.98	5.99278	4.12e-01	LAPTM5	lysosomal associated multispanning membrane protein 5	7805
10012676374	9.43e-05	9.67e-07	7.95	5.95587	5.04e-01	PLEKHM1	pleckstrin homology domain containing, family M (with RUN domain) member 1	9842
10012674919	9.66e-05	9.95e-07	7.93	5.92722	7.16e-01	SH3BP5	SH3-domain binding protein 5 (BTK-associated)	9467
10012675893	9.73e-05	1.01e-06	7.92	5.91129	9.65e-01	PTPRN2	protein tyrosine phosphatase, receptor type, N polypeptide 2	5799
10012673324	9.73e-05	1.01e-06	7.92	5.91004	6.70e-01	CPNE3	copine III	8895
10012675113	9.74e-05	1.02e-06	7.92	5.90459	7.44e-01	FRMD3	FERM domain containing 3	257019
10012688763	9.85e-05	1.03e-06	7.91	5.88847	7.72e-01	CDA	cytidine deaminase	978
10012670936	9.88e-05	1.04e-06	7.90	5.87986	4.25e-01	LPCAT1	lysophosphatidylcholine acyltransferase 1	79888
10012666947	1.01e-04	1.07e-06	7.88	5.8536	3.53e-01	TGFBR2	transforming growth factor, beta receptor II (70/80kDa)	7048
10012688012	1.03e-04	1.09e-06	7.87	5.83241	5.84e-01	GRN	granulin	2896
10012671619	1.03e-04	1.10e-06	7.87	5.82569	4.48e-01	ARHGAP30	Rho GTPase activating protein 30	257106
10012673389	1.09e-04	1.17e-06	7.83	5.76717	6.84e-01	SIRPA	signal-regulatory protein alpha	140885
10012679069	1.12e-04	1.21e-06	-7.81	5.73559	-7.71e-01	FOSB	FBJ murine osteosarcoma viral oncogene homolog B	2354
10012676149	1.15e-04	1.25e-06	7.79	5.69967	7.01e-01			
10012670368	1.15e-04	1.25e-06	7.78	5.69568	8.76e-01	RSPO2	R-spondin 2 homolog (Xenopus laevis)	340419
10012686243	1.16e-04	1.28e-06	7.77	5.67448	9.58e-01	SLC28A3	solute carrier family 28 (sodium-coupled nucleoside transporter), member 3	64078
10012673971	1.16e-04	1.28e-06	7.77	5.67313	1.31			
10012670016	1.18e-04	1.30e-06	7.76	5.65901	5.32e-01	CENTD2	centaurin, delta 2	116985
10012686422	1.23e-04	1.37e-06	-7.73	5.60614	-4.90e-01	LYAR	Ly1 antibody reactive homolog (mouse)	55646
10012666589	1.32e-04	1.47e-06	7.68	5.53438	4.34e-01	CD63	CD63 molecule	967
10012684076	1.34e-04	1.50e-06	7.67	5.51625	6.60e-01	RAB11FIP4	RAB11 family interacting protein 4 (class II)	84440
10012668404	1.34e-04	1.51e-06	7.67	5.51237	5.52e-01	FCGRT	Fc fragment of IgG, receptor, transporter, alpha	2217
10012686673	1.34e-04	1.52e-06	7.66	5.50376	6.64e-01	AMPD3	adenosine monophosphate deaminase (isoform E)	272
10012685614	1.34e-04	1.52e-06	7.66	5.50254	5.11e-01	ATXN1	ataxin 1	6310
10012675333	1.35e-04	1.54e-06	7.65	5.48896	3.94e-01	TRIOBP	TRIO and F-actin binding protein	11078
10012684290	1.35e-04	1.55e-06	7.65	5.48408	7.92e-01	KIF21B	kinesin family member 21B	23046
10012676527	1.35e-04	1.56e-06	7.65	5.48027	4.38e-01	ARPC1B	actin related protein 2/3 complex, subunit 1B, 41kDa	10095
10012677559	1.37e-04	1.58e-06	7.63	5.46276	5.94e-01	SORL1	sortilin-related receptor, L(DLR class) A repeats-containing	6653
10012674238	1.39e-04	1.62e-06	7.62	5.44334	4.12e-01	KCNE3	potassium voltage-gated channel, Isk-related family, member 3	10008
10012687724	1.39e-04	1.62e-06	7.62	5.44034	7.20e-01			
10012670133	1.42e-04	1.67e-06	-7.60	5.41181	-4.90e-01	HIST1H2BD	histone cluster 1, H2bd	3017
10012686741	1.43e-04	1.68e-06	7.60	5.4018	5.47e-01	PLXNC1	plexin C1	10154
10012677646	1.43e-04	1.69e-06	7.59	5.3967	5.92e-01	LOC151162	hypothetical LOC151162	151162
10012689405	1.43e-04	1.70e-06	7.59	5.39465	7.29e-01	HLA-F	major histocompatibility complex, class I, F	3134
