ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Gene.ID
10012687601	6.34e-07	3.52e-09	7.130687	10.881781	0.9511619	CLDN11	claudin 11 (oligodendrocyte transmembrane protein)	5010
10012686563	6.60e-07	3.70e-09	-7.117308	10.835035	-1.0080083	NKX3-2	NK3 homeobox 2	579
10012667435	7.01e-07	3.98e-09	-7.097007	10.764103	-0.2990732	ENOX2	ecto-NOX disulfide-thiol exchanger 2	10495
10012677641	7.01e-07	4.00e-09	7.095746	10.759695	0.2022125	SLC25A3	solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 3	5250
10012672970	7.32e-07	4.21e-09	-7.08137	10.709458	-0.3359006	CPNE6	copine VI (neuronal)	9362
10012672520	7.32e-07	4.24e-09	7.079217	10.701933	0.3854327			
10012678324	7.56e-07	4.42e-09	-7.067995	10.662718	-0.1376202	PAX8	paired box 8	7849
10012685651	7.68e-07	4.53e-09	7.061202	10.638978	0.2613351	PRR13	proline rich 13	54458
10012688652	7.79e-07	4.63e-09	-7.055308	10.618376	-0.1727786	C20orf24	chromosome 20 open reading frame 24	55969
10012666125	7.87e-07	4.71e-09	7.050262	10.600743	0.3345286			
10012674426	8.16e-07	4.93e-09	7.037884	10.557481	0.2090137	LAS1L	LAS1-like (S. cerevisiae)	81887
10012678793	8.24e-07	5.02e-09	7.032853	10.539895	0.287331	C1orf68	chromosome 1 open reading frame 68	553168
10012673959	8.53e-07	5.26e-09	7.019792	10.494242	0.9944577	CXCL11	chemokine (C-X-C motif) ligand 11	6373
10012675363	8.53e-07	5.27e-09	-7.019243	10.492324	-0.2244113	RBM42	RNA binding motif protein 42	79171
10012685532	8.75e-07	5.45e-09	7.009877	10.459586	0.2700679	FBXL12	F-box and leucine-rich repeat protein 12	54850
10012665349	8.91e-07	5.60e-09	7.002743	10.434647	0.3636833	MTA3	metastasis associated 1 family, member 3	57504
10012685851	9.25e-07	5.88e-09	6.988935	10.38638	0.3799244	CDKL1	cyclin-dependent kinase-like 1 (CDC2-related kinase)	8814
10012679458	9.25e-07	5.90e-09	6.988329	10.38426	0.4864905			
10012677125	9.41e-07	6.06e-09	6.980687	10.357545	0.2675851	RNF2	ring finger protein 2	6045
10012682131	9.41e-07	6.09e-09	6.979301	10.352701	0.3424637	ZBTB7B	zinc finger and BTB domain containing 7B	51043
10012671954	9.88e-07	6.47e-09	6.962788	10.294973	0.2723911	TRIM4	tripartite motif-containing 4	89122
10012676076	9.88e-07	6.49e-09	-6.961741	10.291312	-0.2092988	RY1	putative nucleic acid binding protein RY-1	11017
10012675728	1.00e-06	6.64e-09	-6.955429	10.269246	-0.2613899	CAPZB	capping protein (actin filament) muscle Z-line, beta	832
10012672814	1.03e-06	6.89e-09	-6.945267	10.233721	-0.2719006			
10012669314	1.11e-06	7.46e-09	6.923399	10.157266	1.0785982	TKTL1	transketolase-like 1	8277
10012686223	1.19e-06	8.08e-09	6.901578	10.080977	0.2536411	MAP3K7IP3	mitogen-activated protein kinase kinase kinase 7 interacting protein 3	257397
10012677771	1.20e-06	8.17e-09	6.898512	10.070256	0.2903137	LRRC51	leucine rich repeat containing 51	220074
10012671003	1.21e-06	8.30e-09	6.894016	10.054539	0.2201375	NUDT16L1	nudix (nucleoside diphosphate linked moiety X)-type motif 16-like 1	84309
10012686385	1.29e-06	8.94e-09	-6.873541	9.982954	-0.225656	KRT10	keratin 10 (epidermolytic hyperkeratosis; keratosis palmaris et plantaris)	3858
10012674126	1.30e-06	9.07e-09	-6.8694	9.968476	-0.1500851	HGS	hepatocyte growth factor-regulated tyrosine kinase substrate	9146
10012675151	1.31e-06	9.17e-09	-6.866405	9.958005	-1.0739935			
10012665443	1.36e-06	9.61e-09	6.853652	9.913418	0.3025542	SLAMF1	signaling lymphocytic activation molecule family member 1	6504
10012668921	1.54e-06	1.09e-08	6.818131	9.789227	0.2251381	MAPK9	mitogen-activated protein kinase 9	5601
10012689315	1.60e-06	1.15e-08	-6.804758	9.742476	-0.2028083	PCDHB6	protocadherin beta 6	56130
10012686401	1.75e-06	1.26e-08	-6.779471	9.654074	-0.2234732	ANXA6	annexin A6	309
10012685787	1.75e-06	1.27e-08	-6.777578	9.647455	-0.1535607	ACO2	aconitase 2, mitochondrial	50
10012681833	1.75e-06	1.28e-08	-6.775376	9.639757	-0.3368476			
10012668663	1.75e-06	1.28e-08	-6.773722	9.633975	-0.1543315	PPP1R7	protein phosphatase 1, regulatory (inhibitor) subunit 7	5510
10012682957	1.83e-06	1.35e-08	-6.758839	9.581949	-0.2862208			
10012684804	1.86e-06	1.38e-08	6.753153	9.562072	0.5887089	ARL15	ADP-ribosylation factor-like 15	54622
10012666170	2.00e-06	1.50e-08	6.731667	9.486964	0.198919	SPG7	spastic paraplegia 7 (pure and complicated autosomal recessive)	6687
10012678578	2.03e-06	1.53e-08	6.725814	9.466508	0.4447274	GFM1	G elongation factor, mitochondrial 1	85476
10012689539	2.03e-06	1.54e-08	-6.722725	9.455708	-0.2282054	WNK4	WNK lysine deficient protein kinase 4	65266
10012668319	2.03e-06	1.55e-08	6.721702	9.452136	0.3646583	ZC3HAV1	zinc finger CCCH-type, antiviral 1	56829
10012679940	2.04e-06	1.57e-08	6.718641	9.441434	0.8756018	CLSTN2	calsyntenin 2	64084
10012678163	2.28e-06	1.76e-08	6.68624	9.328191	0.2573077	CASC3	cancer susceptibility candidate 3	22794
10012674972	2.33e-06	1.81e-08	-6.678554	9.301329	-0.4056119	SPTLC2	serine palmitoyltransferase, long chain base subunit 2	9517
10012681009	2.35e-06	1.84e-08	6.674613	9.28756	0.177025	ATG3	ATG3 autophagy related 3 homolog (S. cerevisiae)	64422
10012683937	2.50e-06	1.97e-08	6.655602	9.221125	0.2030595	CHFR	checkpoint with forkhead and ring finger domains	55743
10012672695	2.52e-06	1.99e-08	-6.652118	9.208951	-0.2955232	APIP	APAF1 interacting protein	51074
10012678002	2.54e-06	2.03e-08	6.646892	9.190691	0.3441583	B3GAT1	beta-1,3-glucuronyltransferase 1 (glucuronosyltransferase P)	27087
10012679512	2.54e-06	2.04e-08	6.645851	9.187052	0.9310155			
10012665410	2.90e-06	2.34e-08	6.60777	9.054007	0.2273863	SH3GL1	SH3-domain GRB2-like 1	6455
10012682758	2.95e-06	2.39e-08	6.602118	9.034263	1.1479095	RRAGB	Ras-related GTP binding B	10325
10012686841	2.98e-06	2.44e-08	6.596461	9.014503	0.2042006	LANCL2	LanC lantibiotic synthetase component C-like 2 (bacterial)	55915
10012670126	2.98e-06	2.45e-08	6.59552	9.011216	0.7059149	PGGT1B	protein geranylgeranyltransferase type I, beta subunit	5229
10012687348	3.04e-06	2.51e-08	6.58875	8.987567	0.2255565	FAM70A	family with sequence similarity 70, member A	55026
10012676299	3.05e-06	2.54e-08	6.585903	8.977622	0.3064881			
10012669362	3.14e-06	2.62e-08	6.576403	8.944442	0.3205077	TMEM184B	transmembrane protein 184B	25829
10012674780	3.14e-06	2.65e-08	6.574025	8.936137	0.2545768	CUL5	cullin 5	8065
10012685925	3.14e-06	2.65e-08	-6.573334	8.933724	-0.2120577			
10012666645	3.17e-06	2.69e-08	-6.569312	8.919678	-0.1903071			
10012675303	3.18e-06	2.72e-08	-6.566964	8.911477	-0.188953	CYB561D2	cytochrome b-561 domain containing 2	11068
10012678963	3.20e-06	2.75e-08	6.563333	8.898796	1.0155214	SNPH	syntaphilin	9751
10012679489	3.36e-06	2.91e-08	6.548111	8.845641	0.2795857	PHF20	PHD finger protein 20	51230
10012668459	3.38e-06	2.94e-08	6.545201	8.835478	0.9827619			
10012667596	3.41e-06	2.98e-08	-6.541092	8.82113	-0.3179976	ANXA6	annexin A6	309
10012689080	3.47e-06	3.05e-08	6.534427	8.797858	0.5689065			
10012666487	3.47e-06	3.07e-08	-6.532926	8.792619	-0.2655768	CAPNS1	calpain, small subunit 1	826
10012687714	3.56e-06	3.17e-08	-6.524373	8.762759	-0.2148661	ACSF3	acyl-CoA synthetase family member 3	197322
10012677365	3.62e-06	3.24e-08	6.518071	8.740755	0.1649476	TUSC4	tumor suppressor candidate 4	10641
10012688166	3.62e-06	3.25e-08	6.516901	8.736671	0.2637256	ISCU	iron-sulfur cluster scaffold homolog (E. coli)	23479
10012680570	3.68e-06	3.33e-08	6.510731	8.715133	0.7924893	SAMD4A	sterile alpha motif domain containing 4A	23034
10012684698	3.79e-06	3.44e-08	6.501558	8.683113	0.3586976			
10012682811	3.87e-06	3.55e-08	6.492999	8.653239	0.638506			
10012681910	3.87e-06	3.56e-08	6.492318	8.650863	0.2798065	TRERF1	transcriptional regulating factor 1	55809
10012689330	3.87e-06	3.57e-08	6.491584	8.648303	0.2195964	IGBP1	immunoglobulin (CD79A) binding protein 1	3476
10012678985	3.87e-06	3.59e-08	6.489571	8.641275	0.3353351	TOX	thymocyte selection-associated high mobility group box	9760
10012668772	4.07e-06	3.79e-08	6.474649	8.589201	0.3894619			
10012687765	4.22e-06	3.96e-08	-6.462777	8.547773	-0.2119417	FES	feline sarcoma oncogene	2242
10012670719	4.32e-06	4.07e-08	6.455263	8.521558	0.2583149	CDC14A	CDC14 cell division cycle 14 homolog A (S. cerevisiae)	8556
10012675133	4.40e-06	4.17e-08	6.448594	8.498292	0.2758929	GTF3C4	general transcription factor IIIC, polypeptide 4, 90kDa	9329
10012675301	4.42e-06	4.21e-08	-6.446081	8.489524	-0.2235048	C10orf10	chromosome 10 open reading frame 10	11067
10012670937	4.46e-06	4.30e-08	-6.440257	8.469205	-0.1733827	DEF6	differentially expressed in FDCP 6 homolog (mouse)	50619
10012670985	4.46e-06	4.31e-08	6.439299	8.465866	0.763469	TMEFF1	transmembrane protein with EGF-like and two follistatin-like domains 1	8577
10012683434	4.46e-06	4.31e-08	6.439102	8.465178	0.2957929			
10012675696	4.53e-06	4.39e-08	-6.433954	8.447219	-0.129906	ACTN4	actinin, alpha 4	81
10012672210	4.61e-06	4.49e-08	6.427797	8.425743	0.3177792			
10012669877	4.76e-06	4.67e-08	6.417106	8.388456	0.993294			
10012670340	4.79e-06	4.72e-08	6.414296	8.378657	0.362003	PARP11	poly (ADP-ribose) polymerase family, member 11	57097
10012681246	4.91e-06	4.86e-08	-6.405948	8.349545	-0.1595518	TRIM41	tripartite motif-containing 41	90933
10012673405	4.98e-06	4.98e-08	6.399399	8.32671	0.2815417	ABCB8	ATP-binding cassette, sub-family B (MDR/TAP), member 8	11194
10012680895	4.98e-06	4.99e-08	6.398787	8.324576	0.291253			
10012688745	4.98e-06	5.03e-08	-6.396891	8.317966	-0.3077613	LTB4R	leukotriene B4 receptor	1241
10012673351	4.98e-06	5.03e-08	-6.396725	8.317388	-0.2458488	BAT1	HLA-B associated transcript 1	7919
10012677507	5.06e-06	5.14e-08	6.390858	8.296931	0.225056	B3GNT2	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2	10678
10012677989	5.27e-06	5.37e-08	-6.378342	8.253299	-0.2193905	MSRB2	methionine sulfoxide reductase B2	22921
10012667271	5.70e-06	5.83e-08	6.355639	8.174169	0.5640042	TLR10	toll-like receptor 10	81793
10012676687	5.95e-06	6.12e-08	6.342364	8.127911	0.79125			
10012669318	6.07e-06	6.28e-08	6.335409	8.103682	0.2441845	XRN2	5'-3' exoribonuclease 2	22803
10012669086	6.30e-06	6.55e-08	6.32377	8.063135	0.1973131			
10012688373	6.30e-06	6.57e-08	6.322657	8.059256	0.7858762	LOC285535	hypothetical protein LOC285535	285535
10012678181	6.41e-06	6.72e-08	-6.316602	8.038167	-0.2498363	SAMM50	sorting and assembly machinery component 50 homolog (S. cerevisiae)	25813
10012681144	6.46e-06	6.80e-08	6.313066	8.02585	0.2927637	TBC1D14	TBC1 domain family, member 14	57533
10012674674	6.48e-06	6.85e-08	-6.311083	8.018943	-0.2473958	PFDN6	prefoldin subunit 6	10471
10012684295	6.53e-06	6.94e-08	6.307447	8.006282	0.8751708			
10012687237	6.72e-06	7.18e-08	-6.298372	7.97468	-0.2034661	NOLA3	nucleolar protein family A, member 3 (H/ACA small nucleolar RNPs)	55505
10012687813	7.10e-06	7.63e-08	6.281391	7.915558	0.2565845	SUDS3	suppressor of defective silencing 3 homolog (S. cerevisiae)	64426
10012683870	7.10e-06	7.65e-08	-6.28074	7.913292	-0.2725071	KLHDC8A	kelch domain containing 8A	55220
10012684107	7.13e-06	7.71e-08	-6.27843	7.905247	-0.2094893	POGK	pogo transposable element with KRAB domain	57645
10012668713	7.50e-06	8.16e-08	6.262853	7.85103	0.3613405	ZNF200	zinc finger protein 200	7752
10012669216	7.81e-06	8.53e-08	6.250555	7.808233	0.2045976	ZKSCAN2	zinc finger with KRAB and SCAN domains 2	342357
10012677791	7.85e-06	8.60e-08	6.248115	7.799745	0.2748155	JMJD5	jumonji domain containing 5	79831
10012676038	7.86e-06	8.66e-08	6.246232	7.793192	0.47445	ENTPD7	ectonucleoside triphosphate diphosphohydrolase 7	57089
10012682145	8.22e-06	9.09e-08	6.232715	7.746168	0.2604155			
10012666656	8.38e-06	9.32e-08	6.225857	7.722315	0.2988929	TMEM90A	transmembrane protein 90A	646658
10012671510	8.38e-06	9.35e-08	6.225148	7.719847	0.2973536	ERBB2	v-erb-b2 erythroblastic leukemia viral oncogene homolog 2, neuro/glioblastoma derived oncogene homolog (avian)	2064
10012686333	8.48e-06	9.50e-08	6.220671	7.704277	0.4592179	ACOT4	acyl-CoA thioesterase 4	122970
10012682390	8.71e-06	9.81e-08	6.211856	7.67362	0.2484696	STAT2	signal transducer and activator of transcription 2, 113kDa	6773
10012685179	8.88e-06	1.00e-07	-6.205402	7.651182	-0.1432149	C20orf24	chromosome 20 open reading frame 24	55969
10012671227	9.04e-06	1.03e-07	6.199133	7.629385	0.189253	SLC39A13	solute carrier family 39 (zinc transporter), member 13	91252
10012675860	9.36e-06	1.07e-07	-6.188536	7.592548	-0.1436405	HDAC1	histone deacetylase 1	3065
10012689371	9.51e-06	1.09e-07	6.182807	7.572634	0.2186399	ASH1L	ash1 (absent, small, or homeotic)-like (Drosophila)	55870
10012680212	9.66e-06	1.11e-07	6.177221	7.553223	0.7630048			
