ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Gene.ID
10012670672	0.00201642	2.00e-06	-6.207247	4.97033	-0.8360034	SLC30A1	solute carrier family 30 (zinc transporter), member 1	7779
10012666863	0.00201642	2.07e-06	6.193817	4.94056	0.9386521			
10012671944	0.00205962	2.20e-06	6.167784	4.8828	0.4644487	FNBP1	formin binding protein 1	23048
10012682228	0.00228087	2.61e-06	6.098046	4.72763	0.4971664	SCD5	stearoyl-CoA desaturase 5	79966
10012667448	0.00228087	2.64e-06	-6.0936	4.71771	-0.6505017	NHLRC1	NHL repeat containing 1	378884
10012670546	0.00236329	2.85e-06	-6.062677	4.64869	-0.873658	CDH1	cadherin 1, type 1, E-cadherin (epithelial)	999
10012687941	0.00236329	2.95e-06	-6.049055	4.61825	-0.7490765	CXADR	coxsackie virus and adenovirus receptor	1525
10012689170	0.00288938	3.78e-06	5.947944	4.39159	0.6872714	ITPR1	inositol 1,4,5-triphosphate receptor, type 1	3708
10012674290	0.00288938	3.86e-06	5.939677	4.373	0.4024269	PSCD1	pleckstrin homology, Sec7 and coiled-coil domains 1(cytohesin 1)	9267
10012682644	0.00316654	4.37e-06	-5.889445	4.25989	-0.8482042	NFIA	nuclear factor I/A	4774
10012670845	0.00376949	5.47e-06	5.798888	4.05525	0.759737	CCL5	chemokine (C-C motif) ligand 5	6352
10012674491	0.00376949	5.54e-06	5.794072	4.04434	0.5650092			
10012673759	0.00414052	6.27e-06	-5.744374	3.93162	-0.9545017	KCNE1	potassium voltage-gated channel, Isk-related family, member 1	3753
10012682251	0.00485458	7.87e-06	5.653136	3.72398	0.6848412			
10012684619	0.00485458	7.99e-06	-5.647038	3.71008	-0.4206882	PUS7	pseudouridylate synthase 7 homolog (S. cerevisiae)	54517
10012669062	0.00485458	8.00e-06	-5.646765	3.70945	-0.5341353	HSPA5	heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa)	3309
10012679115	0.00555113	9.64e-06	5.572386	3.53951	0.6127824	SPOCK2	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2	9806
10012678320	0.00555113	9.64e-06	-5.57218	3.53904	-0.9024025	GRTP1	growth hormone regulated TBC protein 1	79774
10012676444	0.00575584	1.04e-05	5.5424	3.47084	0.2183689	CHMP2A	chromatin modifying protein 2A	27243
10012672593	0.00575584	1.05e-05	5.537799	3.4603	0.5767235	SOCS2	suppressor of cytokine signaling 2	8835
10012680255	0.00614102	1.15e-05	-5.502401	3.37912	-1.1460092	FREM1	FRAS1 related extracellular matrix 1	158326
10012688532	0.0063142	1.21e-05	-5.481969	3.3322	-0.3502445	HSPE1	heat shock 10kDa protein 1 (chaperonin 10)	3336
10012688531	0.00702038	1.38e-05	-5.430683	3.21428	-0.2245723	HSPD1	heat shock 60kDa protein 1 (chaperonin)	3329
10012681883	0.00741653	1.49e-05	-5.398207	3.13949	-0.500042	RMI1	RMI1, RecQ mediated genome instability 1, homolog (S. cerevisiae)	80010
10012672504	0.00741653	1.53e-05	-5.389129	3.11857	-0.5414824	PKP2	plakophilin 2	5318
10012688692	0.00741653	1.56e-05	-5.381743	3.10154	-0.2760403	SLC37A4	solute carrier family 37 (glucose-6-phosphate transporter), member 4	2542
10012668397	0.00741653	1.59e-05	-5.373309	3.08209	-0.4516311	CHORDC1	cysteine and histidine-rich domain (CHORD)-containing 1	26973
10012674235	0.00741653	1.62e-05	-5.366178	3.06565	-0.2883992	NOLC1	nucleolar and coiled-body phosphoprotein 1	9221
10012681563	0.00754762	1.68e-05	5.351222	3.03113	0.5244076			
10012670310	0.00788048	1.79e-05	-5.326274	2.97352	-0.7860588	BAMBI	BMP and activin membrane-bound inhibitor homolog (Xenopus laevis)	25805
10012669470	0.00789206	1.88e-05	-5.306444	2.9277	-0.7064924	HIST1H4F	histone cluster 1, H4f	8361
10012678347	0.00789206	1.90e-05	-5.302886	2.91947	-0.4862445	HERPUD1	homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1	9709
10012667959	0.00789206	1.92e-05	-5.298894	2.91024	-0.6826328	PLAG1	pleiomorphic adenoma gene 1	5324
10012670757	0.00789206	2.02e-05	-5.278059	2.86205	-0.3701739	EXO1	exonuclease 1	9156
10012668092	0.00789206	2.03e-05	-5.276902	2.85937	-0.4450134	POLE2	polymerase (DNA directed), epsilon 2 (p59 subunit)	5427
10012685914	0.00789206	2.04e-05	-5.274058	2.85279	-0.9128966	EGR2	early growth response 2 (Krox-20 homolog, Drosophila)	1959
10012680650	0.00789206	2.06e-05	5.270284	2.84405	0.3830034	CBL	Cas-Br-M (murine) ecotropic retroviral transforming sequence	867
10012680764	0.00789206	2.11e-05	-5.261576	2.8239	-0.5372571	C4A	complement component 4A (Rodgers blood group)	720
10012680026	0.00789206	2.11e-05	5.261367	2.82341	0.5201008	C1orf54	chromosome 1 open reading frame 54	79630
10012685723	0.00847342	2.30e-05	-5.226734	2.74319	-0.692295	CYP4F2	cytochrome P450, family 4, subfamily F, polypeptide 2	8529
10012679018	0.00866361	2.39e-05	5.21154	2.70796	0.3335664	CHMP4B	chromatin modifying protein 4B	128866
10012672536	0.00893794	2.51e-05	5.192909	2.66475	0.2899328	RAB5C	RAB5C, member RAS oncogene family	5878
10012687821	0.00915834	2.66e-05	-5.169558	2.61056	-0.4727202	HSPA5	heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa)	3309
10012683432	0.00915834	2.68e-05	5.167315	2.60535	0.3909353	PSCD1	pleckstrin homology, Sec7 and coiled-coil domains 1(cytohesin 1)	9267
10012682382	0.00915834	2.69e-05	-5.16493	2.59981	-0.4648487	LOC283481	hypothetical protein LOC283481	283481
10012679164	0.01015464	3.03e-05	-5.118267	2.4914	-0.4594092	BTG2	BTG family, member 2	7832
10012677578	0.01026548	3.11e-05	-5.108147	2.46787	-0.3062798	OPRS1	opioid receptor, sigma 1	10280
10012688529	0.01026801	3.15e-05	-5.102296	2.45426	-0.9566235	HSPA6	heat shock 70kDa protein 6 (HSP70B')	3310
10012666684	0.01064679	3.32e-05	5.082352	2.40786	0.3956756	LOC149832	hypothetical protein LOC149832	149832
10012675711	0.01087999	3.44e-05	5.06823	2.37499	0.411742	DDX17	DEAD (Asp-Glu-Ala-Asp) box polypeptide 17	10521
10012668096	0.01096314	3.51e-05	-5.059723	2.35519	-0.8638899	EGR4	early growth response 4	1961
10012678410	0.01198986	3.90e-05	-5.019051	2.26045	-0.7461849	NMU	neuromedin U	10874
10012681918	0.01259641	4.15e-05	-4.994282	2.20271	-0.7914613	NFIA	nuclear factor I/A	4774
10012685918	0.01318296	4.40e-05	-4.971103	2.14865	-0.3819866	CCDC99	coiled-coil domain containing 99	54908
10012688550	0.01330519	4.50e-05	-4.962266	2.12803	-1.5566597	EREG	epiregulin	2069
10012672148	0.01347983	4.67e-05	-4.947524	2.09363	-0.3245319			
10012669438	0.01347983	4.69e-05	-4.945855	2.08973	-0.6883378	KCNE1L	KCNE1-like	23630
10012668518	0.01347983	4.74e-05	-4.94192	2.08055	-0.5248042	ZFP36	zinc finger protein 36, C3H type, homolog (mouse)	7538
10012676473	0.01385649	4.94e-05	-4.926146	2.04373	-0.3542252	GABBR1	gamma-aminobutyric acid (GABA) B receptor, 1	2550
10012684084	0.01521671	5.61e-05	-4.876214	1.92709	-0.474095			
10012689547	0.01521671	5.62e-05	4.874915	1.92405	0.5306286	CENTB2	centaurin, beta 2	23527
10012672142	0.01521671	5.62e-05	-4.874899	1.92402	-0.3490168	C16orf80	chromosome 16 open reading frame 80	29105
10012672174	0.01549461	5.80e-05	-4.86309	1.89642	-0.2347866	HOXB7	homeobox B7	3217
10012666655	0.01551683	5.90e-05	4.855899	1.87961	0.537884			
10012686212	0.01551683	6.03e-05	-4.847837	1.86076	-0.6065639	ACTN1	actinin, alpha 1	87
10012683256	0.01551683	6.05e-05	-4.846515	1.85767	-0.3839076	CEP72	centrosomal protein 72kDa	55722
10012666375	0.01551683	6.08e-05	4.844263	1.85241	0.7645008			
10012686422	0.01579581	6.32e-05	-4.829285	1.81738	-0.3264387	LYAR	Ly1 antibody reactive homolog (mouse)	55646
10012681397	0.01579581	6.40e-05	4.824192	1.80547	0.2594513	FOXP1	forkhead box P1	27086
10012679274	0.01579581	6.40e-05	-4.82411	1.80528	-0.2774571	QSOX2	quiescin Q6 sulfhydryl oxidase 2	169714
10012678903	0.01615239	6.71e-05	4.805457	1.76165	0.2898866	CMTM3	CKLF-like MARVEL transmembrane domain containing 3	123920
10012686820	0.01615239	6.77e-05	4.802138	1.75389	0.4047697	ARID5B	AT rich interactive domain 5B (MRF1-like)	84159
10012688274	0.01615239	6.83e-05	4.798502	1.74538	0.5305067			
10012665937	0.01615239	6.84e-05	-4.798312	1.74494	-0.7507563	KIF21A	kinesin family member 21A	55605
10012667787	0.01615239	6.90e-05	4.79436	1.73569	0.516579			
10012666908	0.01616481	6.99e-05	-4.789292	1.72383	-0.314584	TFR2	transferrin receptor 2	7036
10012671349	0.01616481	7.05e-05	-4.785968	1.71605	-0.5029092	DUSP2	dual specificity phosphatase 2	1844
10012686836	0.01715529	7.70e-05	-4.751629	1.63569	-0.6472008	CXorf57	chromosome X open reading frame 57	55086
10012672580	0.01715529	7.73e-05	-4.750303	1.63259	-0.6807723	TCEAL7	transcription elongation factor A (SII)-like 7	56849
10012686571	0.01715529	7.75e-05	4.749194	1.62999	0.2146168	ANKMY1	ankyrin repeat and MYND domain containing 1	51281
10012679537	0.01715529	7.79e-05	4.746947	1.62473	0.3047723	CBL	Cas-Br-M (murine) ecotropic retroviral transforming sequence	867
10012676299	0.01779679	8.24e-05	4.724876	1.57306	0.6182832			
10012685344	0.01779679	8.29e-05	-4.722653	1.56786	-0.4630748			
10012668204	0.01779679	8.32e-05	-4.721181	1.56441	-0.2565311	LMNB2	lamin B2	84823
10012675138	0.01811992	8.55e-05	4.710408	1.53919	0.3941252	HEXA	hexosaminidase A (alpha polypeptide)	3073
10012669658	0.01816939	8.66e-05	4.705657	1.52806	0.2720403	RAB2A	RAB2A, member RAS oncogene family	5862
10012675135	0.01820365	8.85e-05	-4.69718	1.50821	-0.4035286			
10012675721	0.01820365	8.91e-05	-4.694489	1.50191	-0.2491462	HYOU1	hypoxia up-regulated 1	10525
10012673496	0.01820365	8.92e-05	-4.694076	1.50094	-0.3396647	PAPSS2	3'-phosphoadenosine 5'-phosphosulfate synthase 2	9060
10012686044	0.01824627	9.02e-05	-4.689611	1.49048	-0.2611563	C5orf33	chromosome 5 open reading frame 33	133686
10012680879	0.0186272	9.31e-05	-4.677206	1.46143	-0.726505	DCBLD2	discoidin, CUB and LCCL domain containing 2	131566
10012666238	0.0186272	9.50e-05	-4.669145	1.44255	-0.7326773			
10012674055	0.0186272	9.54e-05	4.66778	1.43935	0.5224513			
10012670649	0.0186272	9.54e-05	-4.667631	1.439	-0.8412824	RGS1	regulator of G-protein signaling 1	5996
10012670415	0.01908347	1.02e-04	4.643217	1.38181	0.1983185	GATAD2B	GATA zinc finger domain containing 2B	57459
10012684811	0.01908347	1.02e-04	4.642107	1.37921	0.2449664	ZFP14	zinc finger protein 14 homolog (mouse)	57677
10012672629	0.01908347	1.04e-04	-4.634761	1.362	-0.1862168	LDB1	LIM domain binding 1	8861
10012669907	0.01908347	1.04e-04	4.633423	1.35887	0.4457176			
10012684939	0.01908347	1.04e-04	-4.633346	1.35869	-0.359005	NP	nucleoside phosphorylase	4860
10012684185	0.01908347	1.05e-04	-4.629233	1.34906	-0.5096908	NCOA7	nuclear receptor coactivator 7	135112
10012669316	0.01908347	1.05e-04	-4.628568	1.3475	-0.6336891	KLF4	Kruppel-like factor 4 (gut)	9314
10012688458	0.01908347	1.06e-04	-4.627167	1.34422	-0.2392723	HMGA1	high mobility group AT-hook 1	3159
10012674953	0.01908347	1.06e-04	4.627118	1.3441	0.6706303	MDFI	MyoD family inhibitor	4188
10012667075	0.01908347	1.06e-04	4.625459	1.34021	0.2776714	ITM2B	integral membrane protein 2B	9445
10012680298	0.01981011	1.11e-04	4.607688	1.29858	0.627695			
10012676900	0.02023444	1.14e-04	-4.596283	1.27186	-0.5701059	TIPARP	TCDD-inducible poly(ADP-ribose) polymerase	25976
10012665724	0.02097402	1.20e-04	-4.577607	1.2281	-1.1172269	AREG	amphiregulin (schwannoma-derived growth factor)	374
10012685549	0.02097402	1.20e-04	4.576089	1.22454	0.4635067			
10012679302	0.02176358	1.26e-04	-4.558579	1.18351	-0.5132118	DEPDC1B	DEP domain containing 1B	55789
10012686674	0.02224501	1.30e-04	-4.547	1.15638	-0.2852244	AMT	aminomethyltransferase	275
10012679970	0.02233696	1.31e-04	4.542402	1.14561	0.2866815	SYT11	synaptotagmin XI	23208
10012677486	0.02260716	1.34e-04	-4.534014	1.12596	-0.5749017	FRMD6	FERM domain containing 6	122786
10012667765	0.02260716	1.35e-04	-4.531796	1.12076	-0.3504866	PLK3	polo-like kinase 3 (Drosophila)	1263
10012667103	0.02276523	1.37e-04	4.526151	1.10753	0.1983966	SLC22A18	solute carrier family 22, member 18	5002
10012679075	0.02281251	1.38e-04	-4.522445	1.09885	-0.1616168	BMS1	BMS1 homolog, ribosome assembly protein (yeast)	9790
10012685074	0.02324751	1.42e-04	4.51217	1.07478	0.3658387	FLJ20160	FLJ20160 protein	54842
10012671766	0.0233632	1.44e-04	4.507373	1.06354	0.4601412	MFF	mitochondrial fission factor	56947
10012670260	0.02431268	1.51e-04	4.487793	1.01766	0.243479	PRKX	protein kinase, X-linked	5613
10012682265	0.02431268	1.52e-04	-4.486119	1.01374	-0.5654555			
10012668095	0.02472242	1.56e-04	-4.47585	0.98969	-1.0508412	EGR1	early growth response 1	1958
10012682915	0.02472242	1.57e-04	4.471739	0.98005	0.6220134			
10012677433	0.02472242	1.58e-04	4.470258	0.97658	0.4139403			
10012673419	0.02472242	1.59e-04	-4.468525	0.97252	-0.1969252	NCL	nucleolin	4691
10012680754	0.02575574	1.66e-04	4.44976	0.92857	0.339163	AHDC1	AT hook, DNA binding motif, containing 1	27245
10012675534	0.0258626	1.69e-04	4.443577	0.91408	0.4316462			
10012674932	0.0258626	1.69e-04	-4.442766	0.91219	-0.9060261	LOC644538	hypothetical protein LOC644538	644538
10012665381	0.02746826	1.81e-04	4.416492	0.85065	0.5033571			
10012677653	0.02751529	1.83e-04	4.413027	0.84254	0.450942	LOC283070	hypothetical protein LOC283070	283070
10012686268	0.02751529	1.84e-04	4.410557	0.83675	0.4775378			
10012683426	0.02753139	1.85e-04	-4.407404	0.82937	-0.3799613	PPP1R15B	protein phosphatase 1, regulatory (inhibitor) subunit 15B	84919
10012670393	0.02753139	1.86e-04	-4.405134	0.82405	-0.4659798	BUB1	BUB1 budding uninhibited by benzimidazoles 1 homolog (yeast)	699
10012676835	0.02900865	1.98e-04	-4.381618	0.769	-0.8149151	C3orf14	chromosome 3 open reading frame 14	57415
10012684043	0.02900865	1.99e-04	-4.379396	0.76379	-0.3133597	WDR12	WD repeat domain 12	55759
10012676411	0.02900865	2.00e-04	-4.376686	0.75745	-0.4885252	ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif, 3	9508
10012679163	0.02900865	2.02e-04	4.374449	0.75221	0.3465756	LAPTM5	lysosomal associated multispanning membrane protein 5	7805
10012685651	0.02938128	2.06e-04	4.365216	0.7306	0.182605	PRR13	proline rich 13	54458
10012667859	0.02938128	2.07e-04	-4.363996	0.72774	-0.2955983	UNG	uracil-DNA glycosylase	7374
10012668877	0.02938128	2.08e-04	4.36197	0.723	0.5170798			
10012682186	0.02942397	2.10e-04	4.358941	0.71591	0.7060647			
10012672438	0.02962604	2.13e-04	4.352458	0.70074	0.4458462			
10012687496	0.02962604	2.14e-04	4.351383	0.69823	0.264905	GPX1	glutathione peroxidase 1	2876
10012686959	0.03038797	2.22e-04	-4.336693	0.66385	-0.3803765	HCST	hematopoietic cell signal transducer	10870
10012682063	0.03038797	2.22e-04	-4.336607	0.66365	-0.4089328	TMEM169	transmembrane protein 169	92691
10012674261	0.03077886	2.26e-04	-4.329206	0.64633	-0.3769857	TROAP	trophinin associated protein (tastin)	10024
10012674873	0.03093009	2.32e-04	-4.319156	0.62282	-0.5787092	TNFAIP3	tumor necrosis factor, alpha-induced protein 3	7128
10012677151	0.03093009	2.32e-04	4.319146	0.6228	0.2684336	MYCBP2	MYC binding protein 2	23077
10012685627	0.03093009	2.32e-04	4.318931	0.62229	0.4630286	TNFRSF1B	tumor necrosis factor receptor superfamily, member 1B	7133
10012688062	0.03093009	2.35e-04	-4.313686	0.61002	-0.9699193	ST6GAL2	ST6 beta-galactosamide alpha-2,6-sialyltranferase 2	84620
10012672794	0.03093009	2.36e-04	-4.312713	0.60775	-0.2746882			
10012672632	0.03093009	2.37e-04	4.311116	0.60401	0.4444731	ST3GAL5	ST3 beta-galactoside alpha-2,3-sialyltransferase 5	8869
10012684935	0.03093009	2.37e-04	4.310978	0.60369	0.5446546			
10012678216	0.03101685	2.39e-04	4.307603	0.5958	0.3595765			
10012677821	0.03120132	2.42e-04	4.303014	0.58506	0.5040025	CD5	CD5 molecule	921
10012666703	0.03171261	2.47e-04	-4.294384	0.56488	-0.3586756			
10012683083	0.0318266	2.49e-04	4.290739	0.55636	0.5032403			
10012684445	0.0320149	2.52e-04	-4.286199	0.54574	-0.3606261			
10012671577	0.03240926	2.58e-04	4.27683	0.52384	0.345695	ZSWIM6	zinc finger, SWIM-type containing 6	57688
10012669455	0.03240926	2.60e-04	-4.27501	0.51958	-0.4459958	HIST1H4D	histone cluster 1, H4d	8360
10012686523	0.03240926	2.60e-04	4.274793	0.51908	0.2588504	GPX1	glutathione peroxidase 1	2876
10012687825	0.03314972	2.68e-04	-4.262287	0.48984	-0.3687647	DIAPH3	diaphanous homolog 3 (Drosophila)	81624
10012676206	0.03314972	2.69e-04	-4.260387	0.4854	-0.3258134	TLN2	talin 2	83660
10012669092	0.03314972	2.70e-04	4.259432	0.48317	0.3619613			
10012671518	0.03366651	2.77e-04	-4.249766	0.46058	-0.4788395	CAPRIN2	caprin family member 2	65981
10012667131	0.03366651	2.77e-04	-4.249087	0.459	-0.3020857	TIRAP	toll-interleukin 1 receptor (TIR) domain containing adaptor protein	114609
10012671665	0.03392388	2.82e-04	-4.243132	0.44508	-0.2343252	GCSH	glycine cleavage system protein H (aminomethyl carrier)	2653
10012676378	0.03392388	2.83e-04	-4.241582	0.44146	-0.2424319	PFAS	phosphoribosylformylglycinamidine synthase (FGAR amidotransferase)	5198
10012668069	0.03392388	2.84e-04	-4.239777	0.43724	-0.5184336	PNMT	phenylethanolamine N-methyltransferase	5409
10012671842	0.03477061	2.93e-04	4.228008	0.40975	0.2857412	TCF7L2	transcription factor 7-like 2 (T-cell specific, HMG-box)	6934
10012673219	0.03517018	2.98e-04	-4.221445	0.39442	-0.383958	CITED2	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2	10370
10012686951	0.03557648	3.05e-04	4.212098	0.3726	0.3604176	FRMD4B	FERM domain containing 4B	23150
10012679747	0.03557648	3.07e-04	4.209053	0.36549	0.2747378	PLEKHO1	pleckstrin homology domain containing, family O member 1	51177
10012674951	0.03557648	3.07e-04	-4.209009	0.36538	-0.3908546	KIF23	kinesin family member 23	9493
10012681472	0.03557648	3.08e-04	-4.20813	0.36333	-0.254163	TTLL12	tubulin tyrosine ligase-like family, member 12	23170
10012681445	0.03557648	3.09e-04	4.206723	0.36004	0.5591647	ATP8A1	ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1	10396
10012688789	0.03570146	3.12e-04	4.203334	0.35213	0.1663714	GNB1	guanine nucleotide binding protein (G protein), beta polypeptide 1	2782
10012676584	0.03696304	3.26e-04	-4.185153	0.3097	-0.6079454	KIF20A	kinesin family member 20A	10112
10012673285	0.03696304	3.27e-04	4.18392	0.30682	0.4256992	KIAA1618	KIAA1618	57714
10012681232	0.03696304	3.28e-04	-4.183711	0.30633	-0.8989202	HIST3H2A	histone cluster 3, H2a	92815
10012671869	0.03715721	3.31e-04	4.17968	0.29693	0.6305588			
10012665589	0.03735769	3.36e-04	-4.174135	0.28399	-0.2815202			
10012686393	0.03735769	3.39e-04	4.170612	0.27577	0.3255815	ANXA4	annexin A4	307
10012672384	0.03735769	3.39e-04	-4.170046	0.27445	-0.3730664	GPSM2	G-protein signaling modulator 2 (AGS3-like, C. elegans)	29899
10012679228	0.03735769	3.39e-04	-4.169776	0.27382	-0.383063	WDR3	WD repeat domain 3	10885
10012668856	0.0375372	3.44e-04	-4.164522	0.26156	-0.2021798	PRPS2	phosphoribosyl pyrophosphate synthetase 2	5634
10012686658	0.0375372	3.44e-04	4.164054	0.26047	0.5116529			
10012682071	0.03764629	3.47e-04	4.161008	0.25337	0.5149277	SLC15A3	solute carrier family 15, member 3	51296
10012680915	0.0386568	3.58e-04	-4.148691	0.22465	-0.2645756	NCAPD3	non-SMC condensin II complex, subunit D3	23310
10012678624	0.03890233	3.68e-04	-4.138301	0.20042	-0.5675924	SLC30A1	solute carrier family 30 (zinc transporter), member 1	7779
10012674043	0.03890233	3.73e-04	4.132878	0.18778	0.2076908	UBQLN2	ubiquilin 2	29978
10012673725	0.03890233	3.73e-04	4.132768	0.18753	0.4908395			
10012679847	0.03890233	3.74e-04	4.131921	0.18555	0.4823277			
10012665503	0.03890233	3.75e-04	-4.130876	0.18312	-0.5431882	C21orf63	chromosome 21 open reading frame 63	59271
10012688189	0.03890233	3.77e-04	4.128162	0.17679	0.896363			
10012673268	0.03890233	3.78e-04	-4.127643	0.17558	-0.3464672	FANCG	Fanconi anemia, complementation group G	2189
10012689340	0.03890233	3.78e-04	-4.127272	0.17472	-0.9096	CYR61	cysteine-rich, angiogenic inducer, 61	3491
10012675369	0.03890233	3.79e-04	-4.126584	0.17312	-0.3862168	PPP1R15A	protein phosphatase 1, regulatory (inhibitor) subunit 15A	23645
10012667708	0.03890233	3.79e-04	4.126164	0.17214	0.4957294	TYROBP	TYRO protein tyrosine kinase binding protein	7305
10012667013	0.03890233	3.79e-04	4.12592	0.17157	0.4754487	CD52	CD52 molecule	1043
10012669832	0.03921934	3.84e-04	-4.120932	0.15995	-0.2467924	PUS1	pseudouridylate synthase 1	80324
10012666523	0.03936553	3.88e-04	4.117441	0.15181	0.4260739			
10012689166	0.03936553	3.89e-04	-4.115905	0.14823	-1.0123261	IL8	interleukin 8	3576
10012677232	0.03958124	3.93e-04	4.111983	0.1391	0.6923513	BCL11B	B-cell CLL/lymphoma 11B (zinc finger protein)	64919
10012675211	0.03984915	3.98e-04	-4.107424	0.12848	-0.2258151	KIAA1107	KIAA1107	23285
10012687122	0.03984915	3.99e-04	4.105812	0.12473	0.3297655	LOC129293	hypothetical protein LOC129293	129293
10012668343	0.03993163	4.02e-04	4.103251	0.11876	0.4175798	STAP1	signal transducing adaptor family member 1	26228
10012686463	0.0408308	4.13e-04	-4.092742	0.09429	-0.5792034	RHBDL2	rhomboid, veinlet-like 2 (Drosophila)	54933
10012679998	0.04086396	4.15e-04	4.090691	0.08952	0.4825025			
10012679068	0.04130308	4.22e-04	-4.084442	0.07497	-0.5197336	DLGAP5	discs, large (Drosophila) homolog-associated protein 5	9787
10012687799	0.04130308	4.24e-04	4.082328	0.07005	0.2766857	LOC730051	similar to hCG2044798	730051
10012676916	0.04130308	4.25e-04	-4.08133	0.06773	-0.2584202			
10012687802	0.04144909	4.28e-04	-4.078238	0.06053	-0.2192429	WDR90	WD repeat domain 90	197335
10012669424	0.04169834	4.33e-04	-4.07418	0.05109	-0.312342	RECQL4	RecQ protein-like 4	9401
10012677957	0.04251851	4.43e-04	-4.064816	0.02931	-0.2447084	RRP15	ribosomal RNA processing 15 homolog (S. cerevisiae)	51018
10012679411	0.042854	4.51e-04	-4.057836	0.01308	-0.2841193	SFRS7	splicing factor, arginine/serine-rich 7, 35kDa	6432
10012678116	0.042854	4.52e-04	4.056956	0.01103	0.5180487	PLCH2	phospholipase C, eta 2	9651
10012687141	0.042854	4.52e-04	-4.056696	0.01042	-0.2053403	KIAA0664	KIAA0664	23277
10012671100	0.04341638	4.62e-04	-4.048203	-0.00932	-0.2335	NUP107	nucleoporin 107kDa	57122
10012679865	0.04341638	4.62e-04	4.048023	-0.00974	0.4670311	SYTL3	synaptotagmin-like 3	94120
10012674639	0.04341638	4.64e-04	-4.046596	-0.01306	-0.2452437	SLC25A15	solute carrier family 25 (mitochondrial carrier; ornithine transporter) member 15	10166
10012670826	0.04356867	4.68e-04	-4.043043	-0.02132	-0.6101723	CLCN4	chloride channel 4	1183
10012682083	0.04356867	4.71e-04	-4.040369	-0.02753	-0.4128227	GTF2A1	general transcription factor IIA, 1, 19/37kDa	2957
10012668869	0.04356867	4.71e-04	-4.040316	-0.02766	-0.4215387	C13orf3	chromosome 13 open reading frame 3	221150
10012667283	0.044298	4.83e-04	4.031084	-0.04911	0.293558			
10012671604	0.044298	4.83e-04	-4.030535	-0.05039	-0.4845462	HMMR	hyaluronan-mediated motility receptor (RHAMM)	3161
