Source1,Source2,Shared_Targets_Count
LMCD1,ZNF71,1
LMCD1,ABI2,1
LMCD1,ARNTL2,1
LMCD1,SLC25A15,1
LMCD1,TNFRSF21,1
LMCD1,ZBTB5,1
LMCD1,ENDOD1,1
LMCD1,ASB3,1
LMCD1,LEF1,1
LMCD1,HP1BP3,1
LMCD1,PSMC3IP,1
LMCD1,ZC3H7B,1
LMCD1,ALKBH5,1
LMCD1,INO80D,1
LMCD1,ELP3,1
LMCD1,ARMC1,1
LMCD1,HHAT,1
LMCD1,DNAJC11,1
LMCD1,IPO8,1
LMCD1,TGFBR3,1
LMCD1,ARHGAP19,1
LMCD1,STX16,1
LMCD1,TWF1,1
LMCD1,BTRC,1
LMCD1,CLPB,1
LMCD1,CDK6,1
LMCD1,RPS3,1
LMCD1,SENP1,1
LMCD1,MAZ,1
LMCD1,MAPK8,1
LMCD1,HADHB,1
LMCD1,PLS3,1
LMCD1,DBNL,1
LMCD1,STARD7,1
LMCD1,ZNF512B,1
LMCD1,HEATR6,1
LMCD1,WDR82,1
LMCD1,HHLA1,1
LMCD1,SMAD3,1
LMCD1,ATP1A1,1
LMCD1,SYNRG,1
LMCD1,PPARGC1B,1
LMCD1,ZFYVE27,1
LMCD1,PHF8,1
LMCD1,CIAO1,1
LMCD1,SYMPK,1
LMCD1,SH3BP5,1
LMCD1,PFN1,1
LMCD1,RBM8A,1
LMCD1,GDF11,1
LMCD1,SIX1,1
LMCD1,LASP1,1
LMCD1,AGPAT1,1
LMCD1,TCFL5,1
LMCD1,ABCF2,1
LMCD1,AHSA1,1
LMCD1,CDC42EP4,1
LMCD1,GCA,1
LMCD1,RACGAP1,1
LMCD1,NDST1,1
LMCD1,DUT,1
LMCD1,ODC1,1
LMCD1,VAV2,1
LMCD1,RAB5C,1
LMCD1,YWHAZ,1
LMCD1,IL17RD,1
LMCD1,SF3B2,1
LMCD1,ANAPC1,1
LMCD1,MYLK,1
LMCD1,VAV3,1
LMCD1,DHX37,1
LMCD1,ATOH8,1
LMCD1,ZNF3,1
LMCD1,HNRNPUL1,1
LMCD1,BAZ2A,1
LMCD1,CHCHD10,1
LMCD1,FANCD2,1
LMCD1,TMBIM1,1
LMCD1,RPL22,1
LMCD1,BICD2,1
LMCD1,BRCC3,1
KIT,RASSF5,1
KIT,HDGF,1
KIT,AMACR,1
KIT,AHDC1,1
KIT,EIF4B,1
KIT,TRMT2A,1
KIT,NEIL2,1
KIT,NAGA,1
KIT,MEPCE,1
KIT,ASXL1,1
KIT,KIF1B,1
KIT,TET3,1
KIT,TSC1,1
KIT,RSF1,1
KIT,SPTBN2,1
KIT,MND1,1
KIT,CNOT6,1
KIT,MTR,1
KIT,WNK1,1
KIT,ACBD6,1
KIT,MYO5A,1
KIT,PSMC5,1
KIT,PIP5K1C,1
KIT,TMEM164,1
KIT,EEFSEC,1
KIT,CLSTN1,1
KIT,PARP15,1
KIT,PTK7,1
KIT,UBR1,1
KIT,TXLNA,1
KIT,TUBB,1
KIT,HM13,1
KIT,MCL1,1
KIT,G3BP1,1
KIT,MRRF,1
KIT,ZNF71,1
KIT,ABI2,1
KIT,ARNTL2,1
KIT,SLC25A15,1
KIT,TNFRSF21,1
KIT,ZBTB5,1
KIT,ENDOD1,1
KIT,ASB3,1
KIT,LEF1,1
KIT,HP1BP3,1
KIT,PSMC3IP,1
KIT,ZC3H7B,1
KIT,ALKBH5,1
KIT,INO80D,1
KIT,ELP3,1
KIT,ARMC1,1
KIT,HHAT,1
KIT,DNAJC11,1
KIT,IPO8,1
KIT,TGFBR3,1
KIT,ARHGAP19,1
KIT,STX16,1
KIT,TWF1,1
KIT,BTRC,1
KIT,CLPB,1
KIT,CDK6,1
KIT,RPS3,1
KIT,SENP1,1
KIT,MAZ,1
KIT,MAPK8,1
KIT,HADHB,1
KIT,PLS3,1
KIT,DBNL,1
KIT,STARD7,1
KIT,ZNF512B,1
KIT,HEATR6,1
KIT,WDR82,1
KIT,HHLA1,1
KIT,SMAD3,1
KIT,ATP1A1,1
KIT,SYNRG,1
KIT,PPARGC1B,1
KIT,ZFYVE27,1
KIT,PHF8,1
KIT,CIAO1,1
KIT,SYMPK,1
KIT,SH3BP5,1
KIT,PFN1,1
KIT,RBM8A,1
KIT,GDF11,1
KIT,SIX1,1
KIT,LASP1,1
KIT,AGPAT1,1
KIT,TCFL5,1
KIT,ABCF2,1
KIT,AHSA1,1
KIT,CDC42EP4,1
KIT,GCA,1
KIT,RACGAP1,1
KIT,NDST1,1
KIT,DUT,1
KIT,ODC1,1
KIT,VAV2,1
KIT,RAB5C,1
KIT,YWHAZ,1
KIT,IL17RD,1
KIT,SF3B2,1
KIT,ANAPC1,1
KIT,MYLK,1
KIT,VAV3,1
KIT,DHX37,1
KIT,ATOH8,1
KIT,ZNF3,1
KIT,HNRNPUL1,1
KIT,BAZ2A,1
KIT,CHCHD10,1
KIT,FANCD2,1
KIT,TMBIM1,1
KIT,RPL22,1
KIT,BICD2,1
KIT,BRCC3,1
KIT,ZNF275,1
KIT,AGAP1,1
KIT,FMR1,1
KIT,SSX2IP,1
KIT,ERBB4,1
KIT,POU3F2,1
KIT,AMMECR1L,1
KIT,TIAM1,1
KIT,MAPK10,1
KIT,ERC1,1
KIT,IQCE,1
KIT,PTPRF,1
KIT,DYRK3,1
KIT,STAMBP,1
KIT,SLC19A3,1
KIT,CABYR,1
KIT,CAMKK1,1
KIT,MIDN,1
KIT,AKT3,1
KIT,PRDM16,1
KIT,LIMS1,1
KIT,BRD1,1
KIT,EEF1A1,1
KIT,DKK2,1
KIT,POGZ,1
KIT,ANKRD28,1
KIT,PHF21A,1
KIT,NDUFS1,1
KIT,CROT,1
KIT,C19orf12,1
KIT,TRPS1,1
KIT,GPR107,1
KIT,PANK3,1
KIT,NDFIP1,1
KIT,SIRT1,1
KIT,SLC30A7,1
KIT,STMN1,1
KIT,VANGL1,1
KIT,PEG10,1
KIT,TNFSF10,1
KIT,ARID1A,1
KIT,ZNF236,1
KIT,KPNA6,1
KIT,RHOA,1
KIT,HNRNPD,1
KIT,ABLIM1,1
KIT,PPP6C,1
KIT,DENR,1
KIT,SNX4,1
KIT,DDX6,1
KIT,TCEAL1,1
KIT,LRP6,1
KIT,PCDHA3,1
KIT,PCDHAC1,1
KIT,BMF,1
KIT,BRWD1,1
KIT,RBM33,1
KIT,TMEM183A,1
KIT,SELE,1
RASSF5,HDGF,1
RASSF5,AMACR,1
RASSF5,AHDC1,1
RASSF5,EIF4B,1
RASSF5,TRMT2A,1
RASSF5,NEIL2,1
RASSF5,NAGA,1
RASSF5,MEPCE,1
RASSF5,ASXL1,1
RASSF5,KIF1B,1
RASSF5,TET3,1
RASSF5,TSC1,1
RASSF5,RSF1,1
RASSF5,SPTBN2,1
RASSF5,MND1,1
RASSF5,CNOT6,1
RASSF5,MTR,1
RASSF5,WNK1,1
RASSF5,ACBD6,1
RASSF5,MYO5A,1
RASSF5,PSMC5,1
RASSF5,PIP5K1C,1
RASSF5,TMEM164,1
RASSF5,EEFSEC,1
RASSF5,CLSTN1,1
RASSF5,PARP15,1
RASSF5,PTK7,1
RASSF5,UBR1,1
RASSF5,TXLNA,1
RASSF5,TUBB,1
RASSF5,HM13,1
RASSF5,MCL1,1
RASSF5,G3BP1,1
RASSF5,MRRF,1
RASSF5,ZNF71,1
RASSF5,ABI2,1
RASSF5,ARNTL2,1
RASSF5,SLC25A15,1
RASSF5,TNFRSF21,1
RASSF5,ZBTB5,1
RASSF5,ENDOD1,1
RASSF5,ASB3,1
RASSF5,LEF1,1
RASSF5,HP1BP3,1
RASSF5,PSMC3IP,1
RASSF5,ZC3H7B,1
RASSF5,ALKBH5,1
RASSF5,INO80D,1
RASSF5,ELP3,1
RASSF5,ARMC1,1
RASSF5,HHAT,1
RASSF5,DNAJC11,1
RASSF5,IPO8,1
RASSF5,TGFBR3,1
RASSF5,ARHGAP19,1
RASSF5,STX16,1
RASSF5,TWF1,1
RASSF5,BTRC,1
RASSF5,CLPB,1
RASSF5,CDK6,1
RASSF5,RPS3,1
RASSF5,SENP1,1
RASSF5,MAZ,1
RASSF5,MAPK8,1
RASSF5,HADHB,1
RASSF5,PLS3,1
RASSF5,DBNL,1
RASSF5,STARD7,1
RASSF5,ZNF512B,1
RASSF5,HEATR6,1
RASSF5,WDR82,1
RASSF5,HHLA1,1
RASSF5,SMAD3,2
RASSF5,ATP1A1,1
RASSF5,SYNRG,1
RASSF5,PPARGC1B,1
RASSF5,ZFYVE27,1
RASSF5,PHF8,1
RASSF5,CIAO1,1
RASSF5,SYMPK,1
RASSF5,SH3BP5,1
RASSF5,PFN1,1
RASSF5,RBM8A,1
RASSF5,GDF11,1
RASSF5,SIX1,1
RASSF5,LASP1,1
RASSF5,AGPAT1,1
RASSF5,TCFL5,1
RASSF5,ABCF2,1
RASSF5,AHSA1,1
RASSF5,CDC42EP4,1
RASSF5,GCA,1
RASSF5,RACGAP1,2
RASSF5,NDST1,1
RASSF5,DUT,1
RASSF5,ODC1,1
RASSF5,VAV2,1
RASSF5,RAB5C,1
RASSF5,YWHAZ,1
RASSF5,IL17RD,1
RASSF5,SF3B2,1
RASSF5,ANAPC1,1
RASSF5,MYLK,1
RASSF5,VAV3,1
RASSF5,DHX37,1
RASSF5,ATOH8,1
RASSF5,ZNF3,1
RASSF5,HNRNPUL1,1
RASSF5,BAZ2A,1
RASSF5,CHCHD10,1
RASSF5,FANCD2,1
RASSF5,TMBIM1,1
RASSF5,RPL22,1
RASSF5,BICD2,1
RASSF5,BRCC3,1
RASSF5,KIF21A,1
RASSF5,SBNO1,1
RASSF5,ACVR2A,1
RASSF5,GPR27,1
RASSF5,TCF3,1
RASSF5,BCL2,1
RASSF5,KANK1,1
RASSF5,FGF2,1
RASSF5,ZNF275,1
RASSF5,TMEM135,1
RASSF5,GNB1,1
RASSF5,PLEKHA1,1
RASSF5,AVL9,1
RASSF5,HNRNPA2B1,1
RASSF5,MTHFR,1
RASSF5,RASEF,1
RASSF5,TAB3,1
RASSF5,CPNE1,1
RASSF5,LRRC57,1
RASSF5,LSM11,1
RASSF5,CBFA2T3,1
RASSF5,DICER1,1
RASSF5,SMURF1,1
RASSF5,GNAL,1
RASSF5,BSG,1
RASSF5,UBE2V1,1
RASSF5,CCDC80,1
RASSF5,ZBTB34,1
RASSF5,SEC61A1,1
RASSF5,HEYL,1
RASSF5,TSC22D2,1
RASSF5,CPEB3,1
RASSF5,WIPI2,1
RASSF5,SERBP1,1
RASSF5,AKAP11,1
RASSF5,CDC37L1,1
RASSF5,STX17,1
RASSF5,RFK,1
RASSF5,BAG4,1
RASSF5,BZW1,1
RASSF5,CCNE1,1
RASSF5,CCNT1,1
RASSF5,CCNT2,1
RASSF5,TPI1,1
RASSF5,SHOC2,1
RASSF5,ABCB7,1
RASSF5,CDV3,1
RASSF5,ETNK1,1
RASSF5,C21orf62,1
RASSF5,MIB1,1
RASSF5,TAOK1,1
RASSF5,RPRD1B,1
RASSF5,HAUS3,1
RASSF5,DCAF17,1
RASSF5,GABARAPL1,1
RASSF5,LUZP1,1
RASSF5,TKTL1,1
RASSF5,VEGFA,1
RASSF5,THRAP3,1
RASSF5,CD180,1
RASSF5,ACTR2,1
RASSF5,ARIH1,1
RASSF5,PURA,1
RASSF5,MLLT6,1
RASSF5,PSKH1,1
RASSF5,YWHAQ,1
RASSF5,VPS4A,1
RASSF5,VCL,1
RASSF5,SOCS5,1
RASSF5,OCRL,1
RASSF5,KPNA1,1
RASSF5,PAFAH1B2,1
RASSF5,CCL4,1
RASSF5,SNCG,1
RASSF5,CREG1,1
RASSF5,ARHGDIA,1
RASSF5,MAP4K2,1
RASSF5,RAPH1,1
RASSF5,MAFK,1
RASSF5,ENTPD6,1
RASSF5,SH3BGRL2,1
RASSF5,GNAT1,1
RASSF5,YTHDC1,1
RASSF5,ZNF284,1
HDGF,AMACR,1
HDGF,AHDC1,1
HDGF,EIF4B,1
HDGF,TRMT2A,1
HDGF,NEIL2,1
HDGF,NAGA,1
HDGF,MEPCE,1
HDGF,ASXL1,1
HDGF,KIF1B,1
HDGF,TET3,1
HDGF,TSC1,1
HDGF,RSF1,1
HDGF,SPTBN2,1
HDGF,MND1,1
HDGF,CNOT6,1
HDGF,MTR,1
HDGF,WNK1,1
HDGF,ACBD6,1
HDGF,MYO5A,1
HDGF,PSMC5,1
HDGF,PIP5K1C,1
HDGF,TMEM164,1
HDGF,EEFSEC,1
HDGF,CLSTN1,1
HDGF,PARP15,1
HDGF,PTK7,1
HDGF,UBR1,1
HDGF,TXLNA,1
HDGF,TUBB,1
HDGF,HM13,1
HDGF,MCL1,1
HDGF,G3BP1,1
HDGF,MRRF,1
HDGF,ZNF71,1
HDGF,ABI2,1
HDGF,ARNTL2,1
HDGF,SLC25A15,1
HDGF,TNFRSF21,1
HDGF,ZBTB5,1
HDGF,ENDOD1,1
HDGF,ASB3,1
HDGF,LEF1,1
HDGF,HP1BP3,1
HDGF,PSMC3IP,1
HDGF,ZC3H7B,1
HDGF,ALKBH5,1
HDGF,INO80D,1
HDGF,ELP3,1
HDGF,ARMC1,1
HDGF,HHAT,1
HDGF,DNAJC11,1
HDGF,IPO8,1
HDGF,TGFBR3,1
HDGF,ARHGAP19,1
HDGF,STX16,1
HDGF,TWF1,1
HDGF,BTRC,1
HDGF,CLPB,1
HDGF,CDK6,1
HDGF,RPS3,1
HDGF,SENP1,1
HDGF,MAZ,1
HDGF,MAPK8,1
HDGF,HADHB,1
HDGF,PLS3,1
HDGF,DBNL,1
HDGF,STARD7,1
HDGF,ZNF512B,1
HDGF,HEATR6,1
HDGF,WDR82,1
HDGF,HHLA1,1
HDGF,SMAD3,1
HDGF,ATP1A1,1
HDGF,SYNRG,1
HDGF,PPARGC1B,1
HDGF,ZFYVE27,1
HDGF,PHF8,1
HDGF,CIAO1,1
HDGF,SYMPK,1
HDGF,SH3BP5,1
HDGF,PFN1,1
HDGF,RBM8A,1
HDGF,GDF11,1
HDGF,SIX1,1
HDGF,LASP1,1
HDGF,AGPAT1,1
HDGF,TCFL5,1
HDGF,ABCF2,1
HDGF,AHSA1,1
HDGF,CDC42EP4,1
HDGF,GCA,1
HDGF,RACGAP1,1
HDGF,NDST1,1
HDGF,DUT,1
HDGF,ODC1,1
HDGF,VAV2,1
HDGF,RAB5C,1
HDGF,YWHAZ,1
HDGF,IL17RD,1
HDGF,SF3B2,1
HDGF,ANAPC1,1
HDGF,MYLK,1
HDGF,VAV3,1
HDGF,DHX37,1
HDGF,ATOH8,1
HDGF,ZNF3,1
HDGF,HNRNPUL1,1
HDGF,BAZ2A,1
HDGF,CHCHD10,1
HDGF,FANCD2,1
HDGF,TMBIM1,1
HDGF,RPL22,1
HDGF,BICD2,1
HDGF,BRCC3,1
AMACR,AHDC1,1
AMACR,EIF4B,1
AMACR,TRMT2A,1
AMACR,NEIL2,1
AMACR,NAGA,1
AMACR,MEPCE,1
AMACR,ASXL1,1
AMACR,KIF1B,1
AMACR,TET3,1
AMACR,TSC1,1
AMACR,RSF1,1
AMACR,SPTBN2,1
AMACR,MND1,1
AMACR,CNOT6,1
AMACR,MTR,1
AMACR,WNK1,1
AMACR,ACBD6,1
AMACR,MYO5A,1
AMACR,PSMC5,1
AMACR,PIP5K1C,1
AMACR,TMEM164,1
AMACR,EEFSEC,1
AMACR,CLSTN1,1
AMACR,PARP15,1
AMACR,PTK7,1
AMACR,UBR1,1
AMACR,TXLNA,1
AMACR,TUBB,1
AMACR,HM13,1
AMACR,MCL1,1
AMACR,G3BP1,1
AMACR,MRRF,1
AMACR,ZNF71,1
AMACR,ABI2,1
AMACR,ARNTL2,1
AMACR,SLC25A15,1
AMACR,TNFRSF21,1
AMACR,ZBTB5,1
AMACR,ENDOD1,1
AMACR,ASB3,1
AMACR,LEF1,1
AMACR,HP1BP3,1
AMACR,PSMC3IP,1
AMACR,ZC3H7B,1
AMACR,ALKBH5,1
AMACR,INO80D,1
AMACR,ELP3,1
AMACR,ARMC1,1
AMACR,HHAT,1
AMACR,DNAJC11,1
AMACR,IPO8,1
AMACR,TGFBR3,1
AMACR,ARHGAP19,1
AMACR,STX16,1
AMACR,TWF1,1
AMACR,BTRC,1
AMACR,CLPB,1
AMACR,CDK6,1
AMACR,RPS3,1
AMACR,SENP1,1
AMACR,MAZ,1
AMACR,MAPK8,1
AMACR,HADHB,1
AMACR,PLS3,1
AMACR,DBNL,1
AMACR,STARD7,1
AMACR,ZNF512B,1
AMACR,HEATR6,1
AMACR,WDR82,1
AMACR,HHLA1,1
AMACR,SMAD3,1
AMACR,ATP1A1,1
AMACR,SYNRG,1
AMACR,PPARGC1B,1
AMACR,ZFYVE27,1
AMACR,PHF8,1
AMACR,CIAO1,1
AMACR,SYMPK,1
AMACR,SH3BP5,1
AMACR,PFN1,1
AMACR,RBM8A,1
AMACR,GDF11,1
AMACR,SIX1,1
AMACR,LASP1,1
AMACR,AGPAT1,1
AMACR,TCFL5,1
AMACR,ABCF2,1
AMACR,AHSA1,1
AMACR,CDC42EP4,1
AMACR,GCA,1
AMACR,RACGAP1,1
AMACR,NDST1,1
AMACR,DUT,1
AMACR,ODC1,1
AMACR,VAV2,1
AMACR,RAB5C,1
AMACR,YWHAZ,1
AMACR,IL17RD,1
AMACR,SF3B2,1
AMACR,ANAPC1,1
AMACR,MYLK,1
AMACR,VAV3,1
AMACR,DHX37,1
AMACR,ATOH8,1
AMACR,ZNF3,1
AMACR,HNRNPUL1,1
AMACR,BAZ2A,1
AMACR,CHCHD10,1
AMACR,FANCD2,1
AMACR,TMBIM1,1
AMACR,RPL22,1
AMACR,BICD2,1
AMACR,BRCC3,1
AHDC1,EIF4B,1
AHDC1,TRMT2A,1
AHDC1,NEIL2,1
AHDC1,NAGA,1
AHDC1,MEPCE,1
AHDC1,ASXL1,1
AHDC1,KIF1B,1
AHDC1,TET3,1
AHDC1,TSC1,1
AHDC1,RSF1,1
AHDC1,SPTBN2,1
AHDC1,MND1,1
AHDC1,CNOT6,1
AHDC1,MTR,1
AHDC1,WNK1,1
AHDC1,ACBD6,1
AHDC1,MYO5A,1
AHDC1,PSMC5,1
AHDC1,PIP5K1C,1
AHDC1,TMEM164,1
AHDC1,EEFSEC,1
AHDC1,CLSTN1,1
AHDC1,PARP15,1
AHDC1,PTK7,1
AHDC1,UBR1,1
AHDC1,TXLNA,1
AHDC1,TUBB,1
AHDC1,HM13,1
AHDC1,MCL1,1
AHDC1,G3BP1,1
AHDC1,MRRF,1
AHDC1,ZNF71,1
AHDC1,ABI2,1
AHDC1,ARNTL2,1
AHDC1,SLC25A15,1
AHDC1,TNFRSF21,1
AHDC1,ZBTB5,1
AHDC1,ENDOD1,1
AHDC1,ASB3,1
AHDC1,LEF1,1
AHDC1,HP1BP3,1
AHDC1,PSMC3IP,1
AHDC1,ZC3H7B,1
AHDC1,ALKBH5,1
AHDC1,INO80D,1
AHDC1,ELP3,1
AHDC1,ARMC1,1
AHDC1,HHAT,1
AHDC1,DNAJC11,1
AHDC1,IPO8,1
AHDC1,TGFBR3,1
AHDC1,ARHGAP19,1
AHDC1,STX16,1
AHDC1,TWF1,1
AHDC1,BTRC,1
AHDC1,CLPB,1
AHDC1,CDK6,1
AHDC1,RPS3,1
AHDC1,SENP1,1
AHDC1,MAZ,1
AHDC1,MAPK8,1
AHDC1,HADHB,1
AHDC1,PLS3,1
AHDC1,DBNL,1
AHDC1,STARD7,1
AHDC1,ZNF512B,1
AHDC1,HEATR6,1
AHDC1,WDR82,1
AHDC1,HHLA1,1
AHDC1,SMAD3,1
AHDC1,ATP1A1,1
AHDC1,SYNRG,1
AHDC1,PPARGC1B,1
AHDC1,ZFYVE27,1
AHDC1,PHF8,1
AHDC1,CIAO1,1
AHDC1,SYMPK,1
AHDC1,SH3BP5,1
AHDC1,PFN1,1
AHDC1,RBM8A,1
AHDC1,GDF11,1
AHDC1,SIX1,1
AHDC1,LASP1,1
AHDC1,AGPAT1,1
AHDC1,TCFL5,1
AHDC1,ABCF2,1
AHDC1,AHSA1,1
AHDC1,CDC42EP4,1
AHDC1,GCA,1
AHDC1,RACGAP1,1
AHDC1,NDST1,1
AHDC1,DUT,1
AHDC1,ODC1,1
AHDC1,VAV2,1
AHDC1,RAB5C,1
AHDC1,YWHAZ,1
AHDC1,IL17RD,1
AHDC1,SF3B2,1
AHDC1,ANAPC1,1
AHDC1,MYLK,1
AHDC1,VAV3,1
AHDC1,DHX37,1
AHDC1,ATOH8,1
AHDC1,ZNF3,1
AHDC1,HNRNPUL1,1
AHDC1,BAZ2A,1
AHDC1,CHCHD10,1
AHDC1,FANCD2,1
AHDC1,TMBIM1,1
AHDC1,RPL22,1
AHDC1,BICD2,1
AHDC1,BRCC3,1
EIF4B,TRMT2A,1
EIF4B,NEIL2,1
EIF4B,NAGA,1
EIF4B,MEPCE,1
EIF4B,ASXL1,1
EIF4B,KIF1B,1
EIF4B,TET3,1
EIF4B,TSC1,1
EIF4B,RSF1,1
EIF4B,SPTBN2,1
EIF4B,MND1,1
EIF4B,CNOT6,1
EIF4B,MTR,1
EIF4B,WNK1,1
EIF4B,ACBD6,1
EIF4B,MYO5A,1
EIF4B,PSMC5,1
EIF4B,PIP5K1C,1
EIF4B,TMEM164,1
EIF4B,EEFSEC,1
EIF4B,CLSTN1,1
EIF4B,PARP15,1
EIF4B,PTK7,1
EIF4B,UBR1,1
EIF4B,TXLNA,1
EIF4B,TUBB,1
EIF4B,HM13,1
EIF4B,MCL1,1
EIF4B,G3BP1,1
EIF4B,MRRF,1
EIF4B,ZNF71,1
EIF4B,ABI2,1
EIF4B,ARNTL2,1
EIF4B,SLC25A15,1
EIF4B,TNFRSF21,1
EIF4B,ZBTB5,1
EIF4B,ENDOD1,1
EIF4B,ASB3,1
EIF4B,LEF1,1
EIF4B,HP1BP3,1
EIF4B,PSMC3IP,1
EIF4B,ZC3H7B,1
EIF4B,ALKBH5,1
EIF4B,INO80D,1
EIF4B,ELP3,1
EIF4B,ARMC1,1
EIF4B,HHAT,1
EIF4B,DNAJC11,1
EIF4B,IPO8,1
EIF4B,TGFBR3,1
EIF4B,ARHGAP19,1
EIF4B,STX16,1
EIF4B,TWF1,1
EIF4B,BTRC,1
EIF4B,CLPB,1
EIF4B,CDK6,1
EIF4B,RPS3,1
EIF4B,SENP1,1
EIF4B,MAZ,1
EIF4B,MAPK8,1
EIF4B,HADHB,1
EIF4B,PLS3,1
EIF4B,DBNL,1
EIF4B,STARD7,1
EIF4B,ZNF512B,1
EIF4B,HEATR6,1
EIF4B,WDR82,1
EIF4B,HHLA1,1
EIF4B,SMAD3,1
EIF4B,ATP1A1,1
EIF4B,SYNRG,1
EIF4B,PPARGC1B,1
EIF4B,ZFYVE27,1
EIF4B,PHF8,1
EIF4B,CIAO1,1
EIF4B,SYMPK,1
EIF4B,SH3BP5,1
EIF4B,PFN1,1
EIF4B,RBM8A,1
EIF4B,GDF11,1
EIF4B,SIX1,1
EIF4B,LASP1,1
EIF4B,AGPAT1,1
EIF4B,TCFL5,1
EIF4B,ABCF2,1
EIF4B,AHSA1,1
EIF4B,CDC42EP4,1
EIF4B,GCA,1
EIF4B,RACGAP1,1
EIF4B,NDST1,1
EIF4B,DUT,1
EIF4B,ODC1,1
EIF4B,VAV2,1
EIF4B,RAB5C,1
EIF4B,YWHAZ,1
EIF4B,IL17RD,1
EIF4B,SF3B2,1
EIF4B,ANAPC1,1
EIF4B,MYLK,1
EIF4B,VAV3,1
EIF4B,DHX37,1
EIF4B,ATOH8,1
EIF4B,ZNF3,1
EIF4B,HNRNPUL1,1
EIF4B,BAZ2A,1
EIF4B,CHCHD10,1
EIF4B,FANCD2,1
EIF4B,TMBIM1,1
EIF4B,RPL22,1
EIF4B,BICD2,1
EIF4B,BRCC3,1
TRMT2A,NEIL2,1
TRMT2A,NAGA,1
TRMT2A,MEPCE,1
TRMT2A,ASXL1,1
TRMT2A,KIF1B,1
TRMT2A,TET3,1
TRMT2A,TSC1,1
TRMT2A,RSF1,1
TRMT2A,SPTBN2,1
TRMT2A,MND1,1
TRMT2A,CNOT6,1
TRMT2A,MTR,1
TRMT2A,WNK1,1
TRMT2A,ACBD6,1
TRMT2A,MYO5A,1
TRMT2A,PSMC5,1
TRMT2A,PIP5K1C,1
TRMT2A,TMEM164,1
TRMT2A,EEFSEC,1
TRMT2A,CLSTN1,1
TRMT2A,PARP15,1
TRMT2A,PTK7,1
TRMT2A,UBR1,1
TRMT2A,TXLNA,1
TRMT2A,TUBB,1
TRMT2A,HM13,1
TRMT2A,MCL1,1
TRMT2A,G3BP1,1
TRMT2A,MRRF,1
TRMT2A,ZNF71,1
TRMT2A,ABI2,1
TRMT2A,ARNTL2,1
TRMT2A,SLC25A15,1
TRMT2A,TNFRSF21,1
TRMT2A,ZBTB5,1
TRMT2A,ENDOD1,1
TRMT2A,ASB3,1
TRMT2A,LEF1,1
TRMT2A,HP1BP3,1
TRMT2A,PSMC3IP,1
TRMT2A,ZC3H7B,1
TRMT2A,ALKBH5,1
TRMT2A,INO80D,1
TRMT2A,ELP3,1
TRMT2A,ARMC1,1
TRMT2A,HHAT,1
TRMT2A,DNAJC11,1
TRMT2A,IPO8,1
TRMT2A,TGFBR3,1
TRMT2A,ARHGAP19,1
TRMT2A,STX16,1
TRMT2A,TWF1,1
TRMT2A,BTRC,1
TRMT2A,CLPB,1
TRMT2A,CDK6,1
TRMT2A,RPS3,1
TRMT2A,SENP1,1
TRMT2A,MAZ,1
TRMT2A,MAPK8,1
TRMT2A,HADHB,1
TRMT2A,PLS3,1
TRMT2A,DBNL,1
TRMT2A,STARD7,1
TRMT2A,ZNF512B,1
TRMT2A,HEATR6,1
TRMT2A,WDR82,1
TRMT2A,HHLA1,1
TRMT2A,SMAD3,1
TRMT2A,ATP1A1,1
TRMT2A,SYNRG,1
TRMT2A,PPARGC1B,1
TRMT2A,ZFYVE27,1
TRMT2A,PHF8,1
TRMT2A,CIAO1,1
TRMT2A,SYMPK,1
TRMT2A,SH3BP5,1
TRMT2A,PFN1,1
TRMT2A,RBM8A,1
TRMT2A,GDF11,1
TRMT2A,SIX1,1
TRMT2A,LASP1,1
TRMT2A,AGPAT1,1
TRMT2A,TCFL5,1
TRMT2A,ABCF2,1
TRMT2A,AHSA1,1
TRMT2A,CDC42EP4,1
TRMT2A,GCA,1
TRMT2A,RACGAP1,1
TRMT2A,NDST1,1
TRMT2A,DUT,1
TRMT2A,ODC1,1
TRMT2A,VAV2,1
TRMT2A,RAB5C,1
TRMT2A,YWHAZ,1
TRMT2A,IL17RD,1
TRMT2A,SF3B2,1
TRMT2A,ANAPC1,1
TRMT2A,MYLK,1
TRMT2A,VAV3,1
TRMT2A,DHX37,1
TRMT2A,ATOH8,1
TRMT2A,ZNF3,1
TRMT2A,HNRNPUL1,1
TRMT2A,BAZ2A,1
TRMT2A,CHCHD10,1
TRMT2A,FANCD2,1
TRMT2A,TMBIM1,1
TRMT2A,RPL22,1
TRMT2A,BICD2,1
TRMT2A,BRCC3,1
NEIL2,NAGA,1
NEIL2,MEPCE,1
NEIL2,ASXL1,1
NEIL2,KIF1B,1
NEIL2,TET3,1
NEIL2,TSC1,1
NEIL2,RSF1,1
NEIL2,SPTBN2,1
NEIL2,MND1,1
NEIL2,CNOT6,1
NEIL2,MTR,1
NEIL2,WNK1,1
NEIL2,ACBD6,1
NEIL2,MYO5A,1
NEIL2,PSMC5,1
NEIL2,PIP5K1C,1
NEIL2,TMEM164,1
NEIL2,EEFSEC,1
NEIL2,CLSTN1,1
NEIL2,PARP15,1
NEIL2,PTK7,1
NEIL2,UBR1,1
NEIL2,TXLNA,1
NEIL2,TUBB,1
NEIL2,HM13,1
NEIL2,MCL1,1
NEIL2,G3BP1,1
