ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Gene.ID
10012681883	0.0061354	1.34e-05	-5.3886271	3.22471	-0.49101587	RMI1	RMI1, RecQ mediated genome instability 1, homolog (S. cerevisiae)	80010
10012668092	0.0070155	1.56e-05	-5.3288251	3.08383	-0.43935397	POLE2	polymerase (DNA directed), epsilon 2 (p59 subunit)	5427
10012669470	0.007273	1.66e-05	-5.3055166	3.02885	-0.69402937	HIST1H4F	histone cluster 1, H4f	8361
10012683432	0.007273	1.68e-05	5.2996771	3.01507	0.38991111	PSCD1	pleckstrin homology, Sec7 and coiled-coil domains 1(cytohesin 1)	9267
10012670845	0.0074467	1.76e-05	5.2831684	2.9761	0.72632619	CCL5	chemokine (C-C motif) ligand 5	6352
10012679018	0.0078958	1.90e-05	5.2532779	2.90549	0.32906508	CHMP4B	chromatin modifying protein 4B	128866
10012682382	0.0084317	2.08e-05	-5.2188046	2.82399	-0.45900397	LOC283481	hypothetical protein LOC283481	283481
10012688529	0.0084317	2.10e-05	-5.2138293	2.81222	-0.95089444	HSPA6	heat shock 70kDa protein 6 (HSP70B')	3310
10012675711	0.0086857	2.21e-05	5.1955176	2.76889	0.41045476	DDX17	DEAD (Asp-Glu-Ala-Asp) box polypeptide 17	10521
10012668397	0.0087532	2.27e-05	-5.1850987	2.74423	-0.43788175	CHORDC1	cysteine and histidine-rich domain (CHORD)-containing 1	26973
10012668096	0.0087532	2.30e-05	-5.1792068	2.73028	-0.85981508	EGR4	early growth response 4	1961
10012669062	0.0094511	2.53e-05	-5.1430941	2.64475	-0.51016111	HSPA5	heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa)	3309
10012680764	0.0095858	2.62e-05	-5.1288277	2.61093	-0.52245714	C4A	complement component 4A (Rodgers blood group)	720
10012685723	0.0095858	2.65e-05	-5.1244586	2.60058	-0.67453254	CYP4F2	cytochrome P450, family 4, subfamily F, polypeptide 2	8529
10012669438	0.0095858	2.69e-05	-5.1188049	2.58717	-0.69341984	KCNE1L	KCNE1-like	23630
10012677578	0.0096844	2.76e-05	-5.1087814	2.5634	-0.30094683	OPRS1	opioid receptor, sigma 1	10280
10012685918	0.0098071	2.84e-05	-5.0979434	2.5377	-0.38094048	CCDC99	coiled-coil domain containing 99	54908
10012678410	0.0103259	3.04e-05	-5.072175	2.47656	-0.73659762	NMU	neuromedin U	10874
10012689547	0.0105713	3.16e-05	5.0573196	2.4413	0.53947857	CENTB2	centaurin, beta 2	23527
10012672142	0.0106433	3.22e-05	-5.0489944	2.42153	-0.35696746	C16orf80	chromosome 16 open reading frame 80	29105
10012683256	0.011013	3.42e-05	-5.0264902	2.36809	-0.38992619	CEP72	centrosomal protein 72kDa	55722
10012679115	0.011013	3.43e-05	5.0246633	2.36375	0.58352222	SPOCK2	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2	9806
10012681918	0.0110299	3.49e-05	-5.0186068	2.34936	-0.77891984	NFIA	nuclear factor I/A	4774
10012686422	0.0111056	3.60e-05	-5.0069358	2.32163	-0.33268571	LYAR	Ly1 antibody reactive homolog (mouse)	55646
10012686212	0.0111056	3.61e-05	-5.005267	2.31767	-0.62471746	ACTN1	actinin, alpha 1	87
10012679164	0.0116194	3.83e-05	-4.9826073	2.26381	-0.44633571	BTG2	BTG family, member 2	7832
10012679274	0.0119383	4.00e-05	-4.9658631	2.224	-0.2778627	QSOX2	quiescin Q6 sulfhydryl oxidase 2	169714
10012671349	0.0119383	4.04e-05	-4.9619084	2.2146	-0.5143746	DUSP2	dual specificity phosphatase 2	1844
10012666655	0.0124918	4.29e-05	4.939429	2.16114	0.53302619			
10012686836	0.0128602	4.52e-05	-4.9190802	2.11273	-0.65214365	CXorf57	chromosome X open reading frame 57	55086
10012672536	0.0128602	4.53e-05	4.918371	2.11104	0.27928016	RAB5C	RAB5C, member RAS oncogene family	5878
10012686571	0.0131146	4.67e-05	4.9059902	2.08158	0.21619524	ANKMY1	ankyrin repeat and MYND domain containing 1	51281
10012668204	0.0133335	4.81e-05	-4.8948407	2.05504	-0.26103175	LMNB2	lamin B2	84823
10012675138	0.0137235	5.01e-05	4.8790259	2.0174	0.39784286	HEXA	hexosaminidase A (alpha polypeptide)	3073
10012672580	0.0138791	5.18e-05	-4.8662602	1.987	-0.67797063	TCEAL7	transcription elongation factor A (SII)-like 7	56849
10012673496	0.0138791	5.19e-05	-4.8654188	1.985	-0.34361667	PAPSS2	3'-phosphoadenosine 5'-phosphosulfate synthase 2	9060
10012688274	0.0138808	5.26e-05	4.8608181	1.97405	0.52433254			
10012686044	0.0139286	5.34e-05	-4.8547875	1.95969	-0.26790238	C5orf33	chromosome 5 open reading frame 33	133686
10012680879	0.0139286	5.43e-05	-4.848529	1.94478	-0.74523968	DCBLD2	discoidin, CUB and LCCL domain containing 2	131566
10012670649	0.0139286	5.46e-05	-4.8461523	1.93912	-0.85857222	RGS1	regulator of G-protein signaling 1	5996
10012676299	0.0151283	6.00e-05	4.8100279	1.85308	0.61293254			
10012669907	0.0154837	6.21e-05	4.7968021	1.82157	0.45852222			
10012670415	0.0165106	6.87e-05	4.7578302	1.72871	0.19793254	GATAD2B	GATA zinc finger domain containing 2B	57459
10012676900	0.0165106	6.91e-05	-4.7553533	1.72281	-0.58766667	TIPARP	TCDD-inducible poly(ADP-ribose) polymerase	25976
10012680026	0.0165106	6.99e-05	4.7509898	1.71241	0.49437143	C1orf54	chromosome 1 open reading frame 54	79630
10012667787	0.0165106	7.00e-05	4.750787	1.71192	0.50489206			
10012684185	0.0165106	7.00e-05	-4.7506114	1.71151	-0.50840873	NCOA7	nuclear receptor coactivator 7	135112
10012665724	0.0165106	7.16e-05	-4.741935	1.69083	-1.12643571	AREG	amphiregulin (schwannoma-derived growth factor)	374
10012681397	0.0165106	7.24e-05	4.7374998	1.68026	0.25275714	FOXP1	forkhead box P1	27086
10012674055	0.0165106	7.26e-05	4.7363795	1.67759	0.51684048			
10012675135	0.0165106	7.28e-05	-4.7354652	1.67541	-0.39773968			
10012680255	0.0172266	7.67e-05	-4.7152811	1.6273	-1.07761905	FREM1	FRAS1 related extracellular matrix 1	158326
10012673785	0.0178323	8.02e-05	-4.6981716	1.58652	-0.86639048			
10012666238	0.0181338	8.24e-05	-4.6879396	1.56213	-0.72036587			
10012686674	0.0181839	8.34e-05	-4.6831281	1.55066	-0.2857381	AMT	aminomethyltransferase	275
10012667103	0.0188925	8.80e-05	4.6625767	1.50167	0.19908095	SLC22A18	solute carrier family 22, member 18	5002
10012674953	0.0188925	8.90e-05	4.6581476	1.49111	0.66027143	MDFI	MyoD family inhibitor	4188
10012669316	0.0188925	8.92e-05	-4.6573961	1.48932	-0.62374921	KLF4	Kruppel-like factor 4 (gut)	9314
10012667075	0.0190261	9.09e-05	4.6502698	1.47233	0.2733381	ITM2B	integral membrane protein 2B	9445
10012685344	0.0190261	9.21e-05	-4.645122	1.46006	-0.45107381			
10012677433	0.0190261	9.24e-05	4.6439582	1.45728	0.4220619			
10012678903	0.019755	9.68e-05	4.6259942	1.41446	0.28020714	CMTM3	CKLF-like MARVEL transmembrane domain containing 3	123920
10012675534	0.0200931	9.94e-05	4.6159922	1.39061	0.43891746			
10012677486	0.0201271	1.01e-04	-4.609522	1.37519	-0.56934841	FRMD6	FERM domain containing 6	122786
10012679075	0.0201271	1.01e-04	-4.6084765	1.3727	-0.16070079	BMS1	BMS1 homolog, ribosome assembly protein (yeast)	9790
10012682915	0.0211997	1.08e-04	4.5851276	1.31704	0.6491373			
10012673419	0.0214567	1.10e-04	-4.5771377	1.29799	-0.19644841	NCL	nucleolin	4691
10012679302	0.0216694	1.12e-04	-4.5700161	1.28102	-0.50413333	DEPDC1B	DEP domain containing 1B	55789
10012677653	0.0217071	1.13e-04	4.5660469	1.27156	0.45397143	LOC283070	hypothetical protein LOC283070	283070
10012684811	0.0217385	1.14e-04	4.5622178	1.26243	0.2385873	ZFP14	zinc finger protein 14 homolog (mouse)	57677
10012687821	0.0220852	1.17e-04	-4.5528887	1.2402	-0.44615317	HSPA5	heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa)	3309
10012675721	0.0226321	1.21e-04	-4.5402653	1.21011	-0.24115079	HYOU1	hypoxia up-regulated 1	10525
10012685651	0.0242841	1.31e-04	4.5099788	1.13794	0.18402857	PRR13	proline rich 13	54458
10012676411	0.0254386	1.38e-04	-4.4886824	1.0872	-0.48702063	ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif, 3	9508
10012668518	0.0254386	1.40e-04	-4.483428	1.07469	-0.4982627	ZFP36	zinc finger protein 36, C3H type, homolog (mouse)	7538
10012684935	0.0254386	1.42e-04	4.4796542	1.0657	0.55310952			
10012674873	0.0254386	1.42e-04	-4.4796023	1.06557	-0.58473016	TNFAIP3	tumor necrosis factor, alpha-induced protein 3	7128
10012670393	0.0257648	1.45e-04	-4.471635	1.04659	-0.46100238	BUB1	BUB1 budding uninhibited by benzimidazoles 1 homolog (yeast)	699
10012665381	0.0263555	1.50e-04	4.4583914	1.01505	0.49625159			
10012667859	0.0263555	1.50e-04	-4.4568543	1.01139	-0.29382381	UNG	uracil-DNA glycosylase	7374
10012688062	0.0263763	1.53e-04	-4.449353	0.99353	-0.97207619	ST6GAL2	ST6 beta-galactosamide alpha-2,6-sialyltranferase 2	84620
10012672438	0.0263763	1.53e-04	4.4489238	0.9925	0.44327302			
10012684043	0.0263763	1.54e-04	-4.4476356	0.98944	-0.31020476	WDR12	WD repeat domain 12	55759
10012682186	0.026549	1.56e-04	4.4421979	0.97649	0.70027778			
10012668095	0.0265976	1.58e-04	-4.4364383	0.96277	-1.02615	EGR1	early growth response 1	1958
10012684084	0.0265976	1.60e-04	-4.4334284	0.95561	-0.45017143			
10012686959	0.0265976	1.63e-04	-4.4258121	0.93747	-0.37776667	HCST	hematopoietic cell signal transducer	10870
10012669092	0.0265976	1.65e-04	4.4210987	0.92625	0.36659206			
10012687825	0.0265976	1.65e-04	-4.4207825	0.9255	-0.37284444	DIAPH3	diaphanous homolog 3 (Drosophila)	81624
10012672174	0.0265976	1.65e-04	-4.4202077	0.92413	-0.22297937	HOXB7	homeobox B7	3217
10012688458	0.0265976	1.68e-04	-4.414433	0.91038	-0.23037063	HMGA1	high mobility group AT-hook 1	3159
10012667131	0.0265976	1.68e-04	-4.414241	0.90993	-0.31029127	TIRAP	toll-interleukin 1 receptor (TIR) domain containing adaptor protein	114609
10012682063	0.0265976	1.69e-04	-4.4107055	0.90151	-0.40510794	TMEM169	transmembrane protein 169	92691
10012676835	0.0265976	1.70e-04	-4.410061	0.89998	-0.80188571	C3orf14	chromosome 3 open reading frame 14	57415
10012684939	0.0265976	1.71e-04	-4.4081158	0.89535	-0.34521746	NP	nucleoside phosphorylase	4860
10012671665	0.0265976	1.71e-04	-4.4074572	0.89378	-0.23867619	GCSH	glycine cleavage system protein H (aminomethyl carrier)	2653
10012680298	0.0265976	1.72e-04	4.4053393	0.88874	0.60444921			
10012685627	0.0275815	1.79e-04	4.3887088	0.84916	0.45836746	TNFRSF1B	tumor necrosis factor receptor superfamily, member 1B	7133
10012676378	0.0281478	1.84e-04	-4.3782531	0.82428	-0.25201429	PFAS	phosphoribosylformylglycinamidine synthase (FGAR amidotransferase)	5198
10012685549	0.0283224	1.87e-04	4.3732606	0.81241	0.44622698			
10012681445	0.0283565	1.88e-04	4.3702036	0.80513	0.57623889	ATP8A1	ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1	10396
10012681472	0.0286208	1.91e-04	-4.3639138	0.79017	-0.25719603	TTLL12	tubulin tyrosine ligase-like family, member 12	23170
10012676473	0.0286208	1.93e-04	-4.3614954	0.78442	-0.33408175	GABBR1	gamma-aminobutyric acid (GABA) B receptor, 1	2550
10012674932	0.0287503	1.95e-04	-4.3572135	0.77423	-0.88046984	LOC644538	hypothetical protein LOC644538	644538
10012688789	0.0288948	1.97e-04	4.3527562	0.76363	0.16844365	GNB1	guanine nucleotide binding protein (G protein), beta polypeptide 1	2782
10012671577	0.0290862	2.00e-04	4.3477025	0.75162	0.34237143	ZSWIM6	zinc finger, SWIM-type containing 6	57688
10012674261	0.029583	2.06e-04	-4.3354884	0.72257	-0.36999127	TROAP	trophinin associated protein (tastin)	10024
10012676584	0.029583	2.06e-04	-4.3354291	0.72243	-0.6128127	KIF20A	kinesin family member 20A	10112
10012678216	0.029583	2.07e-04	4.3337437	0.71843	0.35380556			
10012682071	0.0298105	2.11e-04	4.3264828	0.70116	0.52982381	SLC15A3	solute carrier family 15, member 3	51296
10012686393	0.0298105	2.11e-04	4.325913	0.69981	0.32922857	ANXA4	annexin A4	307
10012671766	0.0300645	2.14e-04	4.3202271	0.6863	0.44329444	MFF	mitochondrial fission factor	56947
10012680915	0.0305231	2.19e-04	-4.3119901	0.66672	-0.27187302	NCAPD3	non-SMC condensin II complex, subunit D3	23310
10012671842	0.0310265	2.24e-04	4.3032971	0.64606	0.28328889	TCF7L2	transcription factor 7-like 2 (T-cell specific, HMG-box)	6934
10012689340	0.0313706	2.29e-04	-4.2950425	0.62645	-0.92667778	CYR61	cysteine-rich, angiogenic inducer, 61	3491
10012686658	0.0313706	2.31e-04	4.2914743	0.61797	0.51244444			
10012678624	0.0313706	2.31e-04	-4.2910607	0.61699	-0.58829048	SLC30A1	solute carrier family 30 (zinc transporter), member 1	7779
10012668856	0.0313706	2.33e-04	-4.2878896	0.60946	-0.20264683	PRPS2	phosphoribosyl pyrophosphate synthetase 2	5634
10012672794	0.0313706	2.33e-04	-4.2873241	0.60812	-0.26862778			
10012673285	0.0314621	2.37e-04	4.2810278	0.59316	0.42357302	KIAA1618	KIAA1618	57714
10012672384	0.0314621	2.38e-04	-4.2799372	0.59057	-0.37222619	GPSM2	G-protein signaling modulator 2 (AGS3-like, C. elegans)	29899
10012669455	0.0314621	2.38e-04	-4.2793353	0.58914	-0.43752619	HIST1H4D	histone cluster 1, H4d	8360
10012672629	0.0316361	2.41e-04	-4.2749454	0.57872	-0.1773619	LDB1	LIM domain binding 1	8861
10012665503	0.0319718	2.45e-04	-4.2686252	0.56371	-0.54567778	C21orf63	chromosome 21 open reading frame 63	59271
10012675211	0.0320747	2.47e-04	-4.265149	0.55546	-0.22931905	KIAA1107	KIAA1107	23285
10012679228	0.0321572	2.49e-04	-4.2619346	0.54783	-0.38084603	WDR3	WD repeat domain 3	10885
10012665589	0.0321885	2.51e-04	-4.2593487	0.54169	-0.27963095			
10012671869	0.0328127	2.58e-04	4.2484738	0.51588	0.62418889			
10012669832	0.0328127	2.59e-04	-4.2475522	0.51369	-0.24747381	PUS1	pseudouridylate synthase 1	80324
10012666908	0.0328323	2.60e-04	-4.2451482	0.50798	-0.29642619	TFR2	transferrin receptor 2	7036
10012666523	0.0329966	2.63e-04	4.2410598	0.49828	0.42653571			
10012669424	0.0332811	2.69e-04	-4.2331803	0.47959	-0.31699921	RECQL4	RecQ protein-like 4	9401
10012683426	0.0332811	2.70e-04	-4.2308508	0.47406	-0.36608651	PPP1R15B	protein phosphatase 1, regulatory (inhibitor) subunit 15B	84919
10012666684	0.0332811	2.72e-04	4.2286529	0.46885	0.36801746	LOC149832	hypothetical protein LOC149832	149832
10012688550	0.0332811	2.73e-04	-4.2272571	0.46554	-1.45399365	EREG	epiregulin	2069
10012672148	0.0332811	2.75e-04	-4.2244075	0.45878	-0.30331429			
10012686463	0.0332811	2.78e-04	-4.2199309	0.44816	-0.58034127	RHBDL2	rhomboid, veinlet-like 2 (Drosophila)	54933
10012686268	0.0332811	2.79e-04	4.2181987	0.44405	0.45943095			
10012679068	0.0332811	2.80e-04	-4.2176726	0.44281	-0.52167381	DLGAP5	discs, large (Drosophila) homolog-associated protein 5	9787
10012687802	0.0332811	2.80e-04	-4.2171292	0.44152	-0.2208373	WDR90	WD repeat domain 90	197335
10012674951	0.0332811	2.80e-04	-4.2167599	0.44064	-0.38357619	KIF23	kinesin family member 23	9493
10012688189	0.0333386	2.82e-04	4.2140368	0.43418	0.88996825			
10012666703	0.0333386	2.84e-04	-4.2120278	0.42942	-0.34845635			
10012679970	0.0339135	2.90e-04	4.2034085	0.40899	0.2730119	SYT11	synaptotagmin XI	23208
10012682083	0.0340132	2.92e-04	-4.2002674	0.40154	-0.42640635	GTF2A1	general transcription factor IIA, 1, 19/37kDa	2957
10012685074	0.0342813	2.96e-04	4.1952391	0.38962	0.34880238	FLJ20160	FLJ20160 protein	54842
10012686951	0.0349885	3.06e-04	4.1829611	0.36053	0.3521	FRMD4B	FERM domain containing 4B	23150
10012683083	0.0349885	3.08e-04	4.1800691	0.35368	0.48740079			
10012679865	0.0349885	3.09e-04	4.1786635	0.35035	0.46862063	SYTL3	synaptotagmin-like 3	94120
10012672943	0.0349885	3.11e-04	-4.1761091	0.3443	-0.35105952	EXO1	exonuclease 1	9156
10012676206	0.0349885	3.12e-04	-4.1756382	0.34318	-0.31640397	TLN2	talin 2	83660
10012672655	0.0349885	3.12e-04	4.1755792	0.34304	0.46151746	LOC441108	hypothetical gene supported by AK128882	441108
10012668069	0.0354653	3.18e-04	-4.1684201	0.32608	-0.50402381	PNMT	phenylethanolamine N-methyltransferase	5409
10012677821	0.0354962	3.19e-04	4.1661655	0.32074	0.48691984	CD5	CD5 molecule	921
10012677957	0.0356092	3.22e-04	-4.1630279	0.31332	-0.24384206	RRP15	ribosomal RNA processing 15 homolog (S. cerevisiae)	51018
10012679537	0.0356175	3.24e-04	4.1608739	0.30821	0.28619841	CBL	Cas-Br-M (murine) ecotropic retroviral transforming sequence	867
10012682805	0.0356175	3.27e-04	-4.1569064	0.29882	-0.30254683	SGOL2	shugoshin-like 2 (S. pombe)	151246
10012668343	0.0356175	3.30e-04	4.1535419	0.29086	0.41225238	STAP1	signal transducing adaptor family member 1	26228
10012668869	0.0356175	3.32e-04	-4.1507417	0.28423	-0.44296349	C13orf3	chromosome 13 open reading frame 3	221150
10012679163	0.0356175	3.33e-04	4.1505908	0.28387	0.33243413	LAPTM5	lysosomal associated multispanning membrane protein 5	7805
10012667765	0.0356175	3.34e-04	-4.1486878	0.27937	-0.33258492	PLK3	polo-like kinase 3 (Drosophila)	1263
10012667737	0.0356175	3.37e-04	-4.1459131	0.2728	-0.28942222	ABCB10	ATP-binding cassette, sub-family B (MDR/TAP), member 10	23456
10012671604	0.0356175	3.38e-04	-4.1445681	0.26962	-0.48419524	HMMR	hyaluronan-mediated motility receptor (RHAMM)	3161
10012679998	0.0356175	3.38e-04	4.1445601	0.2696	0.47658651			
10012668963	0.0356175	3.38e-04	4.1443437	0.26909	0.31269762	N4BP2L2	NEDD4 binding protein 2-like 2	10443
10012668877	0.0357197	3.41e-04	4.141424	0.26218	0.49599127			
10012671518	0.0369394	3.54e-04	-4.1266304	0.22718	-0.46305159	CAPRIN2	caprin family member 2	65981
10012674043	0.037483	3.61e-04	4.1191815	0.20956	0.20335873	UBQLN2	ubiquilin 2	29978
10012667708	0.0375827	3.63e-04	4.1163662	0.20291	0.48524444	TYROBP	TYRO protein tyrosine kinase binding protein	7305
10012671755	0.0383688	3.78e-04	4.1014267	0.16759	0.34483413			
10012679747	0.0383688	3.78e-04	4.1010716	0.16675	0.26609206	PLEKHO1	pleckstrin homology domain containing, family O member 1	51177
10012667543	0.0383688	3.78e-04	4.1010411	0.16668	0.54544841	SYK	spleen tyrosine kinase	6850
10012686485	0.0383688	3.78e-04	4.1009994	0.16658	0.57410714			
10012682265	0.0383688	3.79e-04	-4.0995333	0.16312	-0.53600317			
10012674798	0.0388809	3.87e-04	-4.0917958	0.14483	-0.26470079	WDR57	WD repeat domain 57 (U5 snRNP specific)	9410
10012679847	0.0388809	3.90e-04	4.089227	0.13877	0.5189627			
10012681010	0.0388809	3.90e-04	-4.0892011	0.1387	-0.24548571	ZNF574	zinc finger protein 574	64763
10012670260	0.038916	3.93e-04	4.0854895	0.12994	0.23060873	PRKX	protein kinase, X-linked	5613
10012675369	0.038916	3.94e-04	-4.0854243	0.12978	-0.3766119	PPP1R15A	protein phosphatase 1, regulatory (inhibitor) subunit 15A	23645
10012682104	0.039302	3.99e-04	-4.0798971	0.11673	-0.1865746	FKBP11	FK506 binding protein 11, 19 kDa	51303
10012675557	0.0393371	4.01e-04	4.0778565	0.11191	0.17630159	HMGN4	high mobility group nucleosomal binding domain 4	10473
10012671601	0.039388	4.06e-04	-4.0731555	0.10081	-0.5103619	HMMR	hyaluronan-mediated motility receptor (RHAMM)	3161
10012673268	0.039388	4.08e-04	-4.0714825	0.09686	-0.33726984	FANCG	Fanconi anemia, complementation group G	2189
10012668090	0.039388	4.11e-04	-4.068865	0.09068	-0.18393254	POLD1	polymerase (DNA directed), delta 1, catalytic subunit 125kDa	5424
10012681118	0.039388	4.12e-04	-4.0679544	0.08853	-0.5744746	RNF182	ring finger protein 182	221687
10012688385	0.039388	4.13e-04	-4.0665555	0.08523	-0.34700476	H2AFX	H2A histone family, member X	3014
10012674639	0.039388	4.14e-04	-4.0655822	0.08293	-0.24109206	SLC25A15	solute carrier family 25 (mitochondrial carrier; ornithine transporter) member 15	10166
10012681949	0.039388	4.15e-04	4.0646097	0.08064	0.53553889			
10012676578	0.039388	4.16e-04	-4.0640485	0.07931	-0.3540246	SPAG5	sperm associated antigen 5	10615
10012678407	0.0401638	4.26e-04	-4.0548551	0.05762	-0.83068333	MT1G	metallothionein 1G	4495
10012686523	0.0402119	4.29e-04	4.0519952	0.05087	0.24808571	GPX1	glutathione peroxidase 1	2876
10012688746	0.0402119	4.30e-04	-4.0511472	0.04887	-0.82805873	GATM	glycine amidinotransferase (L-arginine:glycine amidinotransferase)	2628
