ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Gene.ID
10012668440	0.0383989	1.93e-04	-4.389546	0.7939	-0.4825833	FGF13	fibroblast growth factor 13	2258
10012680298	0.039555	2.01e-04	4.374468	0.7591	0.6406444			
10012680255	0.040393	2.07e-04	-4.362829	0.73223	-1.0764833	FREM1	FRAS1 related extracellular matrix 1	158326
10012669455	0.0420331	2.19e-04	-4.341228	0.68239	-0.4709	HIST1H4D	histone cluster 1, H4d	8360
10012668963	0.0420331	2.19e-04	4.340469	0.68064	0.3438167	N4BP2L2	NEDD4 binding protein 2-like 2	10443
10012684935	0.0421627	2.22e-04	4.335925	0.67015	0.5751167			
10012673785	0.0428056	2.27e-04	-4.326684	0.64883	-0.8613833			
10012678903	0.0431435	2.31e-04	4.32032	0.63415	0.2828667	CMTM3	CKLF-like MARVEL transmembrane domain containing 3	123920
10012673268	0.0451988	2.45e-04	-4.296828	0.57996	-0.3727389	FANCG	Fanconi anemia, complementation group G	2189
10012673496	0.0451988	2.46e-04	-4.295586	0.5771	-0.2791667	PAPSS2	3'-phosphoadenosine 5'-phosphosulfate synthase 2	9060
10012680879	0.0457185	2.50e-04	-4.2879	0.55938	-0.7024944	DCBLD2	discoidin, CUB and LCCL domain containing 2	131566
10012686836	0.0473773	2.62e-04	-4.270742	0.51981	-0.5575389	CXorf57	chromosome X open reading frame 57	55086
10012668343	0.0476882	2.67e-04	4.263149	0.50231	0.44745	STAP1	signal transducing adaptor family member 1	26228
10012683145	0.0476882	2.71e-04	4.256511	0.48701	0.2826111	EFHC1	EF-hand domain (C-terminal) containing 1	114327
10012679302	0.0476882	2.72e-04	-4.256123	0.48612	-0.5070333	DEPDC1B	DEP domain containing 1B	55789
10012672961	0.0476882	2.73e-04	4.25374	0.48062	0.5223222			
10012684043	0.0476882	2.74e-04	-4.252664	0.47814	-0.3196167	WDR12	WD repeat domain 12	55759
10012670649	0.0483156	2.80e-04	-4.244503	0.45934	-0.7937389	RGS1	regulator of G-protein signaling 1	5996
10012673419	0.0492238	2.90e-04	-4.230567	0.42722	-0.1966389	NCL	nucleolin	4691
10012667859	0.0492238	2.90e-04	-4.230285	0.42657	-0.3009	UNG	uracil-DNA glycosylase	7374
10012677653	0.0492238	2.95e-04	4.223701	0.41141	0.4536	LOC283070	hypothetical protein LOC283070	283070
10012686959	0.0492238	2.95e-04	-4.223037	0.40988	-0.3884333	HCST	hematopoietic cell signal transducer	10870
10012667103	0.0492238	2.96e-04	4.222378	0.40836	0.19495	SLC22A18	solute carrier family 22, member 18	5002
10012672580	0.0497675	3.01e-04	-4.215167	0.39175	-0.6030611	TCEAL7	transcription elongation factor A (SII)-like 7	56849
10012688458	0.0508026	3.13e-04	-4.20051	0.35799	-0.2365944	HMGA1	high mobility group AT-hook 1	3159
10012680915	0.0508026	3.15e-04	-4.198266	0.35283	-0.2843278	NCAPD3	non-SMC condensin II complex, subunit D3	23310
10012682915	0.0508026	3.16e-04	4.196325	0.34836	0.6411944			
10012665724	0.0508026	3.17e-04	-4.195698	0.34692	-1.0634667	AREG	amphiregulin (schwannoma-derived growth factor)	374
10012670393	0.0509107	3.20e-04	-4.192068	0.33856	-0.4665833	BUB1	BUB1 budding uninhibited by benzimidazoles 1 homolog (yeast)	699
10012687825	0.0515093	3.26e-04	-4.184488	0.32111	-0.3807444	DIAPH3	diaphanous homolog 3 (Drosophila)	81624
10012676584	0.0515093	3.28e-04	-4.181942	0.31525	-0.6355722	KIF20A	kinesin family member 20A	10112
10012674953	0.0516159	3.31e-04	4.178392	0.30708	0.6366	MDFI	MyoD family inhibitor	4188
10012677433	0.0519899	3.38e-04	4.170267	0.28838	0.4077667			
10012665711	0.0519899	3.39e-04	4.168512	0.28434	0.4190056	MAX	MYC associated factor X	4149
10012668095	0.0519899	3.40e-04	-4.167452	0.2819	-1.0400833	EGR1	early growth response 1	1958
10012680026	0.0524432	3.47e-04	4.159615	0.26387	0.4579333	C1orf54	chromosome 1 open reading frame 54	79630
10012665381	0.0524432	3.48e-04	4.158729	0.26183	0.4998611			
10012671823	0.0538582	3.60e-04	4.145633	0.2317	0.5028			
10012676900	0.0561417	3.79e-04	-4.124633	0.18342	-0.5309333	TIPARP	TCDD-inducible poly(ADP-ribose) polymerase	25976
10012678624	0.0561417	3.80e-04	-4.124096	0.18218	-0.6083833	SLC30A1	solute carrier family 30 (zinc transporter), member 1	7779
10012686674	0.0568569	3.87e-04	-4.116537	0.16481	-0.2675667	AMT	aminomethyltransferase	275
10012671755	0.058227	3.99e-04	4.104605	0.13739	0.3681056			
10012668048	0.0584064	4.05e-04	-4.099166	0.12489	-0.2908333	HSP90AA1	heat shock protein 90kDa alpha (cytosolic), class A member 1	3320
10012675135	0.0584064	4.06e-04	-4.098317	0.12294	-0.3315611			
10012666523	0.0602857	4.25e-04	4.079796	0.0804	0.4415667			
10012667737	0.0602857	4.25e-04	-4.079625	0.08001	-0.3052056	ABCB10	ATP-binding cassette, sub-family B (MDR/TAP), member 10	23456
10012674873	0.0602857	4.29e-04	-4.076457	0.07274	-0.5739778	TNFAIP3	tumor necrosis factor, alpha-induced protein 3	7128
10012679628	0.0602857	4.30e-04	-4.075884	0.07142	-0.2200389	PSMD11	proteasome (prosome, macropain) 26S subunit, non-ATPase, 11	5717
10012666684	0.0609069	4.39e-04	4.067224	0.05154	0.3810056	LOC149832	hypothetical protein LOC149832	149832
10012672943	0.0609069	4.42e-04	-4.064974	0.04638	-0.367	EXO1	exonuclease 1	9156
10012683121	0.0609069	4.42e-04	4.064532	0.04536	0.3667333			
10012674951	0.0611463	4.47e-04	-4.060577	0.03629	-0.3974833	KIF23	kinesin family member 23	9493
10012679847	0.0614204	4.51e-04	4.056421	0.02675	0.5503056			
10012677486	0.0614605	4.56e-04	-4.052461	0.01766	-0.5325722	FRMD6	FERM domain containing 6	122786
10012683083	0.0614605	4.57e-04	4.051231	0.01484	0.5076222			
10012685286	0.0614605	4.60e-04	4.049065	0.00987	0.9226333			
10012666238	0.0616272	4.66e-04	-4.043641	-0.00257	-0.6392944			
10012683426	0.0616272	4.66e-04	-4.043335	-0.00327	-0.3769889	PPP1R15B	protein phosphatase 1, regulatory (inhibitor) subunit 15B	84919
10012667075	0.0617501	4.73e-04	4.038233	-0.01497	0.2497833	ITM2B	integral membrane protein 2B	9445
10012680917	0.0617501	4.73e-04	-4.037941	-0.01565	-0.4589389			
10012671577	0.0617585	4.78e-04	4.033401	-0.02606	0.3432	ZSWIM6	zinc finger, SWIM-type containing 6	57688
10012682186	0.0617585	4.78e-04	4.03333	-0.02622	0.6855611			
10012686485	0.0618499	4.82e-04	4.030488	-0.03273	0.6045167			
10012676835	0.062072	4.86e-04	-4.026829	-0.04112	-0.7900167	C3orf14	chromosome 3 open reading frame 14	57415
10012685651	0.0632407	4.99e-04	4.016655	-0.06444	0.1765833	PRR13	proline rich 13	54458
10012681656	0.0632407	5.01e-04	4.015019	-0.06819	0.5221167			
10012672384	0.0644991	5.14e-04	-4.005038	-0.09106	-0.3761833	GPSM2	G-protein signaling modulator 2 (AGS3-like, C. elegans)	29899
10012685074	0.0650293	5.21e-04	3.999611	-0.10349	0.3584833	FLJ20160	FLJ20160 protein	54842
10012676473	0.0651594	5.25e-04	-3.996631	-0.11032	-0.3307056	GABBR1	gamma-aminobutyric acid (GABA) B receptor, 1	2550
10012668093	0.0651594	5.29e-04	-3.993599	-0.11726	-0.1909667	H1FNT	H1 histone family, member N, testis-specific	341567
10012667677	0.0651594	5.31e-04	-3.992301	-0.12023	-0.2530944	HIRA	HIR histone cell cycle regulation defective homolog A (S. cerevisiae)	7290
10012671842	0.0652516	5.35e-04	3.989593	-0.12644	0.2839056	TCF7L2	transcription factor 7-like 2 (T-cell specific, HMG-box)	6934
10012682805	0.0656287	5.41e-04	-3.985179	-0.13654	-0.3124944	SGOL2	shugoshin-like 2 (S. pombe)	151246
10012669832	0.0666934	5.55e-04	-3.975078	-0.15966	-0.25035	PUS1	pseudouridylate synthase 1	80324
10012671604	0.0666934	5.55e-04	-3.974582	-0.1608	-0.4999667	HMMR	hyaluronan-mediated motility receptor (RHAMM)	3161
10012674261	0.0670199	5.61e-04	-3.970548	-0.17003	-0.3659556	TROAP	trophinin associated protein (tastin)	10024
10012671665	0.0671198	5.65e-04	-3.96753	-0.17693	-0.2317833	GCSH	glycine cleavage system protein H (aminomethyl carrier)	2653
10012681463	0.0671198	5.68e-04	3.965781	-0.18093	0.5611833			
10012689340	0.0672655	5.72e-04	-3.962852	-0.18764	-0.9230778	CYR61	cysteine-rich, angiogenic inducer, 61	3491
10012679075	0.0679128	5.85e-04	-3.954309	-0.20717	-0.1434389	BMS1	BMS1 homolog, ribosome assembly protein (yeast)	9790
10012681472	0.0679128	5.86e-04	-3.953293	-0.2095	-0.2515722	TTLL12	tubulin tyrosine ligase-like family, member 12	23170
10012685549	0.0679128	5.91e-04	3.950185	-0.21661	0.4343889			
10012676578	0.0679128	5.92e-04	-3.949118	-0.21905	-0.3696722	SPAG5	sperm associated antigen 5	10615
10012676378	0.0679128	5.93e-04	-3.948861	-0.21963	-0.24525	PFAS	phosphoribosylformylglycinamidine synthase (FGAR amidotransferase)	5198
10012667131	0.0683914	6.00e-04	-3.944075	-0.23057	-0.2981722	TIRAP	toll-interleukin 1 receptor (TIR) domain containing adaptor protein	114609
10012671601	0.0700124	6.17e-04	-3.932815	-0.25631	-0.53	HMMR	hyaluronan-mediated motility receptor (RHAMM)	3161
10012679998	0.070061	6.21e-04	3.93055	-0.26148	0.4874222			
10012668935	0.0703461	6.26e-04	3.926962	-0.26968	0.4837111			
10012676966	0.0708104	6.34e-04	3.922389	-0.28012	0.5249056			
10012675369	0.0710048	6.39e-04	-3.919343	-0.28708	-0.3891167	PPP1R15A	protein phosphatase 1, regulatory (inhibitor) subunit 15A	23645
10012667543	0.0711218	6.43e-04	3.916738	-0.29303	0.5612389	SYK	spleen tyrosine kinase	6850
10012688062	0.0717686	6.54e-04	-3.910199	-0.30796	-0.9098833	ST6GAL2	ST6 beta-galactosamide alpha-2,6-sialyltranferase 2	84620
10012679068	0.0717686	6.55e-04	-3.909279	-0.31006	-0.5221833	DLGAP5	discs, large (Drosophila) homolog-associated protein 5	9787
10012679970	0.0718917	6.59e-04	3.906676	-0.316	0.2742833	SYT11	synaptotagmin XI	23208
10012668869	0.0719845	6.63e-04	-3.90425	-0.32154	-0.4497278	C13orf3	chromosome 13 open reading frame 3	221150
10012674059	0.072314	6.70e-04	-3.900536	-0.33002	-0.26175	C18orf55	chromosome 18 open reading frame 55	29090
10012668735	0.0742133	6.97e-04	3.884979	-0.3655	0.4260444			
10012688550	0.0742133	6.98e-04	-3.884094	-0.36752	-1.4419889	EREG	epiregulin	2069
10012679411	0.0742133	7.04e-04	-3.880525	-0.37566	-0.2896444	SFRS7	splicing factor, arginine/serine-rich 7, 35kDa	6432
10012674932	0.0742133	7.08e-04	-3.878368	-0.38058	-0.8407222	LOC644538	hypothetical protein LOC644538	644538
10012679163	0.0742133	7.09e-04	3.878132	-0.38112	0.3355389	LAPTM5	lysosomal associated multispanning membrane protein 5	7805
10012687715	0.0742133	7.09e-04	3.87777	-0.38194	0.54815	SR140	U2-associated SR140 protein	23350
10012670260	0.0742133	7.10e-04	3.877169	-0.38331	0.2362944	PRKX	protein kinase, X-linked	5613
10012688385	0.0755947	7.29e-04	-3.866747	-0.40706	-0.35585	H2AFX	H2A histone family, member X	3014
10012665799	0.0755947	7.33e-04	-3.86456	-0.41205	-0.3420944	MGC24039	hypothetical protein MGC24039	160518
10012675211	0.0755947	7.35e-04	-3.863923	-0.4135	-0.2244167	KIAA1107	KIAA1107	23285
10012686393	0.0755947	7.37e-04	3.86256	-0.4166	0.3161	ANXA4	annexin A4	307
10012682071	0.0758402	7.44e-04	3.858745	-0.42529	0.5075167	SLC15A3	solute carrier family 15, member 3	51296
10012672174	0.0758402	7.48e-04	-3.856917	-0.42946	-0.2070222	HOXB7	homeobox B7	3217
10012685999	0.0758402	7.50e-04	3.855884	-0.43181	0.3762833	PRO1621	PRO1621 protein	29007
10012673331	0.0767301	7.64e-04	3.848474	-0.44869	0.2256333	MYL9	myosin, light chain 9, regulatory	10398
10012684381	0.0767301	7.68e-04	3.8462	-0.45386	0.4497111			
10012674036	0.0767301	7.72e-04	-3.84447	-0.4578	-0.2551056			
10012686317	0.0767301	7.73e-04	3.843875	-0.45915	0.4891444			
10012688975	0.0767301	7.76e-04	-3.842216	-0.46293	-0.3334444	STRA6	stimulated by retinoic acid gene 6 homolog (mouse)	64220
10012668877	0.0767301	7.79e-04	3.840686	-0.46641	0.4967556			
10012681949	0.0767409	7.87e-04	3.836542	-0.47585	0.5453722			
10012676411	0.0767409	7.88e-04	-3.836214	-0.47659	-0.4220778	ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif, 3	9508
10012667013	0.0767409	7.89e-04	3.835446	-0.47834	0.47555	CD52	CD52 molecule	1043
10012671094	0.0768887	7.94e-04	3.83297	-0.48397	0.4151167	DNAJC7	DnaJ (Hsp40) homolog, subfamily C, member 7	7266
10012680270	0.0769868	8.00e-04	3.829906	-0.49094	0.3092056	RNASEH2B	ribonuclease H2, subunit B	79621
10012678116	0.0769868	8.05e-04	3.827726	-0.4959	0.5193722	PLCH2	phospholipase C, eta 2	9651
10012672148	0.0769868	8.06e-04	-3.827367	-0.49672	-0.2965667			
10012671244	0.0775773	8.18e-04	-3.821142	-0.51087	-0.31115	CDC25A	cell division cycle 25 homolog A (S. pombe)	993
10012679228	0.0775773	8.19e-04	-3.820965	-0.51128	-0.3675056	WDR3	WD repeat domain 3	10885
10012680754	0.0775773	8.32e-04	3.814656	-0.52562	0.3491	AHDC1	AT hook, DNA binding motif, containing 1	27245
10012677957	0.0775773	8.35e-04	-3.812939	-0.52952	-0.2414444	RRP15	ribosomal RNA processing 15 homolog (S. cerevisiae)	51018
10012685627	0.0775773	8.39e-04	3.8114	-0.53302	0.4205222	TNFRSF1B	tumor necrosis factor receptor superfamily, member 1B	7133
10012666361	0.0775773	8.39e-04	3.811068	-0.53378	0.5032389	RNF213	ring finger protein 213	57674
10012673669	0.0775773	8.40e-04	3.810781	-0.53443	0.4940333			
10012679016	0.0775773	8.42e-04	3.809597	-0.53712	0.3290722	GNB5	guanine nucleotide binding protein (G protein), beta 5	10681
10012672635	0.0775773	8.48e-04	3.80682	-0.54343	0.2697611	ARHGEF7	Rho guanine nucleotide exchange factor (GEF) 7	8874
10012669424	0.0775773	8.51e-04	-3.805494	-0.54644	-0.3070611	RECQL4	RecQ protein-like 4	9401
10012665352	0.0775773	8.60e-04	3.801563	-0.55537	0.4391444	PTEN	phosphatase and tensin homolog (mutated in multiple advanced cancers 1)	5728
