Source1,Source2,Shared_Targets_Count
RACGAP1,DSTYK,1
RACGAP1,ZBTB37,1
RACGAP1,A1CF,1
RACGAP1,FHDC1,1
RACGAP1,AAK1,1
RACGAP1,MAP3K2,1
RACGAP1,RBM12B,1
RACGAP1,HIP1,1
RACGAP1,CAPRIN2,1
RACGAP1,ELAVL2,1
RACGAP1,DPYSL2,1
RACGAP1,SLC7A11,1
RACGAP1,RNF115,1
RACGAP1,SLK,1
RACGAP1,PLEKHM1,1
RACGAP1,MLXIP,1
RACGAP1,FBXO21,1
RACGAP1,TNRC6B,1
RACGAP1,WSB1,1
RACGAP1,IRAK4,1
RACGAP1,GNB5,1
RACGAP1,TLR7,1
RACGAP1,ERGIC2,1
RACGAP1,WDR1,1
RACGAP1,HIF1AN,1
RACGAP1,FKBP14,1
RACGAP1,RAB42,1
RACGAP1,LDLR,1
RACGAP1,BTN3A2,1
RACGAP1,C18orf32,1
RACGAP1,DCTN5,1
RACGAP1,DNAL1,1
RACGAP1,BCL2L11,1
RACGAP1,CFL2,1
RACGAP1,BTF3L4,1
RACGAP1,RAB5B,1
RACGAP1,SLC4A7,1
RACGAP1,CDK6,1
RACGAP1,TTPAL,1
RACGAP1,GTF2H3,1
RACGAP1,ISCA2,1
RACGAP1,YOD1,1
RACGAP1,MIXL1,1
RACGAP1,PTGES3,1
RACGAP1,FBXO31,1
RACGAP1,MFSD2A,1
RACGAP1,ICA1L,1
RACGAP1,ENPP5,1
RACGAP1,CYCS,1
RACGAP1,UBFD1,1
RACGAP1,ENTPD7,1
RACGAP1,NRIP3,1
RACGAP1,ZNFX1,1
RACGAP1,GATAD1,1
RACGAP1,SLC30A1,1
RACGAP1,C17orf75,1
RACGAP1,ABCG8,1
RACGAP1,PANK3,1
RACGAP1,GPR157,1
RACGAP1,SLC35F5,1
RACGAP1,KLHL15,1
RACGAP1,DDHD1,1
RACGAP1,TRIM8,1
RACGAP1,SLCO5A1,1
RACGAP1,ZNF805,1
RACGAP1,SLC1A5,1
RACGAP1,TRAF3IP2,1
RACGAP1,ZBED1,1
RACGAP1,ZNF347,1
RACGAP1,SAMD8,1
RACGAP1,ARL1,1
RACGAP1,KCNK6,1
RACGAP1,SPTLC2,1
RACGAP1,VPS26A,1
RACGAP1,FEZ2,1
RACGAP1,HMGB3,1
RACGAP1,CHAF1A,1
RACGAP1,MTF1,1
RACGAP1,MXI1,1
RACGAP1,LASP1,1
RACGAP1,PVR,1
RACGAP1,NFAT5,1
RACGAP1,ZBTB6,1
RACGAP1,NUDT3,1
RACGAP1,GLO1,1
RACGAP1,ZBTB25,1
RACGAP1,BRCA1,1
RACGAP1,CBX5,1
RACGAP1,SF3B3,1
RACGAP1,WDR37,1
RACGAP1,OSTM1,1
RACGAP1,SPCS1,1
RACGAP1,E2F5,1
RACGAP1,HMGB1,1
RACGAP1,ITGA2,1
RACGAP1,JAK1,1
RACGAP1,MSH3,1
RACGAP1,PPP1R12B,1
RACGAP1,PPP6C,1
RACGAP1,RNASEH1,1
RACGAP1,CCL5,1
RACGAP1,E2F2,1
RACGAP1,EIF2S1,1
RACGAP1,KCNMB1,1
RACGAP1,BNIP2,1
RACGAP1,DUSP2,1
RACGAP1,PKNOX1,1
RACGAP1,WIPF2,1
RACGAP1,ANKRD13C,1
RACGAP1,MAPRE3,1
RACGAP1,MFN1,1
RACGAP1,KCND3,1
RACGAP1,ESR1,1
RACGAP1,ORAI2,1
RACGAP1,YIPF4,1
RACGAP1,GINS4,1
RACGAP1,PURB,1
RACGAP1,ZNF280B,1
RACGAP1,C15orf40,1
RACGAP1,CXorf38,1
RACGAP1,VTI1A,1
RACGAP1,ANKS4B,1
RACGAP1,RRN3,1
RACGAP1,ZYG11A,1
RACGAP1,NME6,1
RACGAP1,RUNX3,1
RACGAP1,RPS6KA5,1
RACGAP1,ALDH9A1,1
RACGAP1,REEP3,1
RACGAP1,AKTIP,1
RACGAP1,FBXO48,1
RACGAP1,COX19,1
RACGAP1,GPR155,1
RACGAP1,MUC17,1
RACGAP1,CRCP,1
VCL,SOCS5,1
VCL,OCRL,1
VCL,KPNA1,1
VCL,PAFAH1B2,1
VCL,CCL4,1
VCL,SNCG,1
VCL,CREG1,1
VCL,ARHGDIA,1
VCL,MAP4K2,1
VCL,RAPH1,1
VCL,MAFK,1
VCL,ENTPD6,1
VCL,APP,1
VCL,SH3BGRL2,1
VCL,KATNAL1,1
VCL,GNAT1,1
VCL,ZNF585B,1
VCL,YTHDC1,1
VCL,ZNF284,1
SOCS5,OCRL,1
SOCS5,KPNA1,1
SOCS5,PAFAH1B2,1
SOCS5,CCL4,1
SOCS5,SNCG,1
SOCS5,CREG1,1
SOCS5,ARHGDIA,1
SOCS5,MAP4K2,1
SOCS5,RAPH1,1
SOCS5,MAFK,1
SOCS5,ENTPD6,1
SOCS5,APP,1
SOCS5,SH3BGRL2,1
SOCS5,KATNAL1,2
SOCS5,GNAT1,1
SOCS5,ZNF585B,1
SOCS5,YTHDC1,1
SOCS5,ZNF284,1
SOCS5,MAPK9,1
SOCS5,DDI2,1
SOCS5,TCF4,1
SOCS5,ATP2B1,1
SOCS5,EFNB2,1
SOCS5,WDR89,1
SOCS5,ZNF264,1
SOCS5,ACBD5,1
SOCS5,GPRIN3,1
SOCS5,FMNL3,1
SOCS5,TRAPPC2,1
SOCS5,DCAF8,1
SOCS5,SH3GLB1,1
SOCS5,GNPTAB,1
SOCS5,F2RL3,1
SOCS5,VPS53,1
SOCS5,ITGB1,1
SOCS5,NHLRC3,1
SOCS5,SEC16A,1
SOCS5,QSOX1,1
SOCS5,CNKSR3,1
SOCS5,POFUT1,1
SOCS5,F2RL1,1
SOCS5,SERF1A,1
SOCS5,IQSEC1,1
SOCS5,RABGAP1L,1
SOCS5,WDR53,1
SOCS5,USP28,1
SOCS5,CAMTA1,1
SOCS5,SAMD12,1
SOCS5,KLRD1,1
SOCS5,KIF6,1
SOCS5,PSD3,1
SOCS5,REST,1
SOCS5,MFSD8,1
SOCS5,SLC12A6,1
SOCS5,RGMB,1
SOCS5,SOCS7,1
SOCS5,OCIAD1,1
SOCS5,AGFG2,1
SOCS5,TMEM67,1
SOCS5,INPP5F,1
SOCS5,WAC,1
SOCS5,WEE1,1
SOCS5,PAFAH1B1,1
SOCS5,GRK7,1
SOCS5,NR2C2,1
SOCS5,GAB1,1
SOCS5,DUSP18,1
SOCS5,ABHD2,1
SOCS5,N4BP1,1
SOCS5,MTMR3,1
SOCS5,ZDHHC20,1
SOCS5,PGM2L1,1
SOCS5,NCOA3,1
SOCS5,UBXN2A,1
SOCS5,PRNP,1
SOCS5,BTN3A1,1
SOCS5,ABHD15,1
SOCS5,STAC2,1
SOCS5,POLQ,1
SOCS5,DSTYK,1
SOCS5,ZBTB37,1
SOCS5,A1CF,1
SOCS5,FHDC1,1
SOCS5,AAK1,1
SOCS5,MAP3K2,1
SOCS5,RBM12B,1
SOCS5,HIP1,1
SOCS5,CAPRIN2,1
SOCS5,ELAVL2,1
SOCS5,DPYSL2,1
SOCS5,SLC7A11,1
SOCS5,RNF115,1
SOCS5,SLK,1
SOCS5,PLEKHM1,1
SOCS5,MLXIP,1
SOCS5,FBXO21,1
SOCS5,TNRC6B,1
SOCS5,WSB1,1
SOCS5,IRAK4,1
SOCS5,GNB5,1
SOCS5,TLR7,1
SOCS5,ERGIC2,1
SOCS5,WDR1,1
SOCS5,HIF1AN,1
SOCS5,FKBP14,1
SOCS5,RAB42,1
SOCS5,LDLR,1
SOCS5,BTN3A2,1
SOCS5,C18orf32,1
SOCS5,DCTN5,1
SOCS5,DNAL1,1
SOCS5,BCL2L11,1
SOCS5,CFL2,1
SOCS5,BTF3L4,1
SOCS5,RAB5B,1
SOCS5,SLC4A7,1
SOCS5,CDK6,1
SOCS5,TTPAL,1
SOCS5,GTF2H3,1
SOCS5,ISCA2,1
SOCS5,YOD1,1
SOCS5,MIXL1,1
SOCS5,PTGES3,1
SOCS5,FBXO31,1
SOCS5,MFSD2A,1
SOCS5,ICA1L,1
SOCS5,ENPP5,1
SOCS5,CYCS,1
SOCS5,UBFD1,1
SOCS5,ENTPD7,1
SOCS5,NRIP3,1
SOCS5,ZNFX1,1
SOCS5,GATAD1,1
SOCS5,SLC30A1,1
SOCS5,C17orf75,1
SOCS5,ABCG8,1
SOCS5,PANK3,1
SOCS5,GPR157,1
SOCS5,SLC35F5,1
SOCS5,KLHL15,1
SOCS5,DDHD1,1
SOCS5,TRIM8,1
SOCS5,SLCO5A1,1
SOCS5,ZNF805,1
SOCS5,SLC1A5,1
SOCS5,TRAF3IP2,1
SOCS5,ZBED1,1
SOCS5,ZNF347,1
SOCS5,SAMD8,1
SOCS5,ARL1,1
SOCS5,KCNK6,1
SOCS5,SPTLC2,1
SOCS5,VPS26A,1
SOCS5,FEZ2,1
SOCS5,HMGB3,1
SOCS5,CHAF1A,1
SOCS5,MTF1,1
SOCS5,MXI1,1
SOCS5,LASP1,1
SOCS5,PVR,1
SOCS5,NFAT5,1
SOCS5,ZBTB6,1
SOCS5,NUDT3,1
SOCS5,GLO1,1
SOCS5,ZBTB25,1
SOCS5,BRCA1,1
SOCS5,CBX5,1
SOCS5,SF3B3,1
SOCS5,WDR37,1
SOCS5,OSTM1,1
SOCS5,SPCS1,1
SOCS5,E2F5,1
SOCS5,HMGB1,1
SOCS5,ITGA2,1
SOCS5,JAK1,1
SOCS5,MSH3,1
SOCS5,PPP1R12B,1
SOCS5,PPP6C,1
SOCS5,RNASEH1,1
SOCS5,CCL5,1
SOCS5,E2F2,1
SOCS5,EIF2S1,1
SOCS5,KCNMB1,1
SOCS5,BNIP2,1
SOCS5,DUSP2,1
SOCS5,PKNOX1,1
SOCS5,WIPF2,1
SOCS5,ANKRD13C,1
SOCS5,MAPRE3,1
SOCS5,MFN1,1
SOCS5,KCND3,1
SOCS5,ESR1,1
SOCS5,ORAI2,1
SOCS5,YIPF4,1
SOCS5,GINS4,1
SOCS5,PURB,1
SOCS5,ZNF280B,1
SOCS5,C15orf40,1
SOCS5,CXorf38,1
SOCS5,VTI1A,1
SOCS5,ANKS4B,1
SOCS5,RRN3,1
SOCS5,ZYG11A,1
SOCS5,NME6,1
SOCS5,RUNX3,1
SOCS5,RPS6KA5,1
SOCS5,ALDH9A1,1
SOCS5,REEP3,1
SOCS5,AKTIP,1
SOCS5,FBXO48,1
SOCS5,COX19,1
SOCS5,GPR155,1
SOCS5,MUC17,1
SOCS5,CRCP,1
OCRL,KPNA1,1
OCRL,PAFAH1B2,1
OCRL,CCL4,1
OCRL,SNCG,1
OCRL,CREG1,1
OCRL,ARHGDIA,1
OCRL,MAP4K2,1
OCRL,RAPH1,1
OCRL,MAFK,1
OCRL,ENTPD6,1
OCRL,APP,1
OCRL,SH3BGRL2,1
OCRL,KATNAL1,1
OCRL,GNAT1,1
OCRL,ZNF585B,1
OCRL,YTHDC1,1
OCRL,ZNF284,1
KPNA1,PAFAH1B2,1
KPNA1,CCL4,1
KPNA1,SNCG,1
KPNA1,CREG1,1
KPNA1,ARHGDIA,1
KPNA1,MAP4K2,1
KPNA1,RAPH1,1
KPNA1,MAFK,1
KPNA1,ENTPD6,1
KPNA1,APP,1
KPNA1,SH3BGRL2,1
KPNA1,KATNAL1,1
KPNA1,GNAT1,1
KPNA1,ZNF585B,1
KPNA1,YTHDC1,1
KPNA1,ZNF284,1
PAFAH1B2,CCL4,1
PAFAH1B2,SNCG,1
PAFAH1B2,CREG1,1
PAFAH1B2,ARHGDIA,1
PAFAH1B2,MAP4K2,1
PAFAH1B2,RAPH1,1
PAFAH1B2,MAFK,1
PAFAH1B2,ENTPD6,1
PAFAH1B2,APP,1
PAFAH1B2,SH3BGRL2,1
PAFAH1B2,KATNAL1,1
PAFAH1B2,GNAT1,1
PAFAH1B2,ZNF585B,1
PAFAH1B2,YTHDC1,1
PAFAH1B2,ZNF284,1
CCL4,SNCG,1
CCL4,CREG1,1
CCL4,ARHGDIA,1
CCL4,MAP4K2,1
CCL4,RAPH1,1
CCL4,MAFK,1
CCL4,ENTPD6,1
CCL4,APP,1
CCL4,SH3BGRL2,1
CCL4,KATNAL1,1
CCL4,GNAT1,1
CCL4,ZNF585B,1
CCL4,YTHDC1,1
CCL4,ZNF284,1
SNCG,CREG1,1
SNCG,ARHGDIA,1
SNCG,MAP4K2,1
SNCG,RAPH1,1
SNCG,MAFK,1
SNCG,ENTPD6,1
SNCG,APP,1
SNCG,SH3BGRL2,1
SNCG,KATNAL1,1
SNCG,GNAT1,1
SNCG,ZNF585B,1
SNCG,YTHDC1,1
SNCG,ZNF284,1
CREG1,ARHGDIA,1
CREG1,MAP4K2,1
CREG1,RAPH1,1
CREG1,MAFK,1
CREG1,ENTPD6,1
CREG1,APP,1
CREG1,SH3BGRL2,1
CREG1,KATNAL1,1
CREG1,GNAT1,1
CREG1,ZNF585B,1
CREG1,YTHDC1,1
CREG1,ZNF284,1
ARHGDIA,MAP4K2,1
ARHGDIA,RAPH1,1
ARHGDIA,MAFK,1
ARHGDIA,ENTPD6,1
ARHGDIA,APP,1
ARHGDIA,SH3BGRL2,1
ARHGDIA,KATNAL1,1
ARHGDIA,GNAT1,1
ARHGDIA,ZNF585B,1
ARHGDIA,YTHDC1,1
ARHGDIA,ZNF284,1
MAP4K2,RAPH1,1
MAP4K2,MAFK,1
MAP4K2,ENTPD6,1
MAP4K2,APP,1
MAP4K2,SH3BGRL2,1
MAP4K2,KATNAL1,1
MAP4K2,GNAT1,1
MAP4K2,ZNF585B,1
MAP4K2,YTHDC1,1
MAP4K2,ZNF284,1
RAPH1,MAFK,1
RAPH1,ENTPD6,1
RAPH1,APP,1
RAPH1,SH3BGRL2,1
RAPH1,KATNAL1,1
RAPH1,GNAT1,1
RAPH1,ZNF585B,1
RAPH1,YTHDC1,1
RAPH1,ZNF284,1
MAFK,ENTPD6,1
MAFK,APP,1
MAFK,SH3BGRL2,1
MAFK,KATNAL1,1
MAFK,GNAT1,1
MAFK,ZNF585B,1
MAFK,YTHDC1,1
MAFK,ZNF284,1
ENTPD6,APP,1
ENTPD6,SH3BGRL2,1
ENTPD6,KATNAL1,1
ENTPD6,GNAT1,1
ENTPD6,ZNF585B,1
ENTPD6,YTHDC1,1
ENTPD6,ZNF284,1
APP,SH3BGRL2,1
APP,KATNAL1,1
APP,GNAT1,1
APP,ZNF585B,1
APP,YTHDC1,1
APP,ZNF284,1
APP,ZBTB37,1
APP,FBXO21,1
APP,CDK6,1
APP,PANK3,1
APP,ZNF805,1
APP,SF3B3,1
APP,EIF2S1,1
APP,ESR1,1
APP,TRPS1,1
APP,ZNF652,1
APP,SLC19A3,1
APP,CABYR,1
APP,UBN2,1
APP,AKT3,1
APP,GPR107,1
APP,KPNA6,1
APP,HNRNPD,1
APP,ABLIM1,1
APP,TCEAL1,1
APP,TRAT1,1
APP,LGALS3BP,1
APP,GNAI3,1
APP,TOP3A,1
APP,ZNF131,1
APP,TRMT5,1
APP,ABCG2,1
APP,TMCC1,1
APP,GRB10,1
APP,SPTBN2,1
APP,SMAD5,1
APP,PPP2R2A,1
APP,SMARCA4,1
APP,MGAT4B,1
APP,OSBPL10,1
APP,UBR7,1
APP,ZNF714,1
APP,EIF3I,1
APP,ZFYVE16,1
APP,LUC7L2,1
APP,TRIM44,1
APP,PGPEP1,1
APP,WDR6,1
APP,NLE1,1
APP,DDX21,1
APP,MDM2,1
APP,SLC35A2,1
APP,TLE3,1
APP,SERTAD4,1
APP,STOX2,1
APP,NFS1,1
APP,RECK,1
APP,PELI2,1
APP,CSNK1G1,1
APP,HIPK2,1
APP,PHACTR4,1
APP,DOCK5,1
APP,FBXL18,1
APP,ZNF772,1
APP,COG5,1
APP,KIF3B,1
APP,SART1,1
APP,SS18,1
APP,DCAF7,1
APP,CAPRIN1,1
APP,POLE,1
APP,RNPS1,1
APP,QKI,1
APP,CPSF6,1
APP,FICD,1
APP,VCP,1
APP,LRP10,1
APP,ZNF770,1
APP,MGMT,1
APP,PBX2,1
APP,RBMS2,1
APP,SORT1,1
APP,SDHA,1
APP,ZW10,1
APP,PIWIL1,1
APP,BBC3,1
APP,TOM1,1
APP,FYTTD1,1
APP,CBX2,1
APP,C18orf25,1
APP,CDKL5,1
APP,UBIAD1,1
APP,TIMM50,1
APP,RNF215,1
APP,TP53BP2,1
SH3BGRL2,KATNAL1,1
SH3BGRL2,GNAT1,1
SH3BGRL2,ZNF585B,1
SH3BGRL2,YTHDC1,1
SH3BGRL2,ZNF284,1
KATNAL1,GNAT1,1
KATNAL1,ZNF585B,1
KATNAL1,YTHDC1,1
KATNAL1,ZNF284,1
KATNAL1,MAPK9,1
KATNAL1,DDI2,1
KATNAL1,TCF4,1
KATNAL1,ATP2B1,1
KATNAL1,EFNB2,1
KATNAL1,WDR89,1
KATNAL1,ZNF264,1
KATNAL1,ACBD5,1
KATNAL1,GPRIN3,1
KATNAL1,FMNL3,1
KATNAL1,TRAPPC2,1
KATNAL1,DCAF8,1
KATNAL1,SH3GLB1,1
KATNAL1,GNPTAB,1
KATNAL1,F2RL3,1
KATNAL1,VPS53,1
KATNAL1,ITGB1,1
KATNAL1,NHLRC3,1
KATNAL1,SEC16A,1
KATNAL1,QSOX1,1
KATNAL1,CNKSR3,1
KATNAL1,POFUT1,1
KATNAL1,F2RL1,1
KATNAL1,SERF1A,1
KATNAL1,IQSEC1,1
KATNAL1,RABGAP1L,1
KATNAL1,WDR53,1
KATNAL1,USP28,1
KATNAL1,CAMTA1,1
KATNAL1,SAMD12,1
KATNAL1,KLRD1,1
KATNAL1,KIF6,1
KATNAL1,PSD3,1
KATNAL1,REST,1
KATNAL1,MFSD8,1
KATNAL1,SLC12A6,1
KATNAL1,RGMB,1
KATNAL1,SOCS7,1
KATNAL1,OCIAD1,1
KATNAL1,AGFG2,1
KATNAL1,TMEM67,1
KATNAL1,INPP5F,1
KATNAL1,WAC,1
KATNAL1,WEE1,1
KATNAL1,PAFAH1B1,1
KATNAL1,GRK7,1
KATNAL1,NR2C2,1
KATNAL1,GAB1,1
KATNAL1,DUSP18,1
KATNAL1,ABHD2,1
KATNAL1,N4BP1,1
KATNAL1,MTMR3,1
KATNAL1,ZDHHC20,1
KATNAL1,PGM2L1,1
KATNAL1,NCOA3,1
KATNAL1,UBXN2A,1
KATNAL1,PRNP,1
KATNAL1,BTN3A1,1
KATNAL1,ABHD15,1
KATNAL1,STAC2,1
KATNAL1,POLQ,1
KATNAL1,DSTYK,1
KATNAL1,ZBTB37,1
KATNAL1,A1CF,1
KATNAL1,FHDC1,1
KATNAL1,AAK1,1
KATNAL1,MAP3K2,1
KATNAL1,RBM12B,1
KATNAL1,HIP1,1
KATNAL1,CAPRIN2,1
KATNAL1,ELAVL2,1
KATNAL1,DPYSL2,1
KATNAL1,SLC7A11,1
KATNAL1,RNF115,1
KATNAL1,SLK,1
KATNAL1,PLEKHM1,1
KATNAL1,MLXIP,1
KATNAL1,FBXO21,1
KATNAL1,TNRC6B,1
KATNAL1,WSB1,1
KATNAL1,IRAK4,1
KATNAL1,GNB5,1
KATNAL1,TLR7,1
KATNAL1,ERGIC2,1
KATNAL1,WDR1,1
KATNAL1,HIF1AN,1
KATNAL1,FKBP14,1
KATNAL1,RAB42,1
KATNAL1,LDLR,1
KATNAL1,BTN3A2,1
KATNAL1,C18orf32,1
KATNAL1,DCTN5,1
KATNAL1,DNAL1,1
KATNAL1,BCL2L11,1
KATNAL1,CFL2,1
KATNAL1,BTF3L4,1
KATNAL1,RAB5B,1
KATNAL1,SLC4A7,1
KATNAL1,CDK6,1
KATNAL1,TTPAL,1
KATNAL1,GTF2H3,1
KATNAL1,ISCA2,1
KATNAL1,YOD1,1
KATNAL1,MIXL1,1
KATNAL1,PTGES3,1
KATNAL1,FBXO31,1
KATNAL1,MFSD2A,1
KATNAL1,ICA1L,1
KATNAL1,ENPP5,1
KATNAL1,CYCS,1
KATNAL1,UBFD1,1
KATNAL1,ENTPD7,1
KATNAL1,NRIP3,1
KATNAL1,ZNFX1,1
KATNAL1,GATAD1,1
KATNAL1,SLC30A1,1
KATNAL1,C17orf75,1
KATNAL1,ABCG8,1
KATNAL1,PANK3,1
KATNAL1,GPR157,1
KATNAL1,SLC35F5,1
KATNAL1,KLHL15,1
KATNAL1,DDHD1,1
KATNAL1,TRIM8,1
KATNAL1,SLCO5A1,1
KATNAL1,ZNF805,1
KATNAL1,SLC1A5,1
KATNAL1,TRAF3IP2,1
KATNAL1,ZBED1,1
KATNAL1,ZNF347,1
KATNAL1,SAMD8,1
KATNAL1,ARL1,1
KATNAL1,KCNK6,1
KATNAL1,SPTLC2,1
KATNAL1,VPS26A,1
KATNAL1,FEZ2,1
KATNAL1,HMGB3,1
KATNAL1,CHAF1A,1
KATNAL1,MTF1,1
KATNAL1,MXI1,1
KATNAL1,LASP1,1
KATNAL1,PVR,1
KATNAL1,NFAT5,1
KATNAL1,ZBTB6,1
KATNAL1,NUDT3,1
KATNAL1,GLO1,1
KATNAL1,ZBTB25,1
KATNAL1,BRCA1,1
KATNAL1,CBX5,1
KATNAL1,SF3B3,1
KATNAL1,WDR37,1
KATNAL1,OSTM1,1
KATNAL1,SPCS1,1
KATNAL1,E2F5,1
KATNAL1,HMGB1,1
KATNAL1,ITGA2,1
KATNAL1,JAK1,1
KATNAL1,MSH3,1
KATNAL1,PPP1R12B,1
KATNAL1,PPP6C,1
KATNAL1,RNASEH1,1
KATNAL1,CCL5,1
KATNAL1,E2F2,1
KATNAL1,EIF2S1,1
KATNAL1,KCNMB1,1
KATNAL1,BNIP2,1
KATNAL1,DUSP2,1
KATNAL1,PKNOX1,1
KATNAL1,WIPF2,1
KATNAL1,ANKRD13C,1
KATNAL1,MAPRE3,1
KATNAL1,MFN1,1
KATNAL1,KCND3,1
KATNAL1,ESR1,1
KATNAL1,ORAI2,1
KATNAL1,YIPF4,1
KATNAL1,GINS4,1
KATNAL1,PURB,1
KATNAL1,ZNF280B,1
KATNAL1,C15orf40,1
KATNAL1,CXorf38,1
KATNAL1,VTI1A,1
KATNAL1,ANKS4B,1
KATNAL1,RRN3,1
KATNAL1,ZYG11A,1
KATNAL1,NME6,1
KATNAL1,RUNX3,1
KATNAL1,RPS6KA5,1
KATNAL1,ALDH9A1,1
KATNAL1,REEP3,1
KATNAL1,AKTIP,1
KATNAL1,FBXO48,1
KATNAL1,COX19,1
KATNAL1,GPR155,1
KATNAL1,MUC17,1
KATNAL1,CRCP,1
GNAT1,ZNF585B,1
GNAT1,YTHDC1,1
GNAT1,ZNF284,1
ZNF585B,YTHDC1,1
ZNF585B,ZNF284,1
YTHDC1,ZNF284,1
TSPAN3,LIN54,2
TSPAN3,CCNL1,2
TSPAN3,FOXA2,1
TSPAN3,TFAM,1
TSPAN3,MET,2
TSPAN3,MAPK9,1
TSPAN3,HGF,1
TSPAN3,PAK4,2
LIN54,CCNL1,2
LIN54,FOXA2,1
LIN54,TFAM,1
LIN54,MET,2
LIN54,MAPK9,1
LIN54,HGF,1
LIN54,PAK4,2
CCNL1,FOXA2,1
CCNL1,TFAM,2
CCNL1,MET,2
CCNL1,MAPK9,1
CCNL1,HGF,1
CCNL1,PAK4,2
CCNL1,ZNF394,1
CCNL1,JAG1,1
CCNL1,CSGALNACT1,1
CCNL1,EXTL3,1
CCNL1,KIT,1
CCNL1,OXSR1,1
CCNL1,HES1,1
CCNL1,POLA2,1
CCNL1,PDE11A,1
CCNL1,ZNF846,1
CCNL1,CHCHD4,1
CCNL1,DDI2,1
CCNL1,ZNF584,1
CCNL1,SLC26A2,1
CCNL1,PODXL,2
CCNL1,CD44,1
CCNL1,POU2F1,1
CCNL1,G3BP2,1
CCNL1,EFNB1,1
CCNL1,CAMTA1,1
CCNL1,C18orf32,1
CCNL1,CDK6,1
CCNL1,YOD1,1
CCNL1,CYCS,1
CCNL1,BRCA1,1
CCNL1,SF3B3,1
CCNL1,E2F5,1
CCNL1,HMGB1,1
CCNL1,BNIP2,1
CCNL1,REEP3,1
CCNL1,DDAH1,1
CCNL1,SUGT1,1
CCNL1,SIRT1,1
CCNL1,PEG10,1
CCNL1,CAPRIN1,1
CCNL1,PPARA,1
CCNL1,UBXN2B,1
CCNL1,VAV3,1
CCNL1,HDLBP,1
CCNL1,GNPDA1,1
CCNL1,PLA2G2D,1
CCNL1,CDC23,1
CCNL1,NLRC5,1
CCNL1,CPT2,1
CCNL1,ADARB1,1
CCNL1,CFLAR,1
CCNL1,GAPVD1,1
CCNL1,OPA1,1
CCNL1,CD40,1
CCNL1,ERLIN2,1
CCNL1,SYNGR2,1
CCNL1,AXIN2,1
CCNL1,CLTB,1
CCNL1,NUP98,1
CCNL1,ITGA6,1
CCNL1,TPM1,1
CCNL1,LARP1,1
CCNL1,CDON,1
CCNL1,ANKS1A,1
CCNL1,CASP6,1
CCNL1,CDC25C,1
CCNL1,KCNH1,1
CCNL1,MKLN1,1
CCNL1,AKT1,1
CCNL1,ADNP,1
CCNL1,RBM12,1
CCNL1,FUT8,1
CCNL1,SPTBN1,1
CCNL1,APAF1,1
CCNL1,SYNE2,1
CCNL1,BIRC3,1
CCNL1,ZDHHC16,1
CCNL1,DIABLO,1
CCNL1,NDRG1,1
CCNL1,TRAF3,1
CCNL1,IRGQ,1
CCNL1,EXT2,1
CCNL1,MTAP,1
CCNL1,TMOD2,1
CCNL1,BCLAF1,1
CCNL1,RNF40,1
CCNL1,MTMR9,1
CCNL1,GIGYF2,1
CCNL1,GDE1,1
CCNL1,FIGN,1
CCNL1,POLR3E,1
CCNL1,TGIF2,1
CCNL1,CASP10,1
CCNL1,KIF2A,1
CCNL1,FAM104A,1
CCNL1,NUCKS1,1
CCNL1,ACSL4,1
CCNL1,WDR77,1
CCNL1,MAP4,1
CCNL1,PLIN3,1
CCNL1,RRM2,1
CCNL1,LEF1,1
CCNL1,XIAP,1
CCNL1,GYG1,1
CCNL1,FOSL1,1
CCNL1,UST,1
CCNL1,CCT3,1
CCNL1,PDGFRA,1
CCNL1,RRAS,1
CCNL1,ERLIN1,1
CCNL1,SNTB2,1
CCNL1,RAB3GAP2,1
CCNL1,AKR1B1,1
CCNL1,GATA4,1
CCNL1,CXCL9,1
CCNL1,CCL22,1
CCNL1,PDXK,1
CCNL1,PEA15,1
CCNL1,HRK,1
CCNL1,TNFRSF10A,1
CCNL1,BCL10,1
CCNL1,CDKN1B,1
CCNL1,PKP2,1
CCNL1,STX1A,1
CCNL1,TSN,1
CCNL1,TOMM40,1
CCNL1,RBCK1,1
CCNL1,EDEM3,1
CCNL1,ZSWIM7,1
CCNL1,RNF169,1
CCNL1,BCL2A1,1
CCNL1,AIFM1,1
CCNL1,ALS2,1
CCNL1,LLPH,1
CCNL1,MBD6,1
CCNL1,FKBP1B,1
CCNL1,TPCN2,1
CCNL1,GDF5,1
CCNL1,MOV10,1
CCNL1,CD70,1
CCNL1,TNF,1
CCNL1,POLR2A,1
CCNL1,RPL37,1
CCNL1,BIRC5,1
CCNL1,TGFBR2,1
FOXA2,TFAM,1
FOXA2,MET,1
FOXA2,MAPK9,1
FOXA2,HGF,1
FOXA2,PAK4,1
TFAM,MET,1
TFAM,MAPK9,1
TFAM,HGF,1
TFAM,PAK4,1
TFAM,PODXL,1
TFAM,CD44,1
TFAM,POU2F1,1
TFAM,G3BP2,1
TFAM,EFNB1,1
TFAM,CAMTA1,1
TFAM,C18orf32,1
TFAM,CDK6,1
TFAM,YOD1,1
TFAM,CYCS,1
TFAM,BRCA1,1
TFAM,SF3B3,1
TFAM,E2F5,1
TFAM,HMGB1,1
TFAM,BNIP2,1
TFAM,REEP3,1
TFAM,DDAH1,1
TFAM,SUGT1,1
TFAM,SIRT1,1
TFAM,PEG10,1
TFAM,CAPRIN1,1
