MeSH Symptom Term	MeSH Disease Term	PubMed occurrence	TFIDF score
Sensation Disorders	Muscle Spasticity	2	0.6866438085432793
Sensation Disorders	Muscle Weakness	24	8.239725702519351
Sensation Disorders	Myositis, Inclusion Body	1	0.34332190427163967
Sensation Disorders	Polymyositis	1	0.34332190427163967
Sensation Disorders	Polymyalgia Rheumatica	1	0.34332190427163967
Sensation Disorders	Tenosynovitis	1	0.34332190427163967
Sensation Disorders	Holoprosencephaly	1	0.34332190427163967
Sensation Disorders	Limb Deformities, Congenital	2	0.6866438085432793
Sensation Disorders	Gastrointestinal Diseases	2	0.6866438085432793
Sensation Disorders	Deglutition Disorders	18	6.179794276889514
Sensation Disorders	Esophageal Achalasia	1	0.34332190427163967
Sensation Disorders	Gastroesophageal Reflux	7	2.4032533299014776
Sensation Disorders	Colitis	1	0.34332190427163967
Sensation Disorders	Gastritis	1	0.34332190427163967
Sensation Disorders	Proctitis	1	0.34332190427163967
Sensation Disorders	Colonic Diseases, Functional	11	3.776540946988036
Sensation Disorders	Irritable Bowel Syndrome	4	1.3732876170865587
Sensation Disorders	Intestinal Pseudo-Obstruction	1	0.34332190427163967
Sensation Disorders	Celiac Disease	2	0.6866438085432793
Sensation Disorders	Rectal Diseases	2	0.6866438085432793
Sensation Disorders	Anus Diseases	2	0.6866438085432793
Sensation Disorders	Fecal Incontinence	8	2.7465752341731173
Sensation Disorders	Gastric Dilatation	1	0.34332190427163967
Sensation Disorders	Stomach Volvulus	1	0.34332190427163967
Sensation Disorders	Hepatitis	1	0.34332190427163967
Sensation Disorders	Hepatitis, Chronic	1	0.34332190427163967
Sensation Disorders	Liver Cirrhosis	2	0.6866438085432793
Sensation Disorders	Mouth Diseases	10	3.433219042716397
Sensation Disorders	Behcet Syndrome	2	0.6866438085432793
Sensation Disorders	Burning Mouth Syndrome	1	0.34332190427163967
Sensation Disorders	Facial Paralysis	5	1.7166095213581984
Sensation Disorders	Lichen Planus, Oral	1	0.34332190427163967
Sensation Disorders	Lip Diseases	2	0.6866438085432793
Sensation Disorders	Tongue Diseases	5	1.7166095213581984
Sensation Disorders	Glossalgia	1	0.34332190427163967
Sensation Disorders	Pharyngeal Diseases	2	0.6866438085432793
Sensation Disorders	Tooth, Supernumerary	1	0.34332190427163967
Sensation Disorders	Tooth Diseases	3	1.0299657128149189
Sensation Disorders	Dentin Sensitivity	1	0.34332190427163967
Sensation Disorders	Toothache	4	1.3732876170865587
Sensation Disorders	Asthma	1	0.34332190427163967
Sensation Disorders	Bronchial Hyperreactivity	1	0.34332190427163967
Sensation Disorders	Laryngeal Diseases	2	0.6866438085432793
Sensation Disorders	Vocal Cord Paralysis	2	0.6866438085432793
Sensation Disorders	Persistent Fetal Circulation Syndrome	1	0.34332190427163967
Sensation Disorders	Lung Diseases, Interstitial	1	0.34332190427163967
Sensation Disorders	Sarcoidosis, Pulmonary	1	0.34332190427163967
Sensation Disorders	Pulmonary Disease, Chronic Obstructive	1	0.34332190427163967
Sensation Disorders	Pneumonia, Aspiration	2	0.6866438085432793
Sensation Disorders	Pulmonary Edema	1	0.34332190427163967
Sensation Disorders	Nose Diseases	2	0.6866438085432793
Sensation Disorders	Maxillary Sinusitis	1	0.34332190427163967
Sensation Disorders	Rhinitis, Allergic, Perennial	1	0.34332190427163967
Sensation Disorders	Rhinitis, Allergic, Seasonal	1	0.34332190427163967
Sensation Disorders	Sleep Apnea Syndromes	1	0.34332190427163967
Sensation Disorders	Sleep Apnea, Obstructive	5	1.7166095213581984
Sensation Disorders	Cough	2	0.6866438085432793
Sensation Disorders	Dyspnea	2	0.6866438085432793
Sensation Disorders	Hyperventilation	1	0.34332190427163967
Sensation Disorders	Mediastinal Emphysema	1	0.34332190427163967
Sensation Disorders	Ear Diseases	4	1.3732876170865587
Sensation Disorders	Cholesteatoma, Middle Ear	1	0.34332190427163967
Sensation Disorders	Ear Deformities, Acquired	1	0.34332190427163967
Sensation Disorders	Hearing Disorders	9	3.089897138444757
Sensation Disorders	Hearing Loss	2	0.6866438085432793
Sensation Disorders	Deafness	5	1.7166095213581984
Sensation Disorders	Hearing Loss, Bilateral	2	0.6866438085432793
Sensation Disorders	Hearing Loss, Conductive	2	0.6866438085432793
Sensation Disorders	Hearing Loss, Sensorineural	11	3.776540946988036
Sensation Disorders	Hearing Loss, Central	1	0.34332190427163967
Sensation Disorders	Hearing Loss, Noise-Induced	1	0.34332190427163967
Sensation Disorders	Presbycusis	1	0.34332190427163967
Sensation Disorders	Hearing Loss, Sudden	5	1.7166095213581984
Sensation Disorders	Hearing Loss, Unilateral	1	0.34332190427163967
Sensation Disorders	Hyperacusis	1	0.34332190427163967
Sensation Disorders	Tinnitus	4	1.3732876170865587
Sensation Disorders	Labyrinth Diseases	5	1.7166095213581984
Sensation Disorders	Endolymphatic Hydrops	1	0.34332190427163967
Sensation Disorders	Meniere Disease	5	1.7166095213581984
Sensation Disorders	Vestibular Diseases	41	14.076198075137226
Sensation Disorders	Vertigo	24	8.239725702519351
Sensation Disorders	Otitis Media with Effusion	2	0.6866438085432793
Sensation Disorders	Vestibulocochlear Nerve Diseases	1	0.34332190427163967
Sensation Disorders	Autoimmune Diseases of the Nervous System	3	1.0299657128149189
Sensation Disorders	Demyelinating Autoimmune Diseases, CNS	1	0.34332190427163967
Sensation Disorders	Diffuse Cerebral Sclerosis of Schilder	1	0.34332190427163967
Sensation Disorders	Encephalomyelitis, Acute Disseminated	1	0.34332190427163967
Sensation Disorders	Multiple Sclerosis	41	14.076198075137226
Sensation Disorders	Multiple Sclerosis, Chronic Progressive	3	1.0299657128149189
Sensation Disorders	Multiple Sclerosis, Relapsing-Remitting	2	0.6866438085432793
Sensation Disorders	Neuromyelitis Optica	1	0.34332190427163967
Sensation Disorders	Polyradiculoneuropathy	8	2.7465752341731173
Sensation Disorders	Guillain-Barre Syndrome	16	5.493150468346235
Sensation Disorders	Hereditary Sensory and Autonomic Neuropathies	3	1.0299657128149189
Sensation Disorders	Polyradiculoneuropathy, Chronic Inflammatory Demyelinating	10	3.433219042716397
Sensation Disorders	Uveomeningoencephalitic Syndrome	1	0.34332190427163967
Sensation Disorders	Vasculitis, Central Nervous System	1	0.34332190427163967
Sensation Disorders	Giant Cell Arteritis	2	0.6866438085432793
Sensation Disorders	Autonomic Nervous System Diseases	28	9.61301331960591
Sensation Disorders	Adie Syndrome	1	0.34332190427163967
Sensation Disorders	Complex Regional Pain Syndromes	3	1.0299657128149189
Sensation Disorders	Reflex Sympathetic Dystrophy	3	1.0299657128149189
Sensation Disorders	Horner Syndrome	1	0.34332190427163967
Sensation Disorders	Multiple System Atrophy	1	0.34332190427163967
Sensation Disorders	Hypotension, Orthostatic	1	0.34332190427163967
Sensation Disorders	Central Nervous System Diseases	10	3.433219042716397
Sensation Disorders	Brain Diseases	21	7.209759989704433
Sensation Disorders	Amblyopia	2	0.6866438085432793
Sensation Disorders	Basal Ganglia Diseases	2	0.6866438085432793
Sensation Disorders	Dystonia Musculorum Deformans	1	0.34332190427163967
Sensation Disorders	Huntington Disease	1	0.34332190427163967
Sensation Disorders	Meige Syndrome	1	0.34332190427163967
Sensation Disorders	Parkinsonian Disorders	4	1.3732876170865587
Sensation Disorders	Parkinson Disease	52	17.852739022125263
Sensation Disorders	Parkinson Disease, Secondary	1	0.34332190427163967
Sensation Disorders	Tourette Syndrome	4	1.3732876170865587
Sensation Disorders	Brain Damage, Chronic	3	1.0299657128149189
Sensation Disorders	Brain Injury, Chronic	1	0.34332190427163967
Sensation Disorders	Cerebral Palsy	15	5.149828564074595
Sensation Disorders	Fabry Disease	2	0.6866438085432793
Sensation Disorders	Gangliosidoses	1	0.34332190427163967
Sensation Disorders	Sandhoff Disease	1	0.34332190427163967
Sensation Disorders	Myelinolysis, Central Pontine	2	0.6866438085432793
Sensation Disorders	Brain Edema	5	1.7166095213581984
Sensation Disorders	Brain Injuries	20	6.866438085432794
Sensation Disorders	Brain Concussion	5	1.7166095213581984
Sensation Disorders	Post-Concussion Syndrome	1	0.34332190427163967
Sensation Disorders	Cerebellar Diseases	9	3.089897138444757
Sensation Disorders	Cerebellar Ataxia	8	2.7465752341731173
Sensation Disorders	Spinocerebellar Ataxias	2	0.6866438085432793
Sensation Disorders	Spinocerebellar Degenerations	3	1.0299657128149189
Sensation Disorders	Friedreich Ataxia	2	0.6866438085432793
Sensation Disorders	Cerebrovascular Disorders	26	8.926369511062632
Sensation Disorders	Brain Ischemia	15	5.149828564074595
Sensation Disorders	Brain Infarction	7	2.4032533299014776
Sensation Disorders	Brain Stem Infarctions	5	1.7166095213581984
Sensation Disorders	Lateral Medullary Syndrome	7	2.4032533299014776
Sensation Disorders	Cerebral Infarction	120	41.19862851259676
Sensation Disorders	Infarction, Middle Cerebral Artery	6	2.0599314256298378
Sensation Disorders	Infarction, Posterior Cerebral Artery	1	0.34332190427163967
Sensation Disorders	Hypoxia-Ischemia, Brain	3	1.0299657128149189
Sensation Disorders	Ischemic Attack, Transient	9	3.089897138444757
Sensation Disorders	Vertebrobasilar Insufficiency	2	0.6866438085432793
Sensation Disorders	Carotid Artery Diseases	2	0.6866438085432793
Sensation Disorders	Moyamoya Disease	1	0.34332190427163967
Sensation Disorders	Vertebral Artery Dissection	1	0.34332190427163967
Sensation Disorders	Dementia, Vascular	2	0.6866438085432793
Sensation Disorders	Cerebral Arterial Diseases	2	0.6866438085432793
Sensation Disorders	Intracranial Aneurysm	5	1.7166095213581984
Sensation Disorders	Intracranial Arteriosclerosis	1	0.34332190427163967
Sensation Disorders	Intracranial Arteriovenous Malformations	4	1.3732876170865587
Sensation Disorders	Intracranial Embolism and Thrombosis	1	0.34332190427163967
Sensation Disorders	Intracranial Thrombosis	1	0.34332190427163967
Sensation Disorders	Sinus Thrombosis, Intracranial	2	0.6866438085432793
Sensation Disorders	Sagittal Sinus Thrombosis	1	0.34332190427163967
Sensation Disorders	Intracranial Hemorrhages	4	1.3732876170865587
Sensation Disorders	Cerebral Hemorrhage	16	5.493150468346235
Sensation Disorders	Hematoma, Epidural, Cranial	3	1.0299657128149189
Sensation Disorders	Hematoma, Subdural	3	1.0299657128149189
Sensation Disorders	Subarachnoid Hemorrhage	1	0.34332190427163967
Sensation Disorders	Leukomalacia, Periventricular	2	0.6866438085432793
Sensation Disorders	Stroke	58	19.9126704477551
Sensation Disorders	Dementia	11	3.776540946988036
Sensation Disorders	Alzheimer Disease	4	1.3732876170865587
Sensation Disorders	Creutzfeldt-Jakob Syndrome	4	1.3732876170865587
Sensation Disorders	Encephalomyelitis	2	0.6866438085432793
Sensation Disorders	Meningoencephalitis	1	0.34332190427163967
Sensation Disorders	Epilepsy	11	3.776540946988036
Sensation Disorders	Epilepsies, Myoclonic	1	0.34332190427163967
Sensation Disorders	Epilepsies, Partial	4	1.3732876170865587
Sensation Disorders	Epilepsy, Temporal Lobe	5	1.7166095213581984
Sensation Disorders	Epilepsy, Generalized	1	0.34332190427163967
Sensation Disorders	Seizures	3	1.0299657128149189
Sensation Disorders	Headache Disorders	1	0.34332190427163967
Sensation Disorders	Migraine Disorders	37	12.702910458050667
Sensation Disorders	Migraine with Aura	4	1.3732876170865587
Sensation Disorders	Tension-Type Headache	2	0.6866438085432793
Sensation Disorders	Cluster Headache	1	0.34332190427163967
Sensation Disorders	Headache Disorders, Secondary	1	0.34332190427163967
Sensation Disorders	Hydrocephalus	2	0.6866438085432793
Sensation Disorders	Bardet-Biedl Syndrome	1	0.34332190427163967
Sensation Disorders	Inappropriate ADH Syndrome	1	0.34332190427163967
Sensation Disorders	Intracranial Hypotension	1	0.34332190427163967
Sensation Disorders	Thalamic Diseases	10	3.433219042716397
Sensation Disorders	Meningitis	2	0.6866438085432793
Sensation Disorders	High Pressure Neurological Syndrome	1	0.34332190427163967
Sensation Disorders	Movement Disorders	43	14.762841883680506
Sensation Disorders	Akathisia, Drug-Induced	1	0.34332190427163967
Sensation Disorders	Angelman Syndrome	1	0.34332190427163967
Sensation Disorders	Chorea	6	2.0599314256298378
Sensation Disorders	Dyskinesia, Drug-Induced	1	0.34332190427163967
Sensation Disorders	Dystonic Disorders	5	1.7166095213581984
Sensation Disorders	Torticollis	3	1.0299657128149189
Sensation Disorders	Ocular Motility Disorders	4	1.3732876170865587
Sensation Disorders	Spinal Cord Diseases	25	8.583047606790991
Sensation Disorders	Amyotrophic Lateral Sclerosis	6	2.0599314256298378
Sensation Disorders	Muscular Atrophy, Spinal	3	1.0299657128149189
Sensation Disorders	Spinal Muscular Atrophies of Childhood	1	0.34332190427163967
Sensation Disorders	Spinal Cord Compression	25	8.583047606790991
Sensation Disorders	Spinal Cord Injuries	34	11.672944745235748
Sensation Disorders	Spinal Cord Vascular Diseases	1	0.34332190427163967
Sensation Disorders	Spinal Cord Ischemia	2	0.6866438085432793
Sensation Disorders	Subacute Combined Degeneration	1	0.34332190427163967
Sensation Disorders	Syringomyelia	18	6.179794276889514
Sensation Disorders	Cranial Nerve Diseases	20	6.866438085432794
Sensation Disorders	Abducens Nerve Diseases	2	0.6866438085432793
Sensation Disorders	Cranial Nerve Injuries	8	2.7465752341731173
Sensation Disorders	Facial Nerve Diseases	6	2.0599314256298378
Sensation Disorders	Hypoglossal Nerve Diseases	1	0.34332190427163967
Sensation Disorders	Nystagmus, Pathologic	5	1.7166095213581984
Sensation Disorders	Oculomotor Nerve Diseases	3	1.0299657128149189
Sensation Disorders	Ophthalmoplegia	5	1.7166095213581984
Sensation Disorders	Strabismus	1	0.34332190427163967
Sensation Disorders	Optic Atrophy, Hereditary, Leber	1	0.34332190427163967
Sensation Disorders	Trigeminal Nerve Diseases	12	4.1198628512596756
Sensation Disorders	Trigeminal Neuralgia	9	3.089897138444757
Sensation Disorders	Trochlear Nerve Diseases	2	0.6866438085432793
Sensation Disorders	Demyelinating Diseases	19	6.5231161811611535
Sensation Disorders	Acrocallosal Syndrome	1	0.34332190427163967
Sensation Disorders	Central Nervous System Vascular Malformations	3	1.0299657128149189
Sensation Disorders	Hereditary Sensory and Motor Neuropathy	5	1.7166095213581984
Sensation Disorders	Charcot-Marie-Tooth Disease	5	1.7166095213581984
Sensation Disorders	Spastic Paraplegia, Hereditary	1	0.34332190427163967
Sensation Disorders	Neural Tube Defects	3	1.0299657128149189
Sensation Disorders	Arnold-Chiari Malformation	6	2.0599314256298378
Sensation Disorders	Encephalocele	1	0.34332190427163967
Sensation Disorders	Meningocele	1	0.34332190427163967
Sensation Disorders	Meningomyelocele	1	0.34332190427163967
Sensation Disorders	Spinal Dysraphism	1	0.34332190427163967
Sensation Disorders	Spina Bifida Occulta	2	0.6866438085432793
Sensation Disorders	Neurodegenerative Diseases	5	1.7166095213581984
Sensation Disorders	Heredodegenerative Disorders, Nervous System	1	0.34332190427163967
Sensation Disorders	Rett Syndrome	1	0.34332190427163967
Sensation Disorders	Motor Neuron Disease	8	2.7465752341731173
Sensation Disorders	Ataxia	24	8.239725702519351
Sensation Disorders	Gait Ataxia	4	1.3732876170865587
Sensation Disorders	Athetosis	8	2.7465752341731173
Sensation Disorders	Dystonia	15	5.149828564074595
Sensation Disorders	Hyperkinesis	1	0.34332190427163967
Sensation Disorders	Myoclonus	1	0.34332190427163967
Sensation Disorders	Tics	2	0.6866438085432793
Sensation Disorders	Tremor	4	1.3732876170865587
Sensation Disorders	Gait Disorders, Neurologic	17	5.836472372617874
Sensation Disorders	Gait Apraxia	1	0.34332190427163967
Sensation Disorders	Communication Disorders	1	0.34332190427163967
Sensation Disorders	Anomia	1	0.34332190427163967
Sensation Disorders	Dyslexia	7	2.4032533299014776
Sensation Disorders	Language Development Disorders	1	0.34332190427163967
Sensation Disorders	Speech Disorders	4	1.3732876170865587
Sensation Disorders	Aphasia	7	2.4032533299014776
Sensation Disorders	Dysarthria	2	0.6866438085432793
Sensation Disorders	Learning Disorders	2	0.6866438085432793
Sensation Disorders	Confusion	3	1.0299657128149189
Sensation Disorders	Consciousness Disorders	2	0.6866438085432793
Sensation Disorders	Syncope	2	0.6866438085432793
Sensation Disorders	Memory Disorders	7	2.4032533299014776
Sensation Disorders	Amnesia	1	0.34332190427163967
Sensation Disorders	Mental Retardation	7	2.4032533299014776
Sensation Disorders	Down Syndrome	2	0.6866438085432793
Sensation Disorders	Fragile X Syndrome	1	0.34332190427163967
Sensation Disorders	Prader-Willi Syndrome	1	0.34332190427163967
Sensation Disorders	Williams Syndrome	1	0.34332190427163967
Sensation Disorders	Perceptual Disorders	21	7.209759989704433
Sensation Disorders	Agnosia	7	2.4032533299014776
Sensation Disorders	Hallucinations	9	3.089897138444757
Sensation Disorders	Illusions	1	0.34332190427163967
Sensation Disorders	Phantom Limb	3	1.0299657128149189
Sensation Disorders	Psychomotor Disorders	12	4.1198628512596756
Sensation Disorders	Apraxias	5	1.7166095213581984
Sensation Disorders	Fasciculation	2	0.6866438085432793
Sensation Disorders	Muscle Hypertonia	1	0.34332190427163967
Sensation Disorders	Muscle Hypotonia	1	0.34332190427163967
Sensation Disorders	Muscular Atrophy	1	0.34332190427163967
Sensation Disorders	Sarcopenia	1	0.34332190427163967
Sensation Disorders	Pain	73	25.062499011829697
Sensation Disorders	Back Pain	3	1.0299657128149189
Sensation Disorders	Low Back Pain	10	3.433219042716397
Sensation Disorders	Facial Pain	12	4.1198628512596756
Sensation Disorders	Headache	12	4.1198628512596756
Sensation Disorders	Labor Pain	1	0.34332190427163967
Sensation Disorders	Neck Pain	4	1.3732876170865587
Sensation Disorders	Neuralgia	25	8.583047606790991
Sensation Disorders	Sciatica	1	0.34332190427163967
Sensation Disorders	Pain, Intractable	4	1.3732876170865587
Sensation Disorders	Paralysis	5	1.7166095213581984
Sensation Disorders	Hemiplegia	20	6.866438085432794
Sensation Disorders	Paraplegia	6	2.0599314256298378
Sensation Disorders	Brown-Sequard Syndrome	5	1.7166095213581984
Sensation Disorders	Quadriplegia	2	0.6866438085432793
Sensation Disorders	Paresis	8	2.7465752341731173
Sensation Disorders	Paraparesis	1	0.34332190427163967
Sensation Disorders	Pupil Disorders	1	0.34332190427163967
Sensation Disorders	Tonic Pupil	1	0.34332190427163967
Sensation Disorders	Reflex, Abnormal	2	0.6866438085432793
Sensation Disorders	Sensation Disorders	1607	551.718300164525
Sensation Disorders	Dizziness	40	13.732876170865588
Sensation Disorders	Olfaction Disorders	5	1.7166095213581984
Sensation Disorders	Somatosensory Disorders	3	1.0299657128149189
Sensation Disorders	Hyperalgesia	7	2.4032533299014776
Sensation Disorders	Hyperesthesia	2	0.6866438085432793
Sensation Disorders	Hypesthesia	10	3.433219042716397
Sensation Disorders	Paresthesia	9	3.089897138444757
Sensation Disorders	Taste Disorders	5	1.7166095213581984
Sensation Disorders	Ageusia	4	1.3732876170865587
Sensation Disorders	Dysgeusia	1	0.34332190427163967
Sensation Disorders	Vision Disorders	13	4.463184755531316
Sensation Disorders	Diplopia	1	0.34332190427163967
Sensation Disorders	Hemianopsia	3	1.0299657128149189
Sensation Disorders	Photophobia	1	0.34332190427163967
Sensation Disorders	Urinary Bladder, Neurogenic	4	1.3732876170865587
Sensation Disorders	Neuromuscular Diseases	8	2.7465752341731173
Sensation Disorders	Peripheral Nervous System Diseases	175	60.08133324753694
Sensation Disorders	Brachial Plexus Neuropathies	5	1.7166095213581984
Sensation Disorders	Brachial Plexus Neuritis	3	1.0299657128149189
Sensation Disorders	Diabetic Neuropathies	42	14.419519979408866
Sensation Disorders	Mononeuropathies	1	0.34332190427163967
Sensation Disorders	Median Neuropathy	3	1.0299657128149189
Sensation Disorders	Carpal Tunnel Syndrome	12	4.1198628512596756
Sensation Disorders	Peroneal Neuropathies	1	0.34332190427163967
Sensation Disorders	Sciatic Neuropathy	1	0.34332190427163967
Sensation Disorders	Tibial Neuropathy	1	0.34332190427163967
Sensation Disorders	Tarsal Tunnel Syndrome	1	0.34332190427163967
Sensation Disorders	Ulnar Neuropathies	1	0.34332190427163967
Sensation Disorders	Ulnar Nerve Compression Syndromes	2	0.6866438085432793
Sensation Disorders	Nerve Compression Syndromes	15	5.149828564074595
Sensation Disorders	Thoracic Outlet Syndrome	3	1.0299657128149189
Sensation Disorders	Neuritis	8	2.7465752341731173
Sensation Disorders	Pain Insensitivity, Congenital	2	0.6866438085432793
Sensation Disorders	Polyneuropathies	32	10.98630093669247
Sensation Disorders	Polyradiculopathy	6	2.0599314256298378
Sensation Disorders	Radiculopathy	5	1.7166095213581984
Sensation Disorders	Neurotoxicity Syndromes	12	4.1198628512596756
Sensation Disorders	Lead Poisoning, Nervous System, Adult	1	0.34332190427163967
Sensation Disorders	Mercury Poisoning, Nervous System	3	1.0299657128149189
Sensation Disorders	Sleep Disorders	10	3.433219042716397
Sensation Disorders	Sleep Deprivation	1	0.34332190427163967
Sensation Disorders	Nocturnal Myoclonus Syndrome	2	0.6866438085432793
Sensation Disorders	Restless Legs Syndrome	1	0.34332190427163967
Sensation Disorders	Parasomnias	1	0.34332190427163967
Sensation Disorders	REM Sleep Behavior Disorder	1	0.34332190427163967
Sensation Disorders	Sleep-Wake Transition Disorders	1	0.34332190427163967
Sensation Disorders	Trauma, Nervous System	1	0.34332190427163967
Sensation Disorders	Craniocerebral Trauma	4	1.3732876170865587
Sensation Disorders	Head Injuries, Closed	2	0.6866438085432793
Sensation Disorders	Head Injuries, Penetrating	1	0.34332190427163967
Sensation Disorders	Skull Fractures	3	1.0299657128149189
Sensation Disorders	Conjunctival Diseases	3	1.0299657128149189
Sensation Disorders	Pemphigoid, Benign Mucous Membrane	1	0.34332190427163967
Sensation Disorders	Xerophthalmia	1	0.34332190427163967
Sensation Disorders	Corneal Diseases	15	5.149828564074595
Sensation Disorders	Corneal Dystrophies, Hereditary	2	0.6866438085432793
Sensation Disorders	Corneal Edema	1	0.34332190427163967
Sensation Disorders	Keratoconus	2	0.6866438085432793
Sensation Disorders	Eye Abnormalities	1	0.34332190427163967
Sensation Disorders	Retinitis Pigmentosa	3	1.0299657128149189
Sensation Disorders	Dry Eye Syndromes	3	1.0299657128149189
Sensation Disorders	Glaucoma	1	0.34332190427163967
Sensation Disorders	Glaucoma, Open-Angle	1	0.34332190427163967
Sensation Disorders	Mydriasis	1	0.34332190427163967
Sensation Disorders	Hyperopia	1	0.34332190427163967
Sensation Disorders	Myopia	1	0.34332190427163967
Sensation Disorders	Retinal Diseases	1	0.34332190427163967
Sensation Disorders	Diabetic Retinopathy	1	0.34332190427163967
Sensation Disorders	Retinal Degeneration	1	0.34332190427163967
Sensation Disorders	Macular Edema	1	0.34332190427163967
Sensation Disorders	Genital Diseases, Male	1	0.34332190427163967
Sensation Disorders	Penile Diseases	1	0.34332190427163967
Sensation Disorders	Sexual Dysfunction, Physiological	2	0.6866438085432793
Sensation Disorders	Erectile Dysfunction	4	1.3732876170865587
Sensation Disorders	Gonadal Dysgenesis	1	0.34332190427163967
Sensation Disorders	Turner Syndrome	1	0.34332190427163967
Sensation Disorders	Urologic Diseases	1	0.34332190427163967
Sensation Disorders	Kidney Diseases	1	0.34332190427163967
Sensation Disorders	Diabetic Nephropathies	1	0.34332190427163967
Sensation Disorders	Hyperoxaluria	1	0.34332190427163967
Sensation Disorders	Kidney Failure, Chronic	5	1.7166095213581984
Sensation Disorders	Hypophosphatemia, Familial	1	0.34332190427163967
Sensation Disorders	Uremia	1	0.34332190427163967
Sensation Disorders	Urinary Bladder Neck Obstruction	1	0.34332190427163967
Sensation Disorders	Urinary Bladder Diseases	4	1.3732876170865587
Sensation Disorders	Urination Disorders	3	1.0299657128149189
Sensation Disorders	Urinary Incontinence	7	2.4032533299014776
Sensation Disorders	Urinary Incontinence, Stress	1	0.34332190427163967
Sensation Disorders	Urinary Retention	2	0.6866438085432793
Sensation Disorders	Female Urogenital Diseases	1	0.34332190427163967
Sensation Disorders	Genital Diseases, Female	1	0.34332190427163967
Sensation Disorders	Primary Ovarian Insufficiency	1	0.34332190427163967
Sensation Disorders	Endometriosis	2	0.6866438085432793
Sensation Disorders	Uterine Prolapse	1	0.34332190427163967
Sensation Disorders	Vaginal Diseases	2	0.6866438085432793
Sensation Disorders	Vulvar Diseases	4	1.3732876170865587
Sensation Disorders	Vulvodynia	1	0.34332190427163967
Sensation Disorders	Pregnancy Complications	2	0.6866438085432793
Sensation Disorders	Fetal Alcohol Syndrome	2	0.6866438085432793
Sensation Disorders	Fetal Hypoxia	1	0.34332190427163967
Sensation Disorders	Pre-Eclampsia	2	0.6866438085432793
Sensation Disorders	Obstetric Labor Complications	3	1.0299657128149189
Sensation Disorders	Pregnancy Complications, Cardiovascular	1	0.34332190427163967
Sensation Disorders	Prenatal Exposure Delayed Effects	2	0.6866438085432793
Sensation Disorders	Puerperal Disorders	1	0.34332190427163967
Sensation Disorders	Ductus Arteriosus, Patent	1	0.34332190427163967
Sensation Disorders	Heart Septal Defects, Atrial	2	0.6866438085432793
Sensation Disorders	Arteriovenous Fistula	1	0.34332190427163967
Sensation Disorders	Heart Diseases	2	0.6866438085432793
Sensation Disorders	Cardiomyopathy, Dilated	1	0.34332190427163967
Sensation Disorders	Myocardial Ischemia	1	0.34332190427163967
Sensation Disorders	Angina, Unstable	1	0.34332190427163967
Sensation Disorders	Ventricular Dysfunction, Left	1	0.34332190427163967
Sensation Disorders	Vascular Diseases	2	0.6866438085432793
Sensation Disorders	Aneurysm, Dissecting	1	0.34332190427163967
Sensation Disorders	Aneurysm, False	1	0.34332190427163967
Sensation Disorders	Aneurysm, Ruptured	1	0.34332190427163967
Sensation Disorders	Arterial Occlusive Diseases	3	1.0299657128149189
Sensation Disorders	Arteriosclerosis	1	0.34332190427163967
Sensation Disorders	Peripheral Arterial Disease	3	1.0299657128149189
Sensation Disorders	Polyarteritis Nodosa	2	0.6866438085432793
Sensation Disorders	Diabetic Foot	6	2.0599314256298378
Sensation Disorders	Embolism, Air	2	0.6866438085432793
Sensation Disorders	Thrombosis	4	1.3732876170865587
Sensation Disorders	Venous Thrombosis	1	0.34332190427163967
Sensation Disorders	Cryoglobulinemia	1	0.34332190427163967
Sensation Disorders	Hypertension	4	1.3732876170865587
Sensation Disorders	Hypotension	1	0.34332190427163967
Sensation Disorders	Peripheral Vascular Diseases	3	1.0299657128149189
Sensation Disorders	Raynaud Disease	4	1.3732876170865587
Sensation Disorders	Reperfusion Injury	2	0.6866438085432793
Sensation Disorders	Vasculitis	8	2.7465752341731173
Sensation Disorders	Churg-Strauss Syndrome	1	0.34332190427163967
Sensation Disorders	Venous Insufficiency	1	0.34332190427163967
Sensation Disorders	Anemia, Hemolytic	1	0.34332190427163967
Sensation Disorders	Anemia, Sickle Cell	1	0.34332190427163967
Sensation Disorders	Anemia, Pernicious	2	0.6866438085432793
Sensation Disorders	Hemophilia A	1	0.34332190427163967
Sensation Disorders	Hemophilia B	1	0.34332190427163967
Sensation Disorders	Blood Protein Disorders	2	0.6866438085432793
Sensation Disorders	Monoclonal Gammopathy of Undetermined Significance	1	0.34332190427163967
Sensation Disorders	Paraproteinemias	5	1.7166095213581984
Sensation Disorders	Erdheim-Chester Disease	1	0.34332190427163967
Sensation Disorders	Granuloma	1	0.34332190427163967
Sensation Disorders	Sarcoidosis	7	2.4032533299014776
Sensation Disorders	Congenital Abnormalities	2	0.6866438085432793
Sensation Disorders	Abnormalities, Multiple	4	1.3732876170865587
Sensation Disorders	Smith-Lemli-Opitz Syndrome	2	0.6866438085432793
Sensation Disorders	Waardenburg's Syndrome	1	0.34332190427163967
Sensation Disorders	Chromosome Disorders	1	0.34332190427163967
Sensation Disorders	Skin Abnormalities	1	0.34332190427163967
Sensation Disorders	Ichthyosis	1	0.34332190427163967
Sensation Disorders	Genetic Diseases, X-Linked	1	0.34332190427163967
Sensation Disorders	Lipid Metabolism, Inborn Errors	1	0.34332190427163967
