ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Gene.ID
7986701	0.033873	9.66e-05	5.60	1.64177	1.05	HERC2P4///HERC2P9///HERC2P2///HERC2P3///HERC2	hect domain and RLD 2 pseudogene 4///hect domain and RLD 2 pseudogene 9///hect domain and RLD 2 pseudogene 2///hect domain and RLD 2 pseudogene 3///HECT and RLD domain containing E3 ubiquitin protein ligase 2	100289574///440248///400322///283755///8924
7933933	0.035553	1.04e-04	5.56	1.57825	8.12e-01	DNAJC12	DnaJ heat shock protein family (Hsp40) member C12	56521
8050213	0.035553	1.04e-04	-5.56	1.571	-1.04			
8174207	0.035553	1.06e-04	5.55	1.5567	1.20	NXF3	nuclear RNA export factor 3	56000
8111255	0.035553	1.07e-04	-5.55	1.55323	-9.48e-01	CDH10	cadherin 10	1008
7961365	0.035553	1.07e-04	5.54	1.55094	1.24	MANSC1	MANSC domain containing 1	54682
8041257	0.035774	1.09e-04	5.53	1.52958	7.68e-01	SLC30A6	solute carrier family 30 member 6	55676
8021301	0.035774	1.10e-04	5.53	1.52724	1.65	RAB27B	RAB27B, member RAS oncogene family	5874
8114010	0.037463	1.16e-04	-5.49	1.47624	-1.31	IRF1	interferon regulatory factor 1	3659
7894510	0.037678	1.19e-04	5.48	1.45382	1.34			
8112476	0.037678	1.19e-04	-5.48	1.45346	-9.50e-01	LOC441081	POM121 membrane glycoprotein (rat) pseudogene	441081
8163000	0.037942	1.21e-04	-5.47	1.43369	-7.34e-01			
8154692	0.037942	1.22e-04	5.46	1.42983	1.16	TEK	TEK receptor tyrosine kinase	7010
7948364	0.038019	1.24e-04	-5.45	1.41331	-2.01	MPEG1	macrophage expressed 1	219972
8124040	0.038019	1.24e-04	5.45	1.41106	7.14e-01	ATXN1	ataxin 1	6310
8051928	0.038174	1.26e-04	5.44	1.39901	1.02	PREPL	prolyl endopeptidase-like	9581
7963263	0.038261	1.28e-04	5.44	1.38696	9.26e-01			
7922717	0.038261	1.29e-04	-5.43	1.38044	-9.06e-01	RGS16	regulator of G-protein signaling 16	6004
7896577	0.038342	1.30e-04	5.42	1.37038	1.02			
8059648	0.038721	1.33e-04	5.41	1.35333	1.00			
8106280	0.040379	1.39e-04	5.38	1.30697	1.02	HMGCR	3-hydroxy-3-methylglutaryl-CoA reductase	3156
7902102	0.041477	1.44e-04	5.36	1.27448	1.60			
8017186	0.042097	1.50e-04	5.34	1.24024	8.34e-01	HEATR6	HEAT repeat containing 6	63897
8161270	0.042097	1.50e-04	-5.34	1.23851	-1.23	ANKRD18A	ankyrin repeat domain 18A	253650
7988672	0.042097	1.50e-04	5.34	1.23751	2.07	HDC	histidine decarboxylase	3067
8065569	0.042286	1.53e-04	5.33	1.22407	8.68e-01	BCL2L1	BCL2 like 1	598
8094638	0.042286	1.54e-04	5.32	1.21452	7.90e-01	WDR19	WD repeat domain 19	57728
8097813	0.042286	1.55e-04	5.32	1.21058	6.44e-01	ARFIP1	ADP ribosylation factor interacting protein 1	27236
8123744	0.043619	1.62e-04	-5.30	1.17139	-2.24	F13A1	coagulation factor XIII A chain	2162
8101126	0.043619	1.62e-04	-5.29	1.16721	-1.21	CXCL10	C-X-C motif chemokine ligand 10	3627
7978739	0.044104	1.66e-04	5.28	1.14583	7.62e-01	TRAPPC6B	trafficking protein particle complex 6B	122553
7972682	0.044104	1.67e-04	5.28	1.14239	8.48e-01	KDELC1	KDEL motif containing 1	79070
8156706	0.045403	1.74e-04	5.25	1.10322	8.92e-01	TMOD1	tropomodulin 1	7111
8100798	0.045403	1.75e-04	-5.25	1.09698	-7.20e-01	SULT1B1	sulfotransferase family 1B member 1	27284
8174513	0.045403	1.76e-04	-5.25	1.09415	-8.22e-01	CHRDL1	chordin like 1	91851
7997712	0.046601	1.82e-04	-5.23	1.06314	-2.83	IRF8	interferon regulatory factor 8	3394
8122265	0.048118	1.92e-04	-5.19	1.01358	-1.66	TNFAIP3	TNF alpha induced protein 3	7128
8007921	0.048118	1.92e-04	5.19	1.01287	1.09	MYL4	myosin light chain 4	4635
8140782	0.048118	1.93e-04	-5.19	1.0105	-7.48e-01	ABCB1	ATP binding cassette subfamily B member 1	5243
8047403	0.048118	1.94e-04	5.19	1.0056	1.05	CASP10	caspase 10	843
8027254	0.048118	1.96e-04	5.18	0.99661	5.98e-01	ZNF90	zinc finger protein 90	7643
8038981	0.048118	1.97e-04	5.18	0.99222	7.58e-01	ZNF611	zinc finger protein 611	81856
7977319	0.048236	1.98e-04	-5.17	0.98324	-1.10	PLD4	phospholipase D family member 4	122618
8113073	0.048444	2.02e-04	5.16	0.96597	1.39	ARRDC3	arrestin domain containing 3	57561
8160756	0.048444	2.04e-04	5.16	0.95629	6.78e-01	DCAF12	DDB1 and CUL4 associated factor 12	25853
7955217	0.048444	2.05e-04	5.16	0.95317	8.14e-01	SPATS2	spermatogenesis associated serine rich 2	65244
8073960	0.048444	2.06e-04	-5.15	0.94825	-6.26e-01	PIM3	Pim-3 proto-oncogene, serine/threonine kinase	415116
8022283	0.048444	2.08e-04	5.15	0.94102	1.80	PIEZO2	piezo type mechanosensitive ion channel component 2	63895
8012475	0.048444	2.08e-04	5.15	0.93986	7.30e-01	MYH10	myosin, heavy chain 10, non-muscle	4628
8086341	0.049081	2.13e-04	-5.13	0.91805	-6.26e-01	XIRP1	xin actin binding repeat containing 1	165904
8106962	0.049081	2.14e-04	5.13	0.9139	7.90e-01	ARSK	arylsulfatase family member K	153642
8092691	0.049081	2.15e-04	-5.13	0.90872	-1.47	BCL6	B-cell CLL/lymphoma 6	604
8134219	0.051327	2.27e-04	5.10	0.86125	1.04	VPS50	VPS50, EARP/GARPII complex subunit	55610
7955578	0.051788	2.30e-04	-5.09	0.84676	-1.20	GRASP	general receptor for phosphoinositides 1 associated scaffold protein	160622
8152522	0.052687	2.36e-04	5.07	0.8247	1.09	ENPP2	ectonucleotide pyrophosphatase/phosphodiesterase 2	5168
8148325	0.053548	2.41e-04	5.06	0.80359	8.86e-01			
8169365	0.055137	2.50e-04	5.04	0.77051	7.78e-01	TMEM164	transmembrane protein 164	84187
8168531	0.0554	2.53e-04	5.03	0.75856	1.08	GPR174	G protein-coupled receptor 174	84636
8152962	0.0554	2.57e-04	5.02	0.74483	7.36e-01	LRRC6	leucine rich repeat containing 6	23639
7929574	0.0554	2.58e-04	-5.02	0.74246	-1.15	DNTT	DNA nucleotidylexotransferase	1791
8141872	0.0554	2.58e-04	5.02	0.74201	9.74e-01	NAPEPLD	N-acyl phosphatidylethanolamine phospholipase D	222236
7948612	0.056128	2.65e-04	5.01	0.71811	6.70e-01	FADS1	fatty acid desaturase 1	3992
7896470	0.056128	2.65e-04	5.01	0.71556	1.56			
8100994	0.056128	2.66e-04	-5.00	0.71228	-1.76	CXCL2	C-X-C motif chemokine ligand 2	2920
7954090	0.05647	2.72e-04	-4.99	0.69429	-1.96	EMP1	epithelial membrane protein 1	2012
7922870	0.05647	2.75e-04	4.98	0.68242	7.10e-01	TRMT1L	tRNA methyltransferase 1 like	81627
7902158	0.05647	2.78e-04	-4.98	0.67391	-1.36	TCTEX1D1	Tctex1 domain containing 1	200132
7896697	0.05647	2.78e-04	-4.98	0.67158	-1.56			
8163402	0.05647	2.79e-04	4.98	0.67029	7.02e-01	PTBP3	polypyrimidine tract binding protein 3	9991
8095585	0.05647	2.79e-04	4.98	0.66914	1.03	SLC4A4	solute carrier family 4 member 4	8671
7917359	0.05647	2.80e-04	4.97	0.6645	7.64e-01	ZNHIT6	zinc finger HIT-type containing 6	54680
8034326	0.05647	2.82e-04	4.97	0.66108	1.30			
8088247	0.056848	2.85e-04	4.96	0.64938	6.62e-01	ARHGEF3	Rho guanine nucleotide exchange factor 3	50650
7911243	0.057459	2.90e-04	4.95	0.63399	6.68e-01	OR2AK2	olfactory receptor family 2 subfamily AK member 2	391191
7970737	0.057459	2.92e-04	-4.95	0.62851	-1.67	FLT3	fms related tyrosine kinase 3	2322
8080964	0.057581	2.94e-04	-4.95	0.6211	-1.16	GXYLT2	glucoside xylosyltransferase 2	727936
8112033	0.057587	2.96e-04	4.94	0.61558	7.40e-01	ARL15	ADP ribosylation factor like GTPase 15	54622
8083968	0.05848	3.02e-04	-4.93	0.59598	-8.66e-01	NLGN1	neuroligin 1	22871
8099982	0.059055	3.07e-04	-4.92	0.58158	-7.64e-01	APBB2	amyloid beta precursor protein binding family B member 2	323
8024056	0.059421	3.12e-04	-4.91	0.56569	-2.45	ELANE	elastase, neutrophil expressed	1991
8089448	0.059421	3.12e-04	4.91	0.56524	8.24e-01	DPPA4	developmental pluripotency associated 4	55211
8093336	0.060059	3.17e-04	4.90	0.5501	8.24e-01	ABCA11P///ZNF141	ATP binding cassette subfamily A member 11, pseudogene///zinc finger protein 141	79963///7700
8105935	0.063077	3.35e-04	-4.87	0.49953	-9.94e-01	LOC441081	POM121 membrane glycoprotein (rat) pseudogene	441081
7964631	0.06365	3.40e-04	-4.86	0.48595	-1.19	FAM19A2	family with sequence similarity 19 member A2, C-C motif chemokine like	338811
7962212	0.063698	3.44e-04	-4.86	0.4768	-1.34	PKP2	plakophilin 2	5318
8079198	0.063698	3.46e-04	4.85	0.4707	8.36e-01	ZNF660	zinc finger protein 660	285349
8148280	0.063698	3.46e-04	4.85	0.4698	7.74e-01	SQLE	squalene epoxidase	6713
7915504	0.063713	3.49e-04	4.85	0.46221	6.28e-01	ELOVL1	ELOVL fatty acid elongase 1	64834
8044919	0.063713	3.50e-04	4.85	0.4594	7.78e-01	RALB	RALB Ras like proto-oncogene B	5899
8174051	0.064315	3.55e-04	4.84	0.44567	8.58e-01	BTK	Bruton tyrosine kinase	695
8122013	0.06445	3.58e-04	4.83	0.4387	7.44e-01	L3MBTL3	l(3)mbt-like 3 (Drosophila)	84456
7965836	0.064606	3.61e-04	4.83	0.43064	1.45			
7933999	0.064606	3.63e-04	4.83	0.42651	6.82e-01	RUFY2	RUN and FYVE domain containing 2	55680
8047174	0.06524	3.68e-04	4.82	0.41254	7.68e-01	SLC39A10	solute carrier family 39 member 10	57181
7972297	0.065245	3.72e-04	4.81	0.40382	7.26e-01	ABCC4	ATP binding cassette subfamily C member 4	10257
7894759	0.065245	3.72e-04	4.81	0.40266	1.44			
7921144	0.065459	3.75e-04	4.81	0.39477	7.82e-01	SH2D2A	SH2 domain containing 2A	9047
7893706	0.065854	3.80e-04	-4.80	0.38436	-1.04			
8079753	0.066781	3.88e-04	4.79	0.36497	6.54e-01	DAG1	dystroglycan 1	1605
7980537	0.066781	3.89e-04	4.79	0.36182	1.21	STON2	stonin 2	85439
7895803	0.067527	3.95e-04	4.78	0.34676	1.84			
8014316	0.067658	3.98e-04	4.77	0.34023	1.89	CCL5	C-C motif chemokine ligand 5	6352
8040113	0.068873	4.09e-04	4.76	0.31604	8.44e-01	ASAP2	ArfGAP with SH3 domain, ankyrin repeat and PH domain 2	8853
7894580	0.068873	4.10e-04	4.76	0.31434	8.56e-01			
8163505	0.069643	4.16e-04	4.75	0.29936	6.88e-01	HDHD3	haloacid dehalogenase like hydrolase domain containing 3	81932
8004671	0.070849	4.26e-04	-4.74	0.27879	-9.40e-01	KDM6B	lysine demethylase 6B	23135
8176234	0.071726	4.34e-04	4.72	0.25972	1.02	CLIC2	chloride intracellular channel 2	1193
8042373	0.071726	4.35e-04	4.72	0.25817	7.82e-01	ETAA1	Ewing tumor associated antigen 1	54465
8067113	0.072063	4.39e-04	4.72	0.24924	9.60e-01	ZNF217	zinc finger protein 217	7764
7938485	0.073422	4.50e-04	4.70	0.22736	8.70e-01	MICAL2	microtubule associated monooxygenase, calponin and LIM domain containing 2	9645
8145691	0.073477	4.53e-04	4.70	0.22048	6.46e-01	UBXN8	UBX domain protein 8	7993
7924096	0.073477	4.56e-04	-4.70	0.21416	-6.92e-01	NEK2	NIMA related kinase 2	4751
8057719	0.073477	4.57e-04	4.70	0.21311	7.06e-01	HIBCH	3-hydroxyisobutyryl-CoA hydrolase	26275
7893057	0.074031	4.63e-04	4.69	0.20012	1.79			
7906085	0.074031	4.65e-04	-4.68	0.19576	-1.15	LMNA	lamin A/C	4000
8052526	0.074031	4.69e-04	4.68	0.18848	7.64e-01	XPO1	exportin 1	7514
7896709	0.074031	4.71e-04	4.68	0.18547	7.28e-01			
8058295	0.074031	4.71e-04	4.68	0.18401	6.28e-01	ALS2	ALS2, alsin Rho guanine nucleotide exchange factor	57679
7938989	0.075922	4.88e-04	4.66	0.15218	6.98e-01	GAS2	growth arrest specific 2	2620
8024518	0.075922	4.89e-04	4.66	0.15027	1.21	ZNF555	zinc finger protein 555	148254
8174594	0.075922	4.90e-04	4.66	0.14755	1.05			
8050160	0.077127	5.01e-04	4.64	0.12725	8.30e-01	MBOAT2	membrane bound O-acyltransferase domain containing 2	129642
7906377	0.077127	5.06e-04	-4.64	0.1189	-1.35	MNDA	myeloid cell nuclear differentiation antigen	4332
7960637	0.077127	5.08e-04	4.64	0.11438	7.26e-01	LPAR5	lysophosphatidic acid receptor 5	57121
7936463	0.077127	5.09e-04	4.63	0.11305	8.24e-01	ABLIM1	actin binding LIM protein 1	3983
7975136	0.077127	5.10e-04	4.63	0.11043	5.52e-01	FUT8	fucosyltransferase 8	2530
7966127	0.077127	5.12e-04	4.63	0.10739	7.28e-01	SELPLG	selectin P ligand	6404
7932765	0.077844	5.19e-04	4.62	0.09459	9.04e-01	MPP7	membrane palmitoylated protein 7	143098
7988414	0.078649	5.27e-04	-4.61	0.08087	-9.16e-01	GATM	glycine amidinotransferase	2628
8170390	0.078701	5.31e-04	-4.61	0.07387	-1.09	IDS	iduronate 2-sulfatase	3423
7978407	0.078701	5.34e-04	-4.61	0.06852	-1.07	PRKD1	protein kinase D1	5587
8050894	0.078701	5.37e-04	4.60	0.06275	5.96e-01	KIF3C	kinesin family member 3C	3797
7919751	0.078701	5.37e-04	-4.60	0.06223	-1.04	MCL1	BCL2 family apoptosis regulator	4170
8005475	0.078701	5.39e-04	4.60	0.05967	8.26e-01	TRIM16L///TRIM16	tripartite motif containing 16-like///tripartite motif containing 16	147166///10626
7961900	0.080825	5.58e-04	4.58	0.0277	6.46e-01	ITPR2	inositol 1,4,5-trisphosphate receptor type 2	3709
8165911	0.080825	5.58e-04	4.58	0.02681	7.92e-01	TBL1X	transducin (beta)-like 1X-linked	6907
7997700	0.081277	5.64e-04	4.58	0.01759	7.64e-01			
8132399	0.08145	5.71e-04	4.57	0.00669	9.92e-01	YAE1D1	Yae1 domain containing 1	57002
7996341	0.08145	5.72e-04	4.57	0.00443	8.12e-01	PDP2	pyruvate dehyrogenase phosphatase catalytic subunit 2	57546
8080621	0.08145	5.72e-04	4.57	0.00363	7.42e-01	CCDC66	coiled-coil domain containing 66	285331
7910651	0.082554	5.83e-04	4.56	-0.01285	6.40e-01	TBCE	tubulin folding cofactor E	6905
8046318	0.08303	5.88e-04	4.55	-0.02213	7.48e-01	DCAF17	DDB1 and CUL4 associated factor 17	80067
7901054	0.083143	5.92e-04	-4.55	-0.02733	-1.42	PLK3	polo like kinase 3	1263
7969228	0.08375	5.99e-04	4.54	-0.038	7.24e-01	ALG11///UTP14C	ALG11, alpha-1,2-mannosyltransferase///UTP14, small subunit processome component homolog C (S. cerevisiae)	440138///9724
8106709	0.083891	6.02e-04	4.54	-0.04347	6.70e-01	ATG10	autophagy related 10	83734
8120067	0.08472	6.11e-04	4.53	-0.0565	8.82e-01	SLC25A27	solute carrier family 25 member 27	9481
8099850	0.085061	6.16e-04	4.53	-0.06531	1.22	TMEM156	transmembrane protein 156	80008
7906767	0.085061	6.18e-04	4.53	-0.06794	9.40e-01	FCGR2C///FCGR2B	Fc fragment of IgG receptor IIc (gene/pseudogene)///Fc fragment of IgG receptor IIb	9103///2213
8014369	0.085258	6.22e-04	-4.52	-0.07393	-1.06	CCL3	C-C motif chemokine ligand 3	6348
8073522	0.085556	6.27e-04	4.52	-0.081	6.28e-01	SREBF2	sterol regulatory element binding transcription factor 2	6721
8105104	0.086039	6.34e-04	4.51	-0.09199	6.58e-01	C5orf51	chromosome 5 open reading frame 51	285636
7895383	0.086039	6.38e-04	4.51	-0.09678	1.56			
8170187	0.086039	6.38e-04	4.51	-0.0976	1.66	CD40LG	CD40 ligand	959
7947363	0.087125	6.54e-04	4.49	-0.12036	8.56e-01	WT1	Wilms tumor 1	7490
8138231	0.087125	6.55e-04	-4.49	-0.12216	-9.34e-01	THSD7A	thrombospondin type 1 domain containing 7A	221981
7973108	0.087125	6.57e-04	-4.49	-0.12438	-1.40	ECRP///ECRP	ribonuclease A family member 2 pseudogene///ribonuclease A family member 2 pseudogene	643332///643332
7930614	0.087125	6.61e-04	4.49	-0.1302	7.14e-01	NHLRC2///NHLRC2	NHL repeat containing 2///NHL repeat containing 2	374354///374354
7911301	0.087125	6.63e-04	4.49	-0.13255	6.20e-01	PGBD2	piggyBac transposable element derived 2	267002
8026047	0.087125	6.64e-04	-4.49	-0.13437	-9.04e-01	JUNB	JunB proto-oncogene, AP-1 transcription factor subunit	3726
